規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8013213,4477829,3535384,119160,57083,62077,116450,54524,61926,8015923,4480388,3535535,24.8,14.7,37.5
５人以上,"鉱業,採石業,砂利採取業",1277,959,318,20,18,2,30,26,4,1267,951,316,0.3,0.4,ー
５人以上,建設業,401975,322366,79609,2259,2042,217,2722,2182,540,401512,322226,79286,3.3,2,8.2
５人以上,製造業,467596,319173,148423,2955,1980,975,4231,2675,1556,466320,318478,147842,12,4.7,27.6
５人以上,電気・ガス・熱供給・水道業,21214,17268,3946,150,137,13,416,356,60,20948,17049,3899,2.4,2.2,3.5
５人以上,情報通信業,887330,618506,268824,6857,4388,2469,7045,4102,2943,887142,618792,268350,5.6,1.9,14.1
５人以上,"運輸業,郵便業",412703,313612,99091,3855,2240,1615,6426,3895,2531,410132,311957,98175,9.6,8,15
５人以上,"卸売業,小売業",1683832,924929,758903,18917,8944,9973,20687,9708,10979,1682062,924165,757897,25.8,13.5,40.7
５人以上,"金融業,保険業",396013,199300,196713,2657,1306,1351,4235,2341,1894,394435,198265,196170,6.4,1.5,11.3
５人以上,"不動産業,物品賃貸業",249528,164978,84550,2585,1066,1519,2280,1363,917,249833,164681,85152,12.3,9.6,17.6
５人以上,"学術研究,専門・技術サービス業",419055,235606,183449,7143,3502,3641,4374,1664,2710,421824,237444,184380,8.1,4.7,12.5
５人以上,"宿泊業,飲食サービス業",688700,300398,388302,29136,11574,17562,21366,8789,12577,696470,303183,393287,75.1,62.5,84.8
５人以上,"生活関連サービス業,娯楽業",233599,118904,114695,3962,1567,2395,5724,2220,3504,231837,118251,113586,37.3,31.5,43.2
５人以上,"教育,学習支援業",397845,214889,182956,4812,2503,2309,5017,2751,2266,397640,214641,182999,37,29.8,45.4
５人以上,"医療,福祉",796217,221961,574256,11594,4840,6754,11360,3746,7614,796451,223055,573396,37.6,30.9,40.2
５人以上,複合サービス事業,28287,16788,11499,197,65,132,141,78,63,28343,16775,11568,17.1,6.8,32.1
５人以上,サービス業（他に分類されないもの）,928042,488192,439850,22061,10911,11150,20396,8628,11768,929707,490475,439232,26,17.2,35.8
30人以上,調査産業計,5629695,3300680,2329015,75872,37284,38588,73124,36315,36809,5632443,3301649,2330794,17.4,9.9,28
30人以上,"鉱業,採石業,砂利採取業",1277,959,318,20,18,2,30,26,4,1267,951,316,0.3,0.4,ー
30人以上,建設業,263407,209670,53737,1086,869,217,2363,1823,540,262130,208716,53414,1.4,0.8,3.6
30人以上,製造業,341408,238272,103136,2171,1510,661,2959,1827,1132,340620,237955,102665,8.9,3.3,22
30人以上,電気・ガス・熱供給・水道業,17291,14074,3217,75,62,13,342,282,60,17024,13854,3170,2.2,1.9,3.2
30人以上,情報通信業,794646,554797,239849,5707,3298,2409,6290,3347,2943,794063,554748,239315,5.1,1.4,13.8
30人以上,"運輸業,郵便業",346250,262009,84241,3699,2084,1615,5980,3575,2405,343969,260518,83451,7.9,6.6,12
30人以上,"卸売業,小売業",1076746,635648,441098,10844,5008,5836,11138,5749,5389,1076452,634907,441545,15.6,7,27.9
30人以上,"金融業,保険業",326195,168089,158106,1936,1028,908,3608,2057,1551,324523,167060,157463,6.7,1.7,12
30人以上,"不動産業,物品賃貸業",178041,117240,60801,1368,759,609,1484,858,626,177925,117141,60784,11,10.3,12.5
30人以上,"学術研究,専門・技術サービス業",309017,172318,136699,3720,1500,2220,3266,1345,1921,309471,172473,136998,5.3,2.8,8.4
30人以上,"宿泊業,飲食サービス業",230924,107405,123519,10256,4590,5666,5686,2697,2989,235494,109298,126196,60.2,45.4,73.1
30人以上,"生活関連サービス業,娯楽業",118810,62736,56074,1499,532,967,1438,854,584,118871,62414,56457,34.4,28.3,41.1
30人以上,"教育,学習支援業",303255,167041,136214,3968,2370,1598,2564,1412,1152,304659,167999,136660,33.2,25.7,42.3
30人以上,"医療,福祉",512406,171301,341105,8748,3920,4828,7816,3131,4685,513338,172090,341248,31.3,28,32.9
30人以上,複合サービス事業,17111,11955,5156,197,65,132,141,78,63,17167,11942,5225,16.6,8.3,35.6
30人以上,サービス業（他に分類されないもの）,792911,407166,385745,20578,9671,10907,18019,7254,10765,795470,409583,385887,25.8,17.1,35.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年１２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
