規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18.4,154.7,141.1,13.6,12.7,76.8,74.2,2.6
５人以上,"鉱業,採石業,砂利採取業",19.2,161.8,139.9,21.9,9,52.8,51.8,1
５人以上,建設業,18.2,155.9,137.8,18.1,13.7,79.5,78.5,1
５人以上,製造業,18.2,152.7,140.9,11.8,14.4,101.6,94.3,7.3
５人以上,電気・ガス・熱供給・水道業,19.5,163.5,148.1,15.4,14.6,107.5,106.9,0.6
５人以上,情報通信業,18.9,162.4,146.3,16.1,13.5,98,93.4,4.6
５人以上,"運輸業,郵便業",18.4,164.1,143.7,20.4,14.3,97.6,90.3,7.3
５人以上,"卸売業,小売業",18.4,153.6,142.1,11.5,13.9,82,80.3,1.7
５人以上,"金融業,保険業",18.5,154.3,136.7,17.6,15.3,98.7,96.2,2.5
５人以上,"不動産業,物品賃貸業",18.9,158.5,144,14.5,14.4,78.3,76.3,2
５人以上,"学術研究,専門・技術サービス業",18.6,158.8,143.5,15.3,12.5,81.7,79.4,2.3
５人以上,"宿泊業,飲食サービス業",18.7,161.3,147.6,13.7,11.1,68.2,64.8,3.4
５人以上,"生活関連サービス業,娯楽業",18.5,149.7,141.4,8.3,13.1,84,82.1,1.9
５人以上,"教育,学習支援業",14.3,110.7,105.6,5.1,8,41.2,40.8,0.4
５人以上,"医療,福祉",19,151.9,144.8,7.1,12,65.4,64.2,1.2
５人以上,複合サービス事業,18.6,150.8,143.7,7.1,18.2,113.6,108.5,5.1
５人以上,サービス業（他に分類されないもの）,18.6,157.4,142.3,15.1,15.4,96.1,92.8,3.3
30人以上,調査産業計,18.3,155.5,140.8,14.7,13.5,83.6,80.6,3
30人以上,"鉱業,採石業,砂利採取業",19.2,161.8,139.9,21.9,9,52.8,51.8,1
30人以上,建設業,17.7,154.5,135.5,19,13.8,89.4,87,2.4
30人以上,製造業,18.3,155.6,141.8,13.8,15.4,117.3,104.9,12.4
30人以上,電気・ガス・熱供給・水道業,19.6,165,148.9,16.1,15.1,110.4,109.5,0.9
30人以上,情報通信業,18.9,162.9,145.9,17,14.1,105,99.4,5.6
30人以上,"運輸業,郵便業",18.3,162.5,142.4,20.1,14.2,96.9,90.4,6.5
30人以上,"卸売業,小売業",18.4,154,141.5,12.5,14.9,89,87.1,1.9
30人以上,"金融業,保険業",18.6,156.6,137.4,19.2,15.6,100.8,98,2.8
30人以上,"不動産業,物品賃貸業",18.8,159,143,16,16.4,83.8,81.6,2.2
30人以上,"学術研究,専門・技術サービス業",18.5,160.4,144.1,16.3,14.7,96.6,93.1,3.5
30人以上,"宿泊業,飲食サービス業",17.5,151.2,137.3,13.9,10.7,68.2,64.3,3.9
30人以上,"生活関連サービス業,娯楽業",18.3,154.3,142.7,11.6,12.3,82.8,79.8,3
30人以上,"教育,学習支援業",14.1,108,103,5,7.8,43.9,43.3,0.6
30人以上,"医療,福祉",19.4,155.5,147.4,8.1,12.8,69.7,68.6,1.1
30人以上,複合サービス事業,19.1,153,144.2,8.8,19,107.8,100.4,7.4
30人以上,サービス業（他に分類されないもの）,18.6,158.4,143,15.4,15.5,99.5,95.9,3.6
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年８月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
