規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.6,18.6,16.5,141,154.7,124.7,129.2,139.7,116.7,11.8,15,8
５人以上,"鉱業,採石業,砂利採取業",19,19.1,18.6,160.9,163.7,152.9,138.9,140.3,134.9,22,23.4,18
５人以上,建設業,19.9,20.2,18.7,168.9,173.6,151.3,150.5,153.5,139.4,18.4,20.1,11.9
５人以上,製造業,19,19.4,18,155.9,162.9,140.7,144.4,150,132.3,11.5,12.9,8.4
５人以上,電気・ガス・熱供給・水道業,19.6,19.6,19.2,167,169.7,154.6,148.3,149.7,141.8,18.7,20,12.8
５人以上,情報通信業,19,19.4,18.3,161.9,166.2,152,144.7,148.2,136.8,17.2,18,15.2
５人以上,"運輸業,郵便業",19,19.6,17.5,165.1,173.5,141,145.3,150.9,129.2,19.8,22.6,11.8
５人以上,"卸売業,小売業",17.8,18.7,16.7,141.2,154.5,125.5,131.5,142.2,118.9,9.7,12.3,6.6
５人以上,"金融業,保険業",17.9,18.8,17,146.3,159.7,133.8,130.8,140.3,122,15.5,19.4,11.8
５人以上,"不動産業,物品賃貸業",18.7,19.2,17.9,152.1,157.9,141.9,139.2,143.8,131.1,12.9,14.1,10.8
５人以上,"学術研究,専門・技術サービス業",18.8,19.3,18.2,160.8,169.8,148.4,143.8,149.5,135.9,17,20.3,12.5
５人以上,"宿泊業,飲食サービス業",13.1,14.6,12.1,93.1,111.8,79.1,87,102.6,75.4,6.1,9.2,3.7
５人以上,"生活関連サービス業,娯楽業",16.9,17.7,16.2,130.3,138.8,122.1,122.7,129.8,115.9,7.6,9,6.2
５人以上,"教育,学習支援業",15.9,16.6,15.3,117.5,123.1,112.3,108.2,114.5,102.4,9.3,8.6,9.9
５人以上,"医療,福祉",16.2,16.3,16.2,118.1,122.4,116.6,113.3,116.2,112.3,4.8,6.2,4.3
５人以上,複合サービス事業,19,19.4,18.4,152.5,161.3,139.4,141.4,147,133,11.1,14.3,6.4
５人以上,サービス業（他に分類されないもの）,18.2,18.8,17.6,144.4,156.1,132.5,132.2,139.7,124.5,12.2,16.4,8
30人以上,調査産業計,18.2,18.8,17.3,148.7,159.1,134.7,134.9,142.4,124.7,13.8,16.7,10
30人以上,"鉱業,採石業,砂利採取業",19,19.1,18.6,160.9,163.7,152.9,138.9,140.3,134.9,22,23.4,18
30人以上,建設業,19.7,20,18.7,170.1,173.9,155.7,149.1,151.4,140.6,21,22.5,15.1
30人以上,製造業,18.9,19.3,18.1,159,164.2,146.7,145.7,149.8,136.1,13.3,14.4,10.6
30人以上,電気・ガス・熱供給・水道業,19.6,19.8,19.1,169.1,171.2,158.7,149.5,150.5,144.5,19.6,20.7,14.2
30人以上,情報通信業,19,19.3,18.1,162.1,166.8,151.4,144.1,147.8,135.6,18,19,15.8
30人以上,"運輸業,郵便業",18.9,19.4,17.5,163.7,172.3,141.3,144.1,149.8,129.3,19.6,22.5,12
30人以上,"卸売業,小売業",18.4,18.9,17.7,150.1,159,137.4,138.2,144.9,128.8,11.9,14.1,8.6
30人以上,"金融業,保険業",17.8,18.7,16.9,147.5,160.1,134.9,129.9,138.9,120.9,17.6,21.2,14
30人以上,"不動産業,物品賃貸業",18.9,19.3,18.2,154.4,159.4,145.9,139.6,143.4,133.1,14.8,16,12.8
30人以上,"学術研究,専門・技術サービス業",19,19.2,18.6,163.7,170.1,154.8,145.4,149.1,140.4,18.3,21,14.4
30人以上,"宿泊業,飲食サービス業",14.9,16.1,13.9,115,131.3,100.8,107,120.4,95.3,8,10.9,5.5
30人以上,"生活関連サービス業,娯楽業",16.8,17.4,16,130.1,138.4,121.1,120,127,112.4,10.1,11.4,8.7
30人以上,"教育,学習支援業",16.5,16.9,16,125,128.4,121.7,113.7,118.5,109,11.3,9.9,12.7
30人以上,"医療,福祉",16.8,16.7,16.9,122.5,124.3,121.7,117.1,117.8,116.8,5.4,6.5,4.9
30人以上,複合サービス事業,19.3,19.5,18.9,155.4,163.1,137.1,140.4,145.8,127.6,15,17.3,9.5
30人以上,サービス業（他に分類されないもの）,18.3,18.9,17.7,145.9,158.2,134.3,133.4,141.3,126,12.5,16.9,8.3
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年10月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
