規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,421496,407951,378834,29117,13545,113251,112506,108618,3888,745
５人以上,"鉱業,採石業,砂利採取業",615969,613336,573121,40215,2633,-,-,-,-,-
５人以上,建設業,443117,438081,401781,36300,5036,136163,135229,133147,2082,934
５人以上,製造業,424721,413929,389081,24848,10792,139057,138697,133057,5640,360
５人以上,電気・ガス・熱供給・水道業,572548,504930,445227,59703,67618,194565,194111,192255,1856,454
５人以上,情報通信業,435183,425725,388126,37599,9458,122922,122321,117761,4560,601
５人以上,"運輸業,郵便業",416342,395837,346919,48918,20505,162212,161724,146466,15258,488
５人以上,"卸売業,小売業",427416,413433,391179,22254,13983,103027,102418,100095,2323,609
５人以上,"金融業,保険業",552252,483985,449592,34393,68267,166555,164273,160060,4213,2282
５人以上,"不動産業,物品賃貸業",432470,411400,384493,26907,21070,106749,105335,102306,3029,1414
５人以上,"学術研究,専門・技術サービス業",454078,450229,421614,28615,3849,136739,136350,130706,5644,389
５人以上,"宿泊業,飲食サービス業",379510,374148,348850,25298,5362,88066,87291,83419,3872,775
５人以上,"生活関連サービス業,娯楽業",353099,336229,326175,10054,16870,104034,104019,102250,1769,15
５人以上,"教育,学習支援業",425294,419508,405003,14505,5786,88623,88171,87335,836,452
５人以上,"医療,福祉",369867,368334,342775,25559,1533,132673,132095,128652,3443,578
５人以上,複合サービス事業,394787,394216,358792,35424,571,160698,160552,153447,7105,146
５人以上,サービス業（他に分類されないもの）,347389,340760,311373,29387,6629,152293,150884,143895,6989,1409
30人以上,調査産業計,438727,423803,391252,32551,14924,130827,129995,124635,5360,832
30人以上,"鉱業,採石業,砂利採取業",615969,613336,573121,40215,2633,-,-,-,-,-
30人以上,建設業,461626,457765,417678,40087,3861,159875,156574,152423,4151,3301
30人以上,製造業,450185,436842,407627,29215,13343,147455,146873,137986,8887,582
30人以上,電気・ガス・熱供給・水道業,599736,517032,448640,68392,82704,189885,189161,186203,2958,724
30人以上,情報通信業,441502,432049,392033,40016,9453,127382,126875,122033,4842,507
30人以上,"運輸業,郵便業",420487,398684,347401,51283,21803,159384,159164,143836,15328,220
30人以上,"卸売業,小売業",451038,438446,412233,26213,12592,117169,115734,112451,3283,1435
30人以上,"金融業,保険業",576877,495240,456658,38582,81637,170739,168757,163766,4991,1982
30人以上,"不動産業,物品賃貸業",463226,436535,407654,28881,26691,108636,108021,104757,3264,615
30人以上,"学術研究,専門・技術サービス業",474227,469861,439525,30336,4366,164191,163416,156522,6894,775
30人以上,"宿泊業,飲食サービス業",446265,440576,422808,17768,5689,103914,103173,97832,5341,741
30人以上,"生活関連サービス業,娯楽業",378834,352940,339924,13016,25894,77955,77938,75613,2325,17
30人以上,"教育,学習支援業",439161,435344,419683,15661,3817,103282,102537,101351,1186,745
30人以上,"医療,福祉",387027,385761,353874,31887,1266,144513,144420,139750,4670,93
30人以上,複合サービス事業,419470,418627,367163,51464,843,156931,156931,145932,10999,-
30人以上,サービス業（他に分類されないもの）,345929,339731,309222,30509,6198,157568,156466,148715,7751,1102
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年２月分,,,,,,,,,,,
第５表  規模、産業、就業形態別常用労働者の１人平均月間現金給与額,,,,,,,,,,,
