規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8121422,4445939,3675483,131391,62502,68889,139185,64609,74576,8113628,4443832,3669796,24.1,14.1,36.2
５人以上,"鉱業,採石業,砂利採取業",1269,946,323,27,20,7,22,15,7,1274,951,323,－,－,－
５人以上,建設業,410174,321300,88874,3122,2424,698,4206,3064,1142,409090,320660,88430,4,1.8,12
５人以上,製造業,482125,331960,150165,2594,1786,808,3987,2885,1102,480732,330861,149871,8.9,3.4,21
５人以上,電気・ガス・熱供給・水道業,23041,18844,4197,90,71,19,166,150,16,22965,18765,4200,1.7,1.8,1.3
５人以上,情報通信業,905810,624078,281732,8121,5398,2723,13962,9299,4663,899969,620177,279792,5,1.5,12.7
５人以上,"運輸業,郵便業",409305,304143,105162,4496,2789,1707,4870,2431,2439,408931,304501,104430,10.4,8.7,15.5
５人以上,"卸売業,小売業",1669203,908363,760840,25914,11428,14486,21509,8772,12737,1673608,911019,762589,25.3,13.9,38.9
５人以上,"金融業,保険業",398085,191142,206943,2361,1434,927,4116,2530,1586,396330,190046,206284,6.9,1.6,11.8
５人以上,"不動産業,物品賃貸業",259185,164661,94524,3956,2439,1517,2678,1142,1536,260463,165958,94505,14,10.9,19.5
５人以上,"学術研究,専門・技術サービス業",439624,255216,184408,5172,2018,3154,6398,3206,3192,438398,254028,184370,7.5,3.4,13.1
５人以上,"宿泊業,飲食サービス業",707393,301377,406016,32481,15486,16995,29232,12587,16645,710642,304276,406366,73.8,60.1,84
５人以上,"生活関連サービス業,娯楽業",231121,110095,121026,5592,2186,3406,4272,2702,1570,232441,109579,122862,37.7,31.7,43
５人以上,"教育,学習支援業",401523,194793,206730,7413,3711,3702,10886,4609,6277,398050,193895,204155,36.6,27.1,45.6
５人以上,"医療,福祉",809285,221688,587597,13099,2900,10199,12690,3668,9022,809694,220920,588774,32.8,29.8,33.9
５人以上,複合サービス事業,27395,16558,10837,103,77,26,112,53,59,27386,16582,10804,18.4,11.7,28.5
５人以上,サービス業（他に分類されないもの）,946884,480775,466109,16850,8335,8515,20079,7496,12583,943655,481614,462041,27.6,16.8,38.9
30人以上,調査産業計,5707122,3278615,2428507,72961,36050,36911,88025,41204,46821,5692058,3273461,2418597,16.8,9.1,27.2
30人以上,"鉱業,採石業,砂利採取業",1269,946,323,27,20,7,22,15,7,1274,951,323,－,－,－
30人以上,建設業,271705,211279,60426,2972,2274,698,3204,2498,706,271473,211055,60418,2.7,0.8,9.2
30人以上,製造業,350596,245138,105458,1737,1169,568,2457,1649,808,349876,244658,105218,6.4,1.9,16.7
30人以上,電気・ガス・熱供給・水道業,17620,14528,3092,90,71,19,80,64,16,17630,14535,3095,1.8,1.8,1.7
30人以上,情報通信業,814492,565879,248613,7550,5013,2537,11801,7828,3973,810241,563064,247177,5,1.4,13.3
30人以上,"運輸業,郵便業",342764,251265,91499,3336,1800,1536,4167,2059,2108,341933,251006,90927,8.8,7.2,13.1
30人以上,"卸売業,小売業",1071446,633115,438331,12137,6426,5711,11877,5399,6478,1071706,634142,437564,16.6,8.2,28.7
30人以上,"金融業,保険業",326881,163087,163794,2176,1249,927,3323,2053,1270,325734,162283,163451,6.1,1.7,10.4
30人以上,"不動産業,物品賃貸業",183975,116355,67620,1548,911,637,1556,891,665,183967,116375,67592,9.9,8.2,12.9
30人以上,"学術研究,専門・技術サービス業",325393,189424,135969,4373,1914,2459,4965,2387,2578,324801,188951,135850,4.5,2,8
30人以上,"宿泊業,飲食サービス業",229482,106997,122485,7842,3859,3983,8871,2634,6237,228453,108222,120231,59.2,43.7,73.2
30人以上,"生活関連サービス業,娯楽業",120363,60461,59902,1937,709,1228,2259,1436,823,120041,59734,60307,33.1,25.3,40.8
30人以上,"教育,学習支援業",304934,153254,151680,3993,1857,2136,9113,4006,5107,299814,151105,148709,29.9,21.2,38.8
30人以上,"医療,福祉",517662,157314,360348,8154,1987,6167,6269,2110,4159,519547,157191,362356,26.2,24.8,26.8
30人以上,複合サービス事業,16824,11904,4920,103,77,26,112,53,59,16815,11928,4887,19,14.5,29.7
30人以上,サービス業（他に分類されないもの）,811716,397669,414047,14986,6714,8272,17949,6122,11827,808753,398261,410492,27.5,15.7,39
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年８月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
