規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8129404,4435568,3693836,186896,96248,90648,164802,79887,84915,8151498,4451929,3699569,25.4,14.9,37.9
５人以上,"鉱業,採石業,砂利採取業",1280,957,323,28,25,3,27,21,6,1281,961,320,0,0,0
５人以上,建設業,409592,323686,85906,7003,5658,1345,5603,4384,1219,410992,324960,86032,3.4,1.9,9.2
５人以上,製造業,479191,329433,149758,6888,4885,2003,4867,3341,1526,481212,330977,150235,8.2,3.3,18.9
５人以上,電気・ガス・熱供給・水道業,22999,18794,4205,97,79,18,77,63,14,23019,18810,4209,1.7,1.8,1.4
５人以上,情報通信業,899980,622671,277309,10156,6782,3374,11466,7101,4365,898670,622352,276318,5.4,1.8,13.4
５人以上,"運輸業,郵便業",407786,302120,105666,10270,6053,4217,6123,3613,2510,411933,304560,107373,10.5,8.5,16
５人以上,"卸売業,小売業",1671751,901598,770153,29369,14919,14450,24953,12909,12044,1676167,903608,772559,25.3,13.5,39.1
５人以上,"金融業,保険業",395069,191453,203616,6059,3442,2617,7796,4321,3475,393332,190574,202758,6.9,1.5,12
５人以上,"不動産業,物品賃貸業",260889,166578,94311,4412,3131,1281,5898,4150,1748,259403,165559,93844,13.4,10.8,17.9
５人以上,"学術研究,専門・技術サービス業",441243,254597,186646,10271,5449,4822,7570,4008,3562,443944,256038,187906,8.6,4.8,13.9
５人以上,"宿泊業,飲食サービス業",720440,306882,413558,47370,21444,25926,34535,15916,18619,733275,312410,420865,74.3,60.8,84.4
５人以上,"生活関連サービス業,娯楽業",231930,113293,118637,4522,2746,1776,5373,2399,2974,231079,113640,117439,37.7,33,42.2
５人以上,"教育,学習支援業",401990,193086,208904,11253,6239,5014,6901,3938,2963,406342,195387,210955,38.4,31.1,45.2
５人以上,"医療,福祉",807498,213438,594060,16575,5478,11097,24056,4872,19184,800017,214044,585973,42.5,39.9,43.4
５人以上,複合サービス事業,27459,16443,11016,243,180,63,362,196,166,27340,16427,10913,18.5,11.6,28.8
５人以上,サービス業（他に分類されないもの）,950307,480539,469768,22380,9738,12642,19195,8655,10540,953492,481622,471870,27.7,16.6,39.1
30人以上,調査産業計,5695701,3266487,2429214,113621,61508,52113,103249,49761,53488,5706073,3278234,2427839,18,9.9,29
30人以上,"鉱業,採石業,砂利採取業",1280,957,323,28,25,3,27,21,6,1281,961,320,0,0,0
30人以上,建設業,271352,214203,57149,4756,3860,896,4048,3002,1046,272060,215061,56999,1.5,0.8,4.2
30人以上,製造業,348169,245022,103147,4572,3300,1272,3543,2626,917,349198,245696,103502,5.4,2,13.7
30人以上,電気・ガス・熱供給・水道業,17664,14564,3100,97,79,18,77,63,14,17684,14580,3104,1.8,1.7,1.9
30人以上,情報通信業,810072,565104,244968,8741,5750,2991,10459,6629,3830,808354,564225,244129,5.1,1.4,13.7
30人以上,"運輸業,郵便業",341211,247363,93848,8773,5570,3203,5762,3396,2366,344222,249537,94685,9.1,7.4,13.4
30人以上,"卸売業,小売業",1069888,627611,442277,14739,7725,7014,15583,8678,6905,1069044,626658,442386,15.9,7.6,27.6
30人以上,"金融業,保険業",325313,162880,162433,5097,2943,2154,6516,3703,2813,323894,162120,161774,5.9,1.6,10.2
30人以上,"不動産業,物品賃貸業",184489,116482,68007,2888,1922,966,2423,1434,989,184954,116970,67984,9.7,8.3,12.2
30人以上,"学術研究,専門・技術サービス業",328162,191581,136581,6967,3283,3684,5603,2754,2849,329526,192110,137416,4.7,2.2,8.2
30人以上,"宿泊業,飲食サービス業",230060,107196,122864,15321,7838,7483,6286,2660,3626,239095,112374,126721,58.8,43.5,72.4
30人以上,"生活関連サービス業,娯楽業",118969,61955,57014,2390,1207,1183,2836,1073,1763,118523,62089,56434,31,25.5,37
30人以上,"教育,学習支援業",301442,150357,151085,9744,5502,4242,5536,3444,2092,305650,152415,153235,32.8,26.3,39.3
30人以上,"医療,福祉",516194,154061,362133,9501,3968,5533,17748,3517,14231,507947,154512,353435,40.5,38.2,41.5
30人以上,複合サービス事業,16813,11803,5010,102,76,26,147,101,46,16768,11778,4990,18.6,14.8,27.3
30人以上,サービス業（他に分類されないもの）,814623,395348,419275,19905,8460,11445,16655,6660,9995,817873,397148,420725,27.3,15.4,38.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年10月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
