規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.3,18.2,16.3,138.7,151.8,123.2,127.2,137.1,115.4,11.5,14.7,7.8
５人以上,"鉱業,採石業,砂利採取業",18.6,18.7,18.5,156.2,157.5,152.1,136.8,137.5,134.5,19.4,20,17.6
５人以上,建設業,19.7,20,18.3,165.2,170.6,145.6,146.5,149.8,134.6,18.7,20.8,11
５人以上,製造業,18.6,19,17.8,152.4,158.5,138.9,141.8,146.8,130.7,10.6,11.7,8.2
５人以上,電気・ガス・熱供給・水道業,18.6,18.7,18.3,155.8,158.1,145.9,139.7,140.9,134.4,16.1,17.2,11.5
５人以上,情報通信業,18.6,18.9,17.9,158,162.3,148.4,141.6,145.1,133.8,16.4,17.2,14.6
５人以上,"運輸業,郵便業",19,19.6,17.3,164.4,173.7,138.4,145.5,151.9,127.4,18.9,21.8,11
５人以上,"卸売業,小売業",17.5,18.4,16.5,138.6,151.5,123.3,129.4,139.8,117.1,9.2,11.7,6.2
５人以上,"金融業,保険業",17.7,18.7,16.9,144.2,157.2,132.1,129.4,138.8,120.7,14.8,18.4,11.4
５人以上,"不動産業,物品賃貸業",18.3,18.8,17.6,149.7,155.7,139.1,136.7,141.3,128.5,13,14.4,10.6
５人以上,"学術研究,専門・技術サービス業",18.2,18.6,17.6,155.5,164,144.6,139.2,144.8,132.1,16.3,19.2,12.5
５人以上,"宿泊業,飲食サービス業",13,14.2,12,92.2,110.5,78.6,85.6,100.4,74.6,6.6,10.1,4
５人以上,"生活関連サービス業,娯楽業",17,17.4,16.5,129.9,135.4,124.8,122.4,127.3,117.8,7.5,8.1,7
５人以上,"教育,学習支援業",14.5,15,14,106.3,111,102.1,97.8,102.2,93.8,8.5,8.8,8.3
５人以上,"医療,福祉",16.5,16.3,16.5,123.6,128,122.1,117.7,120.8,116.6,5.9,7.2,5.5
５人以上,複合サービス事業,19.2,19.9,18.2,153.9,163.9,138.2,141.8,148.4,131.5,12.1,15.5,6.7
５人以上,サービス業（他に分類されないもの）,17.9,18.5,17.3,142.2,154.6,129.8,130.2,138,122.4,12,16.6,7.4
30人以上,調査産業計,17.8,18.4,17,145.8,155.6,132.6,132.4,139.5,122.8,13.4,16.1,9.8
30人以上,"鉱業,採石業,砂利採取業",18.6,18.7,18.5,156.2,157.5,152.1,136.8,137.5,134.5,19.4,20,17.6
30人以上,建設業,19.3,19.6,18.2,164.7,169.3,148.4,144.3,147,134.7,20.4,22.3,13.7
30人以上,製造業,18.6,18.8,17.9,154.9,159.1,145,142.5,145.9,134.6,12.4,13.2,10.4
30人以上,電気・ガス・熱供給・水道業,18.5,18.6,17.9,156.2,158.3,146.8,139.5,140.5,134.8,16.7,17.8,12
30人以上,情報通信業,18.5,18.8,17.8,158.4,162.7,148.5,141.1,144.5,133.3,17.3,18.2,15.2
30人以上,"運輸業,郵便業",18.9,19.6,17.2,163.6,173,138.4,144.9,151.6,127,18.7,21.4,11.4
30人以上,"卸売業,小売業",18,18.5,17.3,146.5,155.4,133.8,135.3,142,125.7,11.2,13.4,8.1
30人以上,"金融業,保険業",17.6,18.6,16.7,144.7,156.7,132.6,128.1,136.8,119.3,16.6,19.9,13.3
30人以上,"不動産業,物品賃貸業",18.4,18.8,17.8,151.5,156.5,142.4,136.9,140.8,129.9,14.6,15.7,12.5
30人以上,"学術研究,専門・技術サービス業",18.4,18.6,18.2,159.1,164.6,151.8,141.7,144.8,137.7,17.4,19.8,14.1
30人以上,"宿泊業,飲食サービス業",14.5,15.7,13.5,113,129.5,97.8,104.2,117.3,92.2,8.8,12.2,5.6
30人以上,"生活関連サービス業,娯楽業",16.3,16.7,15.9,126.2,131.2,120.8,117.1,121.9,111.9,9.1,9.3,8.9
30人以上,"教育,学習支援業",14.9,15.1,14.6,112.1,115,109.3,101.9,105,98.9,10.2,10,10.4
30人以上,"医療,福祉",17.1,16.9,17.1,130.2,133.7,128.7,122.9,125.4,121.8,7.3,8.3,6.9
30人以上,複合サービス事業,19.5,20,18,154.9,165.1,129.2,138.9,146.6,119.5,16,18.5,9.7
30人以上,サービス業（他に分類されないもの）,17.9,18.5,17.3,142.8,155.5,131.1,130.9,138.7,123.6,11.9,16.8,7.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年12月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
