規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,17.8,150.8,136.7,14.1,11.7,71.2,68.8,2.4
５人以上,"鉱業,採石業,砂利採取業",17.4,150.3,127.7,22.6,ー,ー,ー,ー
５人以上,建設業,17.9,153.4,135.7,17.7,10.9,71.2,70.2,1
５人以上,製造業,17.5,146,135,11,13.1,80.9,78,2.9
５人以上,電気・ガス・熱供給・水道業,17.9,152.2,135.6,16.6,13.4,102,100.9,1.1
５人以上,情報通信業,17.5,151.6,134.6,17,11.9,84.6,81.6,3
５人以上,"運輸業,郵便業",18.1,162.4,141.9,20.5,14.3,103.6,95.4,8.2
５人以上,"卸売業,小売業",17.8,149.7,137.9,11.8,12.7,75.5,74,1.5
５人以上,"金融業,保険業",17.6,147.2,129.9,17.3,14.8,96.2,93.9,2.3
５人以上,"不動産業,物品賃貸業",18.1,152.9,139.6,13.3,12.9,74.7,72.7,2
５人以上,"学術研究,専門・技術サービス業",17.3,151.3,135.2,16.1,11.3,71.9,69.1,2.8
５人以上,"宿泊業,飲食サービス業",19.4,174.1,155.9,18.2,10.5,65.4,62.3,3.1
５人以上,"生活関連サービス業,娯楽業",18.5,149.4,139.9,9.5,12.1,74,72.8,1.2
５人以上,"教育,学習支援業",17.4,140.2,130,10.2,8.3,41.5,41,0.5
５人以上,"医療,福祉",17.9,144.5,136.9,7.6,10.9,65.5,64,1.5
５人以上,複合サービス事業,17.9,148.8,136.2,12.6,16,105,101.5,3.5
５人以上,サービス業（他に分類されないもの）,17.8,151.2,136.3,14.9,13.9,87.5,83.3,4.2
30人以上,調査産業計,17.8,151.5,136.2,15.3,12.2,77,74.1,2.9
30人以上,"鉱業,採石業,砂利採取業",17.4,150.3,127.7,22.6,ー,ー,ー,ー
30人以上,建設業,17.7,155.5,135.7,19.8,12.5,87.8,85.6,2.2
30人以上,製造業,17.5,148.2,135.6,12.6,14,92.6,87,5.6
30人以上,電気・ガス・熱供給・水道業,17.7,150.9,134.3,16.6,14.2,106.9,105.2,1.7
30人以上,情報通信業,17.5,152.3,134.4,17.9,12.2,88.1,84.8,3.3
30人以上,"運輸業,郵便業",17.9,161.4,140.6,20.8,14.2,100.3,92.9,7.4
30人以上,"卸売業,小売業",17.9,151.2,138,13.2,13.8,85.9,83.7,2.2
30人以上,"金融業,保険業",17.5,148.1,129.2,18.9,14.7,96.5,93.8,2.7
30人以上,"不動産業,物品賃貸業",17.9,151.6,137.1,14.5,14.6,79,76.9,2.1
30人以上,"学術研究,専門・技術サービス業",17.3,152,134.8,17.2,14.3,90.6,86.9,3.7
30人以上,"宿泊業,飲食サービス業",18.9,168.1,150.4,17.7,10.4,64.7,61.8,2.9
30人以上,"生活関連サービス業,娯楽業",17.9,143.4,131.8,11.6,10.1,58.2,56.6,1.6
30人以上,"教育,学習支援業",17.6,141.1,129.9,11.2,7.6,42.4,41.7,0.7
30人以上,"医療,福祉",18.3,147.9,139.5,8.4,11.5,74,72.2,1.8
30人以上,複合サービス事業,18.6,154.8,137.5,17.3,16.5,94.8,89.1,5.7
30人以上,サービス業（他に分類されないもの）,17.9,151.7,136.7,15,14.2,90.9,86,4.9
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年１月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
