規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18.9,159.5,145.1,14.4,12.5,75.9,73,2.9
５人以上,"鉱業,採石業,砂利採取業",18.6,156.2,136.8,19.4,－,－,－,－
５人以上,建設業,20,169.1,149.6,19.5,12.3,76.9,76,0.9
５人以上,製造業,18.9,157.8,146.4,11.4,15.5,94.8,92.4,2.4
５人以上,電気・ガス・熱供給・水道業,18.7,156.7,140.3,16.4,14.3,107.6,106.3,1.3
５人以上,情報通信業,18.9,161.4,144.7,16.7,13.5,95.8,85.6,10.2
５人以上,"運輸業,郵便業",19.4,170.5,150.4,20.1,16.1,114.6,105.2,9.4
５人以上,"卸売業,小売業",19,158.8,147.3,11.5,13.3,79.7,77.3,2.4
５人以上,"金融業,保険業",17.9,147.5,131.8,15.7,15.4,99.4,97,2.4
５人以上,"不動産業,物品賃貸業",19,159.8,145.2,14.6,14,82.4,79.6,2.8
５人以上,"学術研究,専門・技術サービス業",18.8,163.6,146,17.6,12.3,73,69.6,3.4
５人以上,"宿泊業,飲食サービス業",19.6,175.9,158.3,17.6,10.8,64.9,61.9,3
５人以上,"生活関連サービス業,娯楽業",19.9,162.3,151.2,11.1,12.2,78,76.2,1.8
５人以上,"教育,学習支援業",17.9,144,130.5,13.5,9,45.2,44.7,0.5
５人以上,"医療,福祉",18.9,153.5,145.2,8.3,11.7,66.4,65,1.4
５人以上,複合サービス事業,19.3,159.4,146.5,12.9,18.9,131.5,122.8,8.7
５人以上,サービス業（他に分類されないもの）,18.8,157.5,142.5,15,15.6,102.5,98.3,4.2
30人以上,調査産業計,18.7,158.4,143,15.4,13.4,84.7,81.1,3.6
30人以上,"鉱業,採石業,砂利採取業",18.6,156.2,136.8,19.4,－,－,－,－
30人以上,建設業,19.5,166.9,146,20.9,12.8,81.7,80.1,1.6
30人以上,製造業,18.7,157.8,144.9,12.9,16,107.2,103.2,4
30人以上,電気・ガス・熱供給・水道業,18.6,157.1,140.1,17,14.3,107.1,105.5,1.6
30人以上,情報通信業,18.8,161.5,143.9,17.6,13.8,100.4,89,11.4
30人以上,"運輸業,郵便業",19.2,168.2,148.7,19.5,16.5,116.6,106.1,10.5
30人以上,"卸売業,小売業",18.7,157.8,145,12.8,14.4,88.9,85.9,3
30人以上,"金融業,保険業",17.8,147.5,130,17.5,15.5,100.2,97.3,2.9
30人以上,"不動産業,物品賃貸業",18.7,158.6,142.9,15.7,15.7,81.7,78.3,3.4
30人以上,"学術研究,専門・技術サービス業",18.5,161.9,143.9,18,15.2,93.7,90.5,3.2
30人以上,"宿泊業,飲食サービス業",19.2,174.3,158.2,16.1,11.4,71.8,68,3.8
30人以上,"生活関連サービス業,娯楽業",18.7,152.5,140,12.5,10.8,67,65.4,1.6
30人以上,"教育,学習支援業",18,144,129.2,14.8,8.4,46.2,45.6,0.6
30人以上,"医療,福祉",19,153.6,144,9.6,12.4,71.9,70.4,1.5
30人以上,複合サービス事業,19.4,160.7,143.9,16.8,19.7,132.7,119.7,13
30人以上,サービス業（他に分類されないもの）,18.6,156.8,142,14.8,15.9,106.2,101.8,4.4
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年12月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
