規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,6140377,81881,65824,6155033,2017000,70104,59517,2028988
５人以上,"鉱業,採石業,砂利採取業",1281,32,20,1293,－,0,0,－
５人以上,建設業,397709,3817,3393,398131,13283,213,60,13438
５人以上,製造業,447480,3200,2650,448244,39611,651,544,39504
５人以上,電気・ガス・熱供給・水道業,22628,30,48,22610,391,7,5,393
５人以上,情報通信業,851108,19740,7168,863718,47562,1960,875,48609
５人以上,"運輸業,郵便業",365457,4486,4907,365022,46476,738,361,46867
５人以上,"卸売業,小売業",1257121,11916,12241,1254585,419046,11711,7668,425300
５人以上,"金融業,保険業",366898,2456,3917,365384,26434,385,338,26534
５人以上,"不動産業,物品賃貸業",225419,2632,1932,226104,33984,668,854,33813
５人以上,"学術研究,専門・技術サービス業",407046,4718,3696,408040,36898,1521,823,37624
５人以上,"宿泊業,飲食サービス業",183529,5000,6021,182690,549746,29806,27215,552155
５人以上,"生活関連サービス業,娯楽業",142647,3291,2249,143681,88432,4641,2340,90741
５人以上,"教育,学習支援業",249882,2443,3123,249306,156460,5129,3637,157848
５人以上,"医療,福祉",517076,4722,4557,517608,282941,6806,4846,284534
５人以上,複合サービス事業,22152,37,65,22125,5188,20,46,5161
５人以上,サービス業（他に分類されないもの）,682944,13361,9837,686492,270548,5848,9905,266467
30人以上,調査産業計,4729441,58158,45755,4739670,982511,29500,28182,986003
30人以上,"鉱業,採石業,砂利採取業",1281,32,20,1293,－,0,0,－
30人以上,建設業,267904,2345,2254,267994,4156,213,60,4310
30人以上,製造業,335784,1937,2012,335701,19293,200,230,19271
30人以上,電気・ガス・熱供給・水道業,17374,30,48,17356,310,7,5,312
30人以上,情報通信業,766863,18272,6320,778753,41491,1736,875,42414
30人以上,"運輸業,郵便業",311154,2911,3506,310544,33068,460,201,33342
30人以上,"卸売業,小売業",893281,6082,8492,888829,175763,4168,3133,178840
30人以上,"金融業,保険業",304888,1663,2834,303664,19006,385,241,19203
30人以上,"不動産業,物品賃貸業",168751,2148,1431,169452,16203,329,251,16297
30人以上,"学術研究,専門・技術サービス業",314577,3977,3285,315241,14949,454,398,15033
30人以上,"宿泊業,飲食サービス業",96465,1308,963,96992,142630,8155,7758,142845
30人以上,"生活関連サービス業,娯楽業",81541,913,807,81637,36982,1084,1046,37030
30人以上,"教育,学習支援業",204964,2198,2127,204895,100686,3702,1569,102959
30人以上,"医療,福祉",362873,2200,2440,362628,145074,3202,2596,145685
30人以上,複合サービス事業,13519,37,65,13492,3249,20,46,3222
30人以上,サービス業（他に分類されないもの）,588222,12105,9151,591199,229651,5385,9773,225240
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年11月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
