規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8157377,4448049,3709328,151985,70436,81549,125341,57663,67678,8184021,4460822,3723199,24.8,14.5,37.1
５人以上,"鉱業,採石業,砂利採取業",1281,961,320,32,23,9,20,18,2,1293,966,327,－,－,－
５人以上,建設業,410992,328088,82904,4030,3285,745,3453,2909,544,411569,328464,83105,3.3,1.9,8.7
５人以上,製造業,487091,338791,148300,3851,2411,1440,3194,2117,1077,487748,339085,148663,8.1,3.4,18.8
５人以上,電気・ガス・熱供給・水道業,23019,18811,4208,37,32,5,53,42,11,23003,18801,4202,1.7,1.8,1.5
５人以上,情報通信業,898670,623904,274766,21700,9542,12158,8043,4770,3273,912327,628676,283651,5.3,1.8,13.1
５人以上,"運輸業,郵便業",411933,302133,109800,5224,3287,1937,5268,3206,2062,411889,302214,109675,11.4,9.6,16.3
５人以上,"卸売業,小売業",1676167,904965,771202,23627,11419,12208,19909,10294,9615,1679885,906090,773795,25.3,13.3,39.4
５人以上,"金融業,保険業",393332,189388,203944,2841,970,1871,4255,2117,2138,391918,188241,203677,6.8,1.5,11.6
５人以上,"不動産業,物品賃貸業",259403,166453,92950,3300,2022,1278,2786,1497,1289,259917,166978,92939,13,10.4,17.7
５人以上,"学術研究,専門・技術サービス業",443944,248190,195754,6239,2967,3272,4519,1562,2957,445664,249595,196069,8.4,4.5,13.4
５人以上,"宿泊業,飲食サービス業",733275,309207,424068,34806,16839,17967,33236,14508,18728,734845,311538,423307,75.1,61.5,85.2
５人以上,"生活関連サービス業,娯楽業",231079,112328,118751,7932,2288,5644,4589,1699,2890,234422,112917,121505,38.7,34.2,42.9
５人以上,"教育,学習支援業",406342,192259,214083,7572,3716,3856,6760,2905,3855,407154,193070,214084,38.8,30.3,46.4
５人以上,"医療,福祉",800017,211676,588341,11528,3732,7796,9403,2687,6716,802142,212721,589421,35.5,31.1,37
５人以上,複合サービス事業,27340,16549,10791,57,43,14,111,89,22,27286,16503,10783,18.9,11.6,30.1
５人以上,サービス業（他に分類されないもの）,953492,484346,469146,19209,7860,11349,19742,7243,12499,952959,484963,467996,28,16.6,39.8
30人以上,調査産業計,5711952,3280035,2431917,87658,40939,46719,73937,36437,37500,5725673,3284537,2441136,17.2,9.3,27.9
30人以上,"鉱業,採石業,砂利採取業",1281,961,320,32,23,9,20,18,2,1293,966,327,－,－,－
30人以上,建設業,272060,215674,56386,2558,1978,580,2314,1770,544,272304,215882,56422,1.6,0.8,4.5
30人以上,製造業,355077,252522,102555,2137,1342,795,2242,1513,729,354972,252351,102621,5.4,2.1,13.7
30人以上,電気・ガス・熱供給・水道業,17684,14581,3103,37,32,5,53,42,11,17668,14571,3097,1.8,1.7,2
30人以上,情報通信業,808354,565621,242733,20008,8382,11626,7195,4481,2714,821167,569522,251645,5.2,1.5,13.5
30人以上,"運輸業,郵便業",344222,249182,95040,3371,1998,1373,3707,2083,1624,343886,249097,94789,9.7,8.2,13.7
30人以上,"卸売業,小売業",1069044,626230,442814,10250,4451,5799,11625,6960,4665,1067669,623721,443948,16.8,7.6,29.7
30人以上,"金融業,保険業",323894,161985,161909,2048,890,1158,3075,1457,1618,322867,161418,161449,5.9,1.6,10.3
30人以上,"不動産業,物品賃貸業",184954,117313,67641,2477,1468,1009,1682,1068,614,185749,117713,68036,8.8,7.2,11.5
30人以上,"学術研究,専門・技術サービス業",329526,186842,142684,4431,1790,2641,3683,1329,2354,330274,187303,142971,4.6,2,7.8
30人以上,"宿泊業,飲食サービス業",239095,112391,126704,9463,5768,3695,8721,3968,4753,239837,114191,125646,59.6,43.9,73.8
30人以上,"生活関連サービス業,娯楽業",118523,61197,57326,1997,942,1055,1853,849,1004,118667,61290,57377,31.2,26.3,36.4
30人以上,"教育,学習支援業",305650,151380,154270,5900,3088,2812,3696,2070,1626,307854,152398,155456,33.4,26.2,40.6
30人以上,"医療,福祉",507947,152289,355658,5402,1643,3759,5036,2126,2910,508313,151806,356507,28.7,24.7,30.3
30人以上,複合サービス事業,16768,11900,4868,57,43,14,111,89,22,16714,11854,4860,19.3,14.8,30.1
30人以上,サービス業（他に分類されないもの）,817873,399967,417906,17490,7101,10389,18924,6614,12310,816439,400454,415985,27.6,15.3,39.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年11月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
