規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18.3,155.1,140.5,14.6,12.2,73.8,71.4,2.4
５人以上,"鉱業,採石業,砂利採取業",18,155.5,132.6,22.9,0,0,0,0
５人以上,建設業,19.5,168,146.9,21.1,11.5,75.6,74.4,1.2
５人以上,製造業,18.8,156.5,144.5,12,15.8,96.7,93.5,3.2
５人以上,電気・ガス・熱供給・水道業,17.9,155.5,136,19.5,14.4,107.1,106.5,0.6
５人以上,情報通信業,18,156.6,138.6,18,11.5,81,77.9,3.1
５人以上,"運輸業,郵便業",18.6,165.1,144.5,20.6,15.7,112.3,104,8.3
５人以上,"卸売業,小売業",18.5,154.2,142.6,11.6,13.2,78.2,76.7,1.5
５人以上,"金融業,保険業",17.5,146,128.8,17.2,14.6,95.4,93,2.4
５人以上,"不動産業,物品賃貸業",18.5,155.5,142.1,13.4,13.6,78.2,76.1,2.1
５人以上,"学術研究,専門・技術サービス業",18.6,161.7,143.8,17.9,12.3,79.8,76.7,3.1
５人以上,"宿泊業,飲食サービス業",19.3,170.4,154.7,15.7,10.5,63.9,60.9,3
５人以上,"生活関連サービス業,娯楽業",17.9,144.7,136.9,7.8,12.5,76.8,75.3,1.5
５人以上,"教育,学習支援業",16.9,139.4,127.1,12.3,8.5,43.7,43,0.7
５人以上,"医療,福祉",18.2,146.1,138.7,7.4,11.5,63.9,62.6,1.3
５人以上,複合サービス事業,17.2,142,131,11,16.6,92.7,88.9,3.8
５人以上,サービス業（他に分類されないもの）,18.3,153.8,138.2,15.6,14.9,96.1,91.9,4.2
30人以上,調査産業計,18,153.8,137.8,16,12.9,80.5,77.5,3
30人以上,"鉱業,採石業,砂利採取業",18,155.5,132.6,22.9,0,0,0,0
30人以上,建設業,19,167.3,144.1,23.2,12.7,89.9,87.5,2.4
30人以上,製造業,18.3,155.5,141.7,13.8,15.7,98.4,93.4,5
30人以上,電気・ガス・熱供給・水道業,17.7,153.7,134.2,19.5,14.3,105.9,105,0.9
30人以上,情報通信業,18,156.7,137.9,18.8,11.7,84.1,80.7,3.4
30人以上,"運輸業,郵便業",18.4,163.4,142.7,20.7,15.7,109.6,101.5,8.1
30人以上,"卸売業,小売業",18,151.7,138.5,13.2,14.1,87.3,85,2.3
30人以上,"金融業,保険業",17.5,146.8,127.9,18.9,14.6,95.9,93.1,2.8
30人以上,"不動産業,物品賃貸業",17.9,151.6,137.1,14.5,15.2,80.5,78.5,2
30人以上,"学術研究,専門・技術サービス業",18.1,159.8,140.7,19.1,14.2,90.5,87,3.5
30人以上,"宿泊業,飲食サービス業",18.6,163.8,148.9,14.9,10.4,64.5,61.6,2.9
30人以上,"生活関連サービス業,娯楽業",17.1,141.8,131.9,9.9,10.4,60.6,58.3,2.3
30人以上,"教育,学習支援業",16.7,138.4,124.9,13.5,8.1,47.5,46.5,1
30人以上,"医療,福祉",18,145.3,137.1,8.2,12.2,66.7,65.5,1.2
30人以上,複合サービス事業,17.5,145.7,130.9,14.8,17.3,80.4,74.6,5.8
30人以上,サービス業（他に分類されないもの）,18.1,153.3,137.1,16.2,15.2,99.9,95.3,4.6
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年２月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
