規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.6,18.6,16.5,141.3,155.2,124.7,129.5,140.3,116.6,11.8,14.9,8.1
５人以上,"鉱業,採石業,砂利採取業",19.1,19.1,18.9,162.7,164.9,156.1,140.2,141.2,137.3,22.5,23.7,18.8
５人以上,建設業,20,20.3,18.9,171.2,176,152.3,152.9,156,140.5,18.3,20,11.8
５人以上,製造業,19.3,19.6,18.5,158.8,164.7,145.6,146.8,151.3,136.5,12,13.4,9.1
５人以上,電気・ガス・熱供給・水道業,19,19.1,18.8,161.1,163.6,150.2,143.8,145,138.5,17.3,18.6,11.7
５人以上,情報通信業,18.9,19.2,18.3,161.7,165.7,152.8,144.5,147.6,137.6,17.2,18.1,15.2
５人以上,"運輸業,郵便業",19,19.6,17.3,164,172.9,139.5,145.5,151.6,128.7,18.5,21.3,10.8
５人以上,"卸売業,小売業",17.9,18.8,16.8,141.7,155.6,125.5,132.3,143.6,119.1,9.4,12,6.4
５人以上,"金融業,保険業",17.6,18.6,16.8,144.5,157.8,132.1,129,138.6,120.1,15.5,19.2,12
５人以上,"不動産業,物品賃貸業",18.7,19.2,17.9,153.3,159.1,143.2,140.6,145.1,132.7,12.7,14,10.5
５人以上,"学術研究,専門・技術サービス業",18.7,19.2,18.1,161.2,171,148.7,144,150.4,135.8,17.2,20.6,12.9
５人以上,"宿泊業,飲食サービス業",12.7,14,11.8,89,107.3,75.5,83.3,98.5,72.1,5.7,8.8,3.4
５人以上,"生活関連サービス業,娯楽業",17,17.6,16.4,129.7,136.7,123.1,122.7,128.9,116.8,7,7.8,6.3
５人以上,"教育,学習支援業",15.6,16.2,14.9,114.8,121.3,108.9,105.9,112.6,99.8,8.9,8.7,9.1
５人以上,"医療,福祉",16.5,16.4,16.5,123.5,129.2,121.4,117.4,121.6,115.8,6.1,7.6,5.6
５人以上,複合サービス事業,18.4,18.7,17.9,147.3,155.3,134.9,136.2,141,128.8,11.1,14.3,6.1
５人以上,サービス業（他に分類されないもの）,18.2,19.1,17.3,144.9,158.6,130.7,132.2,141.7,122.3,12.7,16.9,8.4
30人以上,調査産業計,18.1,18.8,17.2,149,159.6,134.7,135.1,143,124.4,13.9,16.6,10.3
30人以上,"鉱業,採石業,砂利採取業",19.1,19.1,18.9,162.7,164.9,156.1,140.2,141.2,137.3,22.5,23.7,18.8
30人以上,建設業,19.8,20,18.9,171.6,175.4,157.3,151.2,153.5,142.7,20.4,21.9,14.6
30人以上,製造業,19.3,19.6,18.7,162.1,165.8,152.8,148.4,151.3,141.3,13.7,14.5,11.5
30人以上,電気・ガス・熱供給・水道業,18.9,19,18.3,160.9,163.1,151.3,143.3,144.4,138.4,17.6,18.7,12.9
30人以上,情報通信業,18.9,19.2,18.3,162.3,166.4,153,144.2,147.3,137.1,18.1,19.1,15.9
30人以上,"運輸業,郵便業",18.9,19.5,17.3,163.2,172,140,144.8,151,128.7,18.4,21,11.3
30人以上,"卸売業,小売業",18.3,18.9,17.4,149.2,159.5,134.8,137.6,145.6,126.3,11.6,13.9,8.5
30人以上,"金融業,保険業",17.5,18.4,16.6,145,157.4,132.7,127.5,136.4,118.6,17.5,21,14.1
30人以上,"不動産業,物品賃貸業",18.9,19.3,18.3,155.9,160.8,147.5,141.3,144.9,135,14.6,15.9,12.5
30人以上,"学術研究,専門・技術サービス業",18.9,19.2,18.5,163.3,170.3,154.1,145,149,139.7,18.3,21.3,14.4
30人以上,"宿泊業,飲食サービス業",14.4,15.6,13.3,110.5,127.9,95,102.8,117.1,90,7.7,10.8,5
30人以上,"生活関連サービス業,娯楽業",16.7,17.2,16.1,128.6,135.6,121.1,119.5,125.9,112.6,9.1,9.7,8.5
30人以上,"教育,学習支援業",16,16.4,15.5,121.5,125.5,117.6,111.1,116.1,106.2,10.4,9.4,11.4
30人以上,"医療,福祉",17.2,17.1,17.2,131.1,135.3,129.4,123.7,126.9,122.4,7.4,8.4,7
30人以上,複合サービス事業,18.8,18.9,18.4,149.7,157.4,131.3,134.6,139.9,121.9,15.1,17.5,9.4
30人以上,サービス業（他に分類されないもの）,18.1,19.1,17.3,145.5,159.7,131.9,132.6,142.4,123.2,12.9,17.3,8.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年11月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
