規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,429569,415891,386323,29568,13678,118409,117303,113493,3810,1106
５人以上,"鉱業,採石業,砂利採取業",639808,635556,597230,38326,4252,－,－,－,－,－
５人以上,建設業,467918,455971,420624,35347,11947,122173,119669,117775,1894,2504
５人以上,製造業,450452,420185,394827,25358,30267,122143,119281,114345,4936,2862
５人以上,電気・ガス・熱供給・水道業,504815,501838,445185,56653,2977,199904,199415,194899,4516,489
５人以上,情報通信業,446077,435187,397770,37417,10890,141650,140760,134726,6034,890
５人以上,"運輸業,郵便業",421078,412475,355091,57384,8603,164431,163764,152315,11449,667
５人以上,"卸売業,小売業",441506,428863,405532,23331,12643,109222,108344,105753,2591,878
５人以上,"金融業,保険業",470448,462011,430082,31929,8437,179404,178742,175501,3241,662
５人以上,"不動産業,物品賃貸業",440689,416357,385562,30795,24332,108084,107756,104660,3096,328
５人以上,"学術研究,専門・技術サービス業",486466,467461,439342,28119,19005,162051,160671,155194,5477,1380
５人以上,"宿泊業,飲食サービス業",373346,361323,336539,24784,12023,87200,86496,82951,3545,704
５人以上,"生活関連サービス業,娯楽業",375597,350101,335550,14551,25496,107396,105924,104591,1333,1472
５人以上,"教育,学習支援業",446647,443200,428470,14730,3447,98678,97291,96282,1009,1387
５人以上,"医療,福祉",377124,369317,345268,24049,7807,138065,137465,133713,3752,600
５人以上,複合サービス事業,391181,388441,361258,27183,2740,178669,178333,171830,6503,336
５人以上,サービス業（他に分類されないもの）,357171,341716,313417,28299,15455,166460,164089,157125,6964,2371
30人以上,調査産業計,446949,433820,400715,33105,13129,137578,136505,131299,5206,1073
30人以上,"鉱業,採石業,砂利採取業",639808,635556,597230,38326,4252,－,－,－,－,－
30人以上,建設業,484876,473124,435211,37913,11752,138217,135764,132211,3553,2453
30人以上,製造業,481609,447598,417898,29700,34011,143426,139154,129706,9448,4272
30人以上,電気・ガス・熱供給・水道業,520631,518956,451593,67363,1675,203386,202771,197089,5682,615
30人以上,情報通信業,450386,439555,400046,39509,10831,142351,141370,135046,6324,981
30人以上,"運輸業,郵便業",423220,414347,353802,60545,8873,163395,162984,151891,11093,411
30人以上,"卸売業,小売業",468519,459486,432191,27295,9033,124881,123331,120431,2900,1550
30人以上,"金融業,保険業",484487,478572,442396,36176,5915,181041,180122,175813,4309,919
30人以上,"不動産業,物品賃貸業",472645,445489,411328,34161,27156,110330,109683,106492,3191,647
30人以上,"学術研究,専門・技術サービス業",506271,488381,457343,31038,17890,180392,177270,171272,5998,3122
30人以上,"宿泊業,飲食サービス業",432947,428779,409575,19204,4168,100827,100546,94668,5878,281
30人以上,"生活関連サービス業,娯楽業",426695,390182,368765,21417,36513,87858,87815,86152,1663,43
30人以上,"教育,学習支援業",467303,464083,448056,16027,3220,108608,108427,106950,1477,181
30人以上,"医療,福祉",393095,384755,355406,29349,8340,150948,150835,145838,4997,113
30人以上,複合サービス事業,410301,406606,369824,36782,3695,181739,181624,171625,9999,115
30人以上,サービス業（他に分類されないもの）,358492,342103,312971,29132,16389,172524,170545,162881,7664,1979
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年８月分,,,,,,,,,,,
第５表  規模、産業、就業形態別常用労働者の１人平均月間現金給与額,,,,,,,,,,,
