規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.3,163.3,148.4,14.9,12.3,74.7,72.1,2.6
５人以上,"鉱業,採石業,砂利採取業",19.1,162.7,140.2,22.5,－,－,－,－
５人以上,建設業,20.3,174.1,155.2,18.9,13,87,85.7,1.3
５人以上,製造業,19.6,164.2,151.4,12.8,15.7,97.3,94.2,3.1
５人以上,電気・ガス・熱供給・水道業,19.1,161.9,144.3,17.6,14.9,112.4,111,1.4
５人以上,情報通信業,19.2,165.3,147.7,17.6,13.8,98.8,88.5,10.3
５人以上,"運輸業,郵便業",19.4,170.3,150.5,19.8,16.2,114.7,106.5,8.2
５人以上,"卸売業,小売業",19.4,162.6,150.6,12,13.3,79.7,77.8,1.9
５人以上,"金融業,保険業",17.8,147.7,131.3,16.4,15.2,98.8,96.7,2.1
５人以上,"不動産業,物品賃貸業",19.4,163.8,149.5,14.3,13.9,83.7,81.4,2.3
５人以上,"学術研究,専門・技術サービス業",19.3,169,150.5,18.5,12,76.1,72.8,3.3
５人以上,"宿泊業,飲食サービス業",19.5,170.6,155.3,15.3,10.5,61.9,59.3,2.6
５人以上,"生活関連サービス業,娯楽業",20,162.7,152.2,10.5,12.1,77,75.5,1.5
５人以上,"教育,学習支援業",19.6,157.7,143.6,14.1,9.2,46.7,46,0.7
５人以上,"医療,福祉",19.1,155.2,146.5,8.7,11.7,65.5,64.2,1.3
５人以上,複合サービス事業,18.5,153.2,140.7,12.5,18,121.7,116.7,5
５人以上,サービス業（他に分類されないもの）,19.4,163,146.9,16.1,15.2,98.7,94.6,4.1
30人以上,調査産業計,19.1,162.5,146.4,16.1,13.3,83.8,80.5,3.3
30人以上,"鉱業,採石業,砂利採取業",19.1,162.7,140.2,22.5,－,－,－,－
30人以上,建設業,19.9,172.7,152,20.7,14.9,103.6,101.2,2.4
30人以上,製造業,19.5,164.7,150.6,14.1,16.8,116.1,110.6,5.5
30人以上,電気・ガス・熱供給・水道業,18.9,161.9,144,17.9,14.6,109.2,107.5,1.7
30人以上,情報通信業,19.2,165.5,147.1,18.4,14.2,103.3,91.7,11.6
30人以上,"運輸業,郵便業",19.2,168.2,148.8,19.4,16.4,116.5,107.7,8.8
30人以上,"卸売業,小売業",19.1,161.5,148,13.5,14.1,87.7,85.3,2.4
30人以上,"金融業,保険業",17.6,147.9,129.4,18.5,15.5,100.1,97.4,2.7
30人以上,"不動産業,物品賃貸業",19.2,162.7,146.9,15.8,15.8,84.7,82.5,2.2
30人以上,"学術研究,専門・技術サービス業",19,166.5,147.5,19,15.4,94.7,91.6,3.1
30人以上,"宿泊業,飲食サービス業",19.5,172,157.2,14.8,10.9,68.9,65.9,3
30人以上,"生活関連サービス業,娯楽業",19.4,156.9,144.3,12.6,10.8,66.4,64.8,1.6
30人以上,"教育,学習支援業",19.5,157.2,142,15.2,8.8,49.8,48.9,0.9
30人以上,"医療,福祉",19.1,155.1,145.3,9.8,12.5,71.2,69.8,1.4
30人以上,複合サービス事業,18.7,156.4,139.4,17,19,122.5,114.9,7.6
30人以上,サービス業（他に分類されないもの）,19.2,162.3,146,16.3,15.5,102.1,97.8,4.3
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年11月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
