規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.8,18.7,16.7,142.4,156.4,125.5,130.7,141.3,117.9,11.7,15.1,7.6
５人以上,"鉱業,採石業,砂利採取業",19.1,19.2,18.7,161.9,164.8,153.3,139.6,140.8,135.9,22.3,24,17.4
５人以上,建設業,20.3,20.7,19,172.9,178.1,152.8,153.2,156.3,141.2,19.7,21.8,11.6
５人以上,製造業,19.4,19.8,18.5,159.1,165.3,144.7,148,153,136.5,11.1,12.3,8.2
５人以上,電気・ガス・熱供給・水道業,18.9,18.9,18.7,160.8,162.5,153,143.5,144,141.1,17.3,18.5,11.9
５人以上,情報通信業,18.9,19.3,18.1,161,166.1,149.8,144.7,148.4,136.4,16.3,17.7,13.4
５人以上,"運輸業,郵便業",19.3,19.9,17.6,167.2,176.8,139.8,146.7,152.6,129.9,20.5,24.2,9.9
５人以上,"卸売業,小売業",18.1,19,17,142.2,156.4,125.7,132.9,144.4,119.5,9.3,12,6.2
５人以上,"金融業,保険業",17.9,18.7,17.2,147.2,159.3,135.7,131.3,139.6,123.5,15.9,19.7,12.2
５人以上,"不動産業,物品賃貸業",19.1,19.6,18.4,153.2,160.4,140.8,141,146.6,131.3,12.2,13.8,9.5
５人以上,"学術研究,専門・技術サービス業",18.9,19.3,18.3,160.7,169.3,149.7,144.5,150.2,137.2,16.2,19.1,12.5
５人以上,"宿泊業,飲食サービス業",13.2,14.7,12.1,94.4,114.5,79.8,87.5,103.7,75.8,6.9,10.8,4
５人以上,"生活関連サービス業,娯楽業",16.9,17.5,16.4,127,135.9,119.1,120.8,127.8,114.5,6.2,8.1,4.6
５人以上,"教育,学習支援業",15.7,16.5,15,114.9,122.2,108.2,107.7,115,101.1,7.2,7.2,7.1
５人以上,"医療,福祉",16.6,16.4,16.6,124.2,129.1,122.2,117.9,121.2,116.6,6.3,7.9,5.6
５人以上,複合サービス事業,18.4,18.8,17.9,146.1,153.2,134.8,137.1,142,129.3,9,11.2,5.5
５人以上,サービス業（他に分類されないもの）,18.3,18.9,17.7,145.2,157.7,132,133.1,141.3,124.5,12.1,16.4,7.5
30人以上,調査産業計,18.3,19,17.4,150.1,160.9,135.2,136.4,144.2,125.7,13.7,16.7,9.5
30人以上,"鉱業,採石業,砂利採取業",19.1,19.2,18.7,161.9,164.8,153.3,139.6,140.8,135.9,22.3,24,17.4
30人以上,建設業,20.1,20.3,19.1,173.4,177.3,158.5,152,154,144.4,21.4,23.3,14.1
30人以上,製造業,19.4,19.7,18.7,162.1,166.7,151,149.5,153.1,140.7,12.6,13.6,10.3
30人以上,電気・ガス・熱供給・水道業,18.9,19,18.5,161.6,163.4,152.7,143.9,144.7,139.9,17.7,18.7,12.8
30人以上,情報通信業,18.9,19.3,18,161.4,166.5,149.9,144.3,147.9,136.1,17.1,18.6,13.8
30人以上,"運輸業,郵便業",19.3,19.9,17.7,168.3,178.5,140.7,146.9,153,130.5,21.4,25.5,10.2
30人以上,"卸売業,小売業",18.7,19.2,17.9,151.3,161,137.4,139.9,147.3,129.2,11.4,13.7,8.2
30人以上,"金融業,保険業",17.7,18.5,16.8,146.9,158.5,135.4,129,137.1,121,17.9,21.4,14.4
30人以上,"不動産業,物品賃貸業",19.4,19.7,18.8,156.7,161.6,148.2,143,146.7,136.6,13.7,14.9,11.6
30人以上,"学術研究,専門・技術サービス業",19,19.4,18.6,163,170.1,153.7,145.8,150.1,140.2,17.2,20,13.5
30人以上,"宿泊業,飲食サービス業",14.9,16.4,13.6,114.7,134,97.9,105.9,121.6,92.2,8.8,12.4,5.7
30人以上,"生活関連サービス業,娯楽業",16.4,17.3,15.5,122.4,133,111.3,113.8,123.3,104,8.6,9.7,7.3
30人以上,"教育,学習支援業",16.3,17,15.5,122.2,129,115.6,114,121.1,107.1,8.2,7.9,8.5
30人以上,"医療,福祉",17.3,17.1,17.4,131.5,134.7,130.2,124,125.9,123.2,7.5,8.8,7
30人以上,複合サービス事業,18.9,19,18.4,148.4,155.3,131,136.3,141.8,122.5,12.1,13.5,8.5
30人以上,サービス業（他に分類されないもの）,18.3,18.9,17.7,146.7,159.8,133.6,134.1,142.4,125.8,12.6,17.4,7.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年７月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
