規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8114299,4435237,3679062,169328,79620,89708,162924,86759,76165,8120703,4428098,3692605,24.3,14.1,36.5
５人以上,"鉱業,採石業,砂利採取業",1268,947,321,19,11,8,18,11,7,1269,947,322,－,－,－
５人以上,建設業,411421,328006,83415,4243,3323,920,5490,4628,862,410174,326701,83473,2.9,1.7,7.6
５人以上,製造業,482804,335048,147756,3510,2241,1269,4908,3095,1813,481406,334194,147212,8.9,3.5,21.3
５人以上,電気・ガス・熱供給・水道業,23109,18960,4149,1154,999,155,1222,1116,106,23041,18843,4198,1.7,1.8,1.3
５人以上,情報通信業,910722,629980,280742,12205,8980,3225,17117,11851,5266,905810,627109,278701,4.8,1.4,12.3
５人以上,"運輸業,郵便業",410305,302865,107440,6259,4636,1623,7259,4941,2318,409305,302560,106745,11,9.3,15.8
５人以上,"卸売業,小売業",1676473,902833,773640,23097,11541,11556,30367,18124,12243,1669203,896250,772953,25.4,13.1,39.6
５人以上,"金融業,保険業",399376,192950,206426,6564,4083,2481,7855,4187,3668,398085,192846,205239,5.5,1.3,9.4
５人以上,"不動産業,物品賃貸業",258901,163800,95101,4236,2036,2200,3952,2436,1516,259185,163400,95785,13.8,10.3,19.8
５人以上,"学術研究,専門・技術サービス業",439279,246743,192536,8286,3723,4563,7941,3957,3984,439624,246509,193115,7.6,3,13.5
５人以上,"宿泊業,飲食サービス業",703086,295913,407173,33430,15459,17971,29123,12590,16533,707393,298782,408611,73.6,59.6,83.9
５人以上,"生活関連サービス業,娯楽業",237083,112583,124500,6449,2815,3634,12411,5413,6998,231121,109985,121136,37.9,33.2,42.2
５人以上,"教育,学習支援業",398171,189807,208364,7856,3823,4033,4504,2139,2365,401523,191491,210032,36.9,28.5,44.5
５人以上,"医療,福祉",805278,220006,585272,16205,3742,12463,12198,4003,8195,809285,219745,589540,34.5,29.3,36.4
５人以上,複合サービス事業,27384,16686,10698,209,171,38,198,164,34,27395,16693,10702,19.3,12.6,29.8
５人以上,サービス業（他に分類されないもの）,929639,478110,451529,35606,12037,23569,18361,8104,10257,946884,482043,464841,28.8,18.3,39.6
30人以上,調査産業計,5698544,3279322,2419222,109895,53779,56116,102036,55319,46717,5706403,3277782,2428621,17,9.3,27.5
30人以上,"鉱業,採石業,砂利採取業",1268,947,321,19,11,8,18,11,7,1269,947,322,－,－,－
30人以上,建設業,272567,215700,56867,3603,2761,842,4465,3603,862,271705,214858,56847,1.4,0.7,3.9
30人以上,製造業,351022,247391,103631,2624,1654,970,3769,2235,1534,349877,246810,103067,6.4,2.1,16.9
30人以上,電気・ガス・熱供給・水道業,17688,14644,3044,211,142,69,279,259,20,17620,14527,3093,1.8,1.8,1.7
30人以上,情報通信業,818419,570912,247507,11244,8117,3127,15171,11031,4140,814492,567998,246494,4.8,1.3,13
30人以上,"運輸業,郵便業",343881,250686,93195,5498,3875,1623,6615,4297,2318,342764,250264,92500,9.3,7.8,13.6
30人以上,"卸売業,小売業",1075818,634934,440884,13030,7799,5231,17402,10743,6659,1071446,631990,439456,16,7.6,27.9
30人以上,"金融業,保険業",328357,163894,164463,4203,2608,1595,5679,3448,2231,326881,163054,163827,5.6,1.4,9.7
30人以上,"不動産業,物品賃貸業",184087,117485,66602,2016,1099,917,2128,1329,799,183975,117255,66720,10.2,8.7,12.9
30人以上,"学術研究,専門・技術サービス業",324555,183013,141542,7382,3513,3869,6544,3395,3149,325393,183131,142262,4.7,2.2,8
30人以上,"宿泊業,飲食サービス業",227514,103976,123538,11154,6665,4489,9186,2133,7053,229482,108508,120974,57.8,41.8,72.2
30人以上,"生活関連サービス業,娯楽業",121229,61635,59594,2744,1458,1286,3610,1866,1744,120363,61227,59136,36.4,29.9,43
30人以上,"教育,学習支援業",303410,149101,154309,5364,2528,2836,3840,2139,1701,304934,149490,155444,30.8,22.3,39
30人以上,"医療,福祉",516441,155473,360968,8205,1795,6410,6984,2482,4502,517662,154786,362876,28.1,23.8,29.9
30人以上,複合サービス事業,16843,12041,4802,126,88,38,145,111,34,16824,12018,4806,20.4,15.8,31.8
30人以上,サービス業（他に分類されないもの）,795445,397490,397955,32472,9666,22806,16201,6237,9964,811716,400919,410797,28.4,17.5,39.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年７月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
