規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7998537,4388684,3609853,135414,62852,72562,149226,73287,75939,7984725,4378249,3606476,24.5,14,37.3
５人以上,"鉱業,採石業,砂利採取業",1243,951,292,22,17,5,17,13,4,1248,955,293,0,0,0
５人以上,建設業,400592,325253,75339,3437,3190,247,3331,2859,472,400698,325584,75114,4.1,3,9.1
５人以上,製造業,474723,333451,141272,3791,2868,923,5252,3799,1453,473262,332520,140742,7.8,3.3,18.4
５人以上,電気・ガス・熱供給・水道業,20871,17634,3237,142,75,67,53,36,17,20960,17673,3287,2.6,2.4,3.9
５人以上,情報通信業,883372,621511,261861,8076,4539,3537,10505,6584,3921,880943,619466,261477,5.4,1.8,14
５人以上,"運輸業,郵便業",409094,305724,103370,5674,3528,2146,5829,3753,2076,408939,305499,103440,10.7,8.8,16.2
５人以上,"卸売業,小売業",1673829,909620,764209,24007,10929,13078,30844,15521,15323,1666992,905028,761964,26,13.1,41.3
５人以上,"金融業,保険業",393530,192951,200579,4093,1826,2267,3783,1752,2031,393840,193025,200815,7.2,1.8,12.4
５人以上,"不動産業,物品賃貸業",250054,158310,91744,3158,1651,1507,3173,2014,1159,250039,157947,92092,13.3,9.5,19.8
５人以上,"学術研究,専門・技術サービス業",421728,235433,186295,6947,2833,4114,4314,2056,2258,424361,236210,188151,7.4,3.5,12.4
５人以上,"宿泊業,飲食サービス業",691173,298400,392773,37670,16276,21394,35668,16722,18946,693175,297954,395221,74.8,61.1,85.1
５人以上,"生活関連サービス業,娯楽業",231159,114844,116315,5949,2605,3344,6913,3079,3834,230195,114370,115825,39.3,36,42.6
５人以上,"教育,学習支援業",396921,190873,206048,5232,2189,3043,8384,4359,4025,393769,188703,205066,35.1,27.7,41.9
５人以上,"医療,福祉",793369,196609,596760,9264,3264,6000,12460,2126,10334,790173,197747,592426,34.3,27.5,36.6
５人以上,複合サービス事業,28367,17203,11164,209,148,61,306,130,176,28270,17221,11049,18,10.6,29.6
５人以上,サービス業（他に分類されないもの）,928512,469917,458595,17743,6914,10829,18394,8484,9910,927861,468347,459514,28.2,16.1,40.6
30人以上,調査産業計,5621027,3231381,2389646,70929,34528,36401,83829,42909,40920,5608127,3223000,2385127,17.1,8.9,28.3
30人以上,"鉱業,採石業,砂利採取業",1243,951,292,22,17,5,17,13,4,1248,955,293,0,0,0
30人以上,建設業,262243,210773,51470,1512,1265,247,2209,1737,472,261546,210301,51245,1.7,1,4.8
30人以上,製造業,347309,245436,101873,2403,1629,774,3120,1901,1219,346592,245164,101428,6.6,2.4,16.7
30人以上,電気・ガス・熱供給・水道業,16945,14295,2650,34,21,13,53,36,17,16926,14280,2646,2,1.9,2.9
30人以上,情報通信業,791261,559769,231492,5744,3427,2317,8646,5438,3208,788359,557758,230601,4.9,1.3,13.8
30人以上,"運輸業,郵便業",343167,252104,91063,4755,2862,1893,4838,2995,1843,343084,251971,91113,9.9,8,15.4
30人以上,"卸売業,小売業",1074459,637428,437031,10794,5561,5233,15467,9125,6342,1069786,633864,435922,16.1,7.4,28.9
30人以上,"金融業,保険業",323844,164456,159388,3557,1587,1970,2787,1384,1403,324614,164659,159955,7,2,12.1
30人以上,"不動産業,物品賃貸業",177889,113376,64513,1711,1208,503,1922,1066,856,177678,113518,64160,10.6,9,13.6
30人以上,"学術研究,専門・技術サービス業",309690,176868,132822,5395,2516,2879,3822,1881,1941,311263,177503,133760,5,2.4,8.5
30人以上,"宿泊業,飲食サービス業",227569,106836,120733,9800,4059,5741,9155,4110,5045,228214,106785,121429,60,44.3,73.8
30人以上,"生活関連サービス業,娯楽業",120463,62908,57555,1898,1336,562,3433,1792,1641,118928,62452,56476,32.7,27.2,38.8
30人以上,"教育,学習支援業",303051,148383,154668,2850,1388,1462,5415,2882,2533,300486,146889,153597,27.9,20.5,34.9
30人以上,"医療,福祉",510154,137033,373121,4072,1526,2546,5840,1255,4585,508386,137304,371082,27.7,21.1,30.1
30人以上,複合サービス事業,17141,12206,4935,143,82,61,140,64,76,17144,12224,4920,18.6,13.1,32
30人以上,サービス業（他に分類されないもの）,794599,388559,406040,16239,6044,10195,16965,7230,9735,793873,387373,406500,28.5,15.8,40.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
