"登録日","投票区","投票所名","男[人]","女[人]","計[人]"
"20210601","1","虎ノ門いきいきプラザ","1245","1492","2737"
"20210601","2","南桜公園管理棟","768","672","1440"
"20210601","3","生涯学習センター","372","340","712"
"20210601","4","福祉プラザさくら川","2002","1990","3992"
"20210601","5","エコプラザ","2704","2647","5351"
"20210601","6","障害保健福祉センター","2657","2930","5587"
"20210601","7","芝小学校","2947","3341","6288"
"20210601","8","港勤労福祉会館","1021","1478","2499"
"20210601","9","芝浦港南地区総合支所","3278","3419","6697"
"20210601","10","三田中学校","728","818","1546"
"20210601","11","赤羽小学校","2535","3292","5827"
"20210601","12","豊岡いきいきプラザ","2824","3639","6463"
"20210601","13","御田小学校","1157","1512","2669"
"20210601","14","旧三光小学校（三光学童クラブ）","4398","5819","10217"
"20210601","15","旧神応小学校","2422","3051","5473"
"20210601","16","白金小学校","3564","4806","8370"
"20210601","17","高輪台小学校","3409","4601","8010"
"20210601","18","シティハイツ桂坂","2049","2553","4602"
"20210601","19","国民生活センタ－","2228","2569","4797"
"20210601","20","港南小学校","3676","4235","7911"
"20210601","21","六本木中学校","1767","1791","3558"
"20210601","22","麻布小学校","2555","2980","5535"
"20210601","23","飯倉いきいきプラザ","2461","2851","5312"
"20210601","24","南山小学校","2267","2560","4827"
"20210601","25","南麻布いきいきプラザ","4537","5685","10222"
"20210601","26","本村小学校","2377","3093","5470"
"20210601","27","笄小学校","2456","3120","5576"
"20210601","28","西麻布いきいきプラザ","1615","1709","3324"
"20210601","29","高陵中学校","1530","1955","3485"
"20210601","30","赤坂地区総合支所","1525","1531","3056"
"20210601","31","赤坂子ども中高生プラザ","3124","3359","6483"
"20210601","32","赤坂小学校","2775","3080","5855"
"20210601","33","赤坂図書館","1196","1498","2694"
"20210601","34","青山小学校","1294","1675","2969"
"20210601","35","青南小学校","2822","3520","6342"
"20210601","36","赤坂こども中高生プラザ青山館","451","604","1055"
"20210601","37","お台場学園","2000","2209","4209"
"20210601","38","芝浦港南区民センター","3262","3570","6832"
"20210601","39","品川インターシティB棟","1081","1232","2313"
"20210601","40","芝浦アイランド児童高齢者交流プラザ","3854","3836","7690"
"20210601","41","シティハイツ港南","2615","2842","5457"
"20210601",,"在外選挙人名簿","494","659","1153"

"選挙人名簿登録者数　令和3年6月1日時点","Ver202106",,,,
