"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","全体",,"558","58","215","117","44","119","5"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","男性（計）","231","24","87","49","22","48","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","男性 18～29歳","13","4","5","0","1","3","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","男性 30～39歳","38","6","18","5","2","7","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","男性 40～49歳","50","7","20","9","6","8","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","男性 50～59歳","47","4","18","9","3","13","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","男性 60～69歳","42","1","15","12","5","9","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","男性 70歳以上","40","2","11","13","5","8","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","男性 無回答","1","0","0","1","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策１）都心の活力と安全・安心・快適な暮らしを支えるまちをつくる","政策(5)安全で安心して暮らせる都心をつくる","性・年代別","女性（計）","313","34","124","65","20","68","2"
