,"４　島しょ港湾取扱貨物・品種別取扱貨物量・船舶乗降人員数
　　　　　　　　　　　　　　　　　　　　　　　　　　　（元町港ほか13港）",,,,,,,,
,  4-(1)　　貨物取扱量　（一般貨物　島しょ別）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,,,,,,,,単位：トン
,,,,,,,,,
,,,24年,25年,26年,27年,28年,29年,30年
1 ,総数,移出," 157,205 ","156,828 ","154,808 ","146,116 ","135,171 ","116,028 ","114,277 "
2 ,,移入," 812,402 ","643,801 ","705,898 ","698,534 ","1,031,278 ","621,625 ","534,941 "
3 ,,総数," 1,071,144 ","800,629 ","860,706 ","844,650 ","1,166,449 ","737,653 ","649,218 "
4 ,大島,移出," 65,447 ","70,411 ","61,298 ","34,410 ","34,517 ","30,681 ","34,035 "
5 ,,移入," 202,232 ","197,005 ","236,700 ","214,411 ","202,731 ","196,659 ","129,719 "
6 ,,総数,"267,679 ","267,416 ","297,998 ","248,821 ","237,248 ","227,340 ","163,754 "
7 ,利島,移出," 1,958 ","1,911 ","1,916 ","1,718 ","2,247 ","2,633 ","4,974 "
8 ,,移入," 35,319 ","23,155 ","35,697 ","21,736 ","126,616 ","78,984 ","70,250 "
9 ,,総数,"37,277 ","25,066 ","37,613 ","23,454 ","128,863 ","81,617 ","75,224 "
10 ,新島,移出," 16,813 ","13,720 ","12,970 ","37,146 ","19,292 ","8,536 ","7,370 "
11 ,,移入," 86,670 ","109,766 ","78,404 ","180,116 ","80,874 ","66,237 ","67,206 "
12 ,,総数," 103,483 ","123,486 ","91,374 ","217,262 ","100,166 ","74,773 ","74,576 "
13 ,式根島,移出, 900 ,"2,900 ", - , - , - , - , - 
14 ,,移入, - , - , - , - , - , - , - 
15 ,,総数," 11,048 ",900 , - , - , - , - , - 
16 ,神津島,移出," 5,387 ","4,220 ","9,478 ","4,698 ","3,350 ","12,955 ","4,977 "
17 ,,移入," 22,498 ","15,932 ","26,571 ","19,384 ","11,071 ","23,518 ","15,439 "
18 ,,総数," 27,885 ","20,152 ","36,049 ","24,082 ","14,421 ","36,473 ","20,416 "
19 ,三宅島,移出," 5,500 ","6,085 ","7,861 ","6,483 ","12,521 ","5,630 ","6,406 "
20 ,,移入," 83,987 ","19,223 ","64,698 ","40,802 ","62,576 ","36,338 ","42,729 "
21 ,,総数," 89,487 ","25,308 ","72,559 ","47,285 ","75,097 ","41,968 ","49,135 "
22 ,御蔵島,移出," 1,414 ","4,850 ","3,153 ","6,482 ","4,651 ","4,084 ","4,934 "
23 ,,移入," 87,839 ","29,773 ","41,970 ","16,280 ","350,942 ","35,928 ","16,271 "
24 ,,総数," 89,253 ","34,623 ","45,123 ","22,762 ","355,593 ","40,012 ","21,205 "
25 ,八丈島,移出," 30,985 ","28,216 ","29,951 ","26,400 ","29,366 ","26,710 ","26,711 "
26 ,,移入," 201,536 ","162,199 ","147,826 ","136,626 ","132,217 ","115,655 ","125,820 "
27 ,,総数," 232,521 ","190,415 ","177,777 ","163,026 ","161,583 ","142,365 ","152,531 "
28 ,青ヶ島,移出," 2,616 ","2,086 ","2,787 ","2,268 ","2,006 ","2,824 ","2,113 "
29 ,,移入," 24,964 ","23,894 ","19,139 ","15,502 ","10,475 ","16,170 ","15,314 "
30 ,,総数," 27,580 ","25,980 ","21,926 ","17,770 ","12,481 ","18,994 ","17,427 "
31 ,小笠原,移出," 26,185 ","22,429 ","25,394 ","26,511 ","27,221 ","21,975 ","22,757 "
32 ,,移入," 67,357 ","62,854 ","54,893 ","53,677 ","53,776 ","52,136 ","52,193 "
33 ,,総数," 93,542 ","85,283 ","80,287 ","80,188 ","80,997 ","74,111 ","74,950 "
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
