,３　　島しょ調査港湾総括表　（平成30年）,,,,,,,,,,,
,,,,,,,,,,,,
,港名,入港船舶,,船客乗降人員（人）,,,海上出入貨物（トン）,,,,,
,,隻数,総トン数,総数,乗込,上陸,総数,移出,移入,,,
,総　　　数,"27,694","18,397,023","819,030","401,371","417,659","653,608","116,467","537,141",,,
,,"22,225","19,628,248","777,294","383,013","394,281","753,355","110,974","642,381",,,
,大　　島,"5,177","4,207,592","480,830","240,446","240,384","163,754","34,035","129,719",,,
,,"4,108","4,588,720","452,800","231,078","221,722","227,340","30,681","196,659",,,
,　　元　町,"1,602 ","816,391 ","120,767","67,436 ","53,331 ","98,366","18,806 ","79,560 ",,,
,,"1,381","841,878","142,110","74,539","67,571","110,597","15,471","95,126",,,
,　　岡　田,"3,178 ","3,269,941 ","360,063","173,010 ","187,053 ","33,298","10,715 ","22,583 ",,,
,,"2,263","3,603,459","310,690","156,539","154,151","47,136","11,115","36,021",,,
,　　波　浮,397 ,"121,260 ",‐,‐,‐,"32,090","4,514 ","27,576 ",,,
,,464,"143,383",‐,‐,‐,"69,607","4,095","65,512",,,
,利　島,"1,221","2,456,865","10,767","5,084","5,683","75,224","4,974","70,250",,,
,,"1,323","2,501,981","15,023","7,634","7,389","81,617","2,633","78,984",,,
,新　島,"1,449","2,879,678","51,751","24,113","27,638","78,201","9,225","68,976",,,
,,"1,540","2,814,465","56,881","26,601","30,280","77,813","10,031","67,782",,,
,式根島,"1,564","12,388",‐,‐,‐,‐,‐,‐,,,
,,"1,551","11,841",‐,‐,‐,‐,‐,‐,,,
,神津島,"3,940","737,889","35,871","18,664","17,207","21,181","5,312","15,869",,,
,,"4,064","975,093","45,630","22,028","23,602","37,693","13,525","24,168",,,
,三宅島,443,"1,891,782","28,188","12,409","15,779","49,135","6,406","42,729",,,
,,380,"1,535,294","20,278","9,079","11,199","41,968","5,630","36,338",,,
,　　三　池,443,"1,891,782","28,188","12,409","15,779","49,135","6,406","42,729",,,
,,380,"1,535,294","20,278","9,079","11,199","41,968","5,630","36,338",,,
,　 大久保,‐,‐,‐,‐,‐,‐,‐,‐,,,
,,‐,‐,‐,‐,‐,‐,‐,‐,,,
,御蔵島,499,"2,438,589","13,829","6,516","7,313","21,205","4,934","16,271",,,
,,524,"2,637,554","15,382","7,342","8,040","40,012","4,084","35,928",,,
,八丈島,621,"1,970,485","35,258","12,573","22,685","152,531","26,711","125,820",,,
,,692,"2,039,220","34,385","12,370","22,015","142,365","26,710","115,655",,,
,　　神湊,590,"1,914,483","34,378","12,272","22,106","123,463","25,651","97,812",,,
,,653,"1,948,359","33,448","12,079","21,369","119,942","25,848","94,094",,,
,   八重根,31,"56,002",880,301,579,"29,068","1,060","28,008",,,
,,39,"90,861",937,291,646,"22,423",862,"21,561",,,
,青ヶ島,228,"120,806","2,055","1,050","1,005","17,427","2,113","15,314",,,
,,191,"104,607","2,452","1,238","1,214","18,994","2,824","16,170",,,
,小笠原,"12,552","1,680,949","160,481","80,516","79,965","74,950","22,757","52,193",,,
,,"11,473","1,502,784","151,905","75,262","76,643","74,111","21,975","52,136",,,
,　二見,"9,776","1,526,683","132,073","66,334","65,739","56,788","16,459","40,329",,,
,,"8,878","1,358,234","123,808","61,979","61,829","54,551","14,049","40,502",,,
,　沖,"2,776","154,266","28,408","14,182","14,226","18,162","6,298","11,864",,,
,,"2,595","144,550","28,097","13,283","14,814","19,560","7,926","11,634",,,
,,,,,,,,,,,,
,(注）　１　上段：平成30年　下段：平成29年,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
