年(昭和・平成・令和),58,59,60,61,62,63,64,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,2,3
区部合計／増加率(%),8.2,13.1,14,55.6,7.3,25.1,-17.5,21.3,-4.9,-4.9,-47,-46.4,-10.7,18.2,1.4,-35.9,109,47.9,-17.5,-34.4,-3.5,41.2,11.7,-53.5,14.8,50.5,64.8,-29.2,-32.3,16.9,-26.7,-0.2,51.5,-19.5,26.8,-37,13.9,-14.5,140.5
区部合計／増加量(千m2),136,235,285,1291,262,973,-848,853,-240,-225,-2063,-1078,-134,202,18,-478,930,854,-463,-749,-49,568,227,-1162,149,585,1130,-838,-657,233,-430,-2,607,-348,385,-675,160,-190,1570
区部合計／着工面積(千m2),1800,2035,2320,3611,3873,4846,3998,4851,4611,4386,2323,1245,1111,1313,1331,853,1783,2637,2174,1426,1376,1944,2171,1009,1158,1743,2873,2035,1378,1611,1181,1179,1786,1438,1823,1148,1308,1118,2688
都心3区／増加率(%),1.4,1.2,3.5,62,-11.7,20.8,-17.4,-0.8,0.7,-26.9,-41.2,-65.3,14.1,118.1,12,-41.4,164.2,102.4,-32,-31.9,-13.3,53.1,35.6,-68.4,15.3,16.9,105.2,-21,-11.9,-15.5,-9.9,9.3,20.3,-7.9,19.8,-37.6,26.6,-26.7,180.3
都心3区／増加量(千m2),14,12,36,664,-203,318,-322,-12,11,-411,-460,-429,32,306,68,-262,609,1004,-636,-430,-122,423,434,-1131,80,102,742,-304,-136,-156,-84,71,170,-80,184,-418,185,-235,1161
都心3区／着工面積(千m2),1023,1035,1071,1735,1532,1850,1528,1516,1527,1116,656,227,259,565,633,371,980,1984,1348,919,797,1220,1654,523,603,705,1447,1143,1007,851,767,838,1008,928,1112,694,879,644,1805
新宿区＋渋谷区／増加率(%),38.6,13.1,24.6,76.6,-10.5,99.1,-63.2,209.3,-30.7,31.1,-60.4,-24.9,-35.8,7.6,9,-49.8,83.6,19.2,-28,-53.8,20.4,26.3,-50.7,39.6,-48.4,497.9,34.4,-31,-89.5,92.9,135.2,-43.3,376.4,-30.6,-7.5,-67.2,17.7,29.6,317.5
新宿区＋渋谷区／増加量(千m2),66,31,66,256,-62,523,-664,810,-368,258,-657,-107,-116,16,20,-121,102,43,-75,-103,18,28,-69,26,-45,239,99,-120,-238,26,73,-55,271,-105,-18,-148,13,25,349
新宿区＋渋谷区／着工面積(千m2),237,268,334,590,528,1051,387,1197,829,1087,430,323,207,223,243,122,224,267,192,89,107,135,67,93,48,287,386,266,28,54,127,72,343,238,220,72,85,110,459
都心5区／増加率(%),6.8,3.4,7.8,65.5,-11.4,40.8,-34,41.7,-13.2,-6.5,-50.7,-49.3,-15.2,68.7,11.2,-43.7,144.2,87,-31.6,-34.6,-10.3,50,27,-64.2,5.7,52.4,84.8,-23.1,-26.5,-12.6,-1.2,1.8,48.5,-13.7,14.2,-42.5,25.8,-21.8,200.3
都心5区／増加量(千m2),80,43,102,920,-265,841,-986,798,-357,-153,-1117,-536,-83,321,88,-383,711,1047,-710,-533,-104,451,365,-1105,35,341,841,-424,-374,-130,-11,16,441,-185,166,-566,198,-210,1510
都心5区／着工面積(千m2),1260,1303,1405,2325,2060,2901,1915,2713,2356,2203,1086,550,467,788,876,493,1204,2251,1541,1008,904,1355,1721,616,651,992,1833,1409,1035,905,894,910,1351,1166,1332,766,964,754,2264
周辺18区／増加率(%),11.1,35.6,25.2,40.7,40.9,7.2,7.1,2.6,5.4,-3.1,-43.3,-43.9,-7.2,-18.5,-13.3,-20.9,60.8,-33.3,64.2,-34,13,24.6,-23.6,-12.7,29,48.1,38.5,-39.8,-45.2,105.8,-59.3,-6.3,61.7,-37.7,81.2,-22.2,-9.9,5.6,16.4
周辺18区／増加量(千m2),54,192,184,372,527,131,138,55,116,-70,-946,-543,-50,-119,-70,-95,219,-193,248,-215,54,116,-139,-57,114,244,289,-414,-283,363,-419,-18,166,-164,220,-109,-38,19,60
周辺18区／着工面積(千m2),539,731,915,1287,1814,1945,2083,2138,2254,2184,1238,695,644,525,455,360,579,386,634,418,473,589,450,393,507,751,1040,626,343,706,287,269,435,271,491,382,344,364,423
