（輸入）,, 5-(2)外貿コンテナ貨物主要国別表（累計上位20位）,,,,(単位：トン）
,,当月,前年比,1月以降累計,前年比,構成比
総計,,"2,851,987",98.2%,"17,108,491",99.8%,100.0%
1,中国,"1,230,779",97.8%,"7,354,419",98.0%,43.0%
,(香港),"158,970",99.5%,"985,030",110.7%,5.8%
2,アメリカ,"325,356",96.3%,"2,134,912",104.6%,12.5%
3,タイ,"225,160",109.7%,"1,186,114",104.4%,6.9%
4,ベトナム,"167,927",109.1%,"926,692",103.4%,5.4%
5,台湾,"123,819",140.3%,"697,938",124.1%,4.1%
6,韓国,"128,644",105.9%,"675,086",99.2%,3.9%
7,カナダ,"114,267",125.4%,"625,029",115.4%,3.7%
8,シンガポール,"81,306",87.8%,"520,987",99.0%,3.0%
9,マレーシア,"75,804",97.7%,"456,507",87.6%,2.7%
10,インドネシア,"72,654",105.1%,"426,130",99.6%,2.5%
11,フィリピン,"51,374",71.2%,"333,442",91.3%,1.9%
12,ドイツ,"42,000",79.2%,"278,308",97.3%,1.6%
13,オランダ,"34,696",65.8%,"263,926",103.5%,1.5%
14,チリ,"17,248",47.3%,"217,907",91.5%,1.3%
15,フランス,"20,790",69.4%,"154,494",101.9%,0.9%
16,ニュージーランド,"20,742",89.8%,"127,643",97.3%,0.7%
17,メキシコ,"14,181",100.3%,"99,424",100.2%,0.6%
18,イギリス,"12,946",75.2%,"81,052",91.7%,0.5%
19,イタリア,"12,365",79.0%,"73,340",78.0%,0.4%
20,インド,"7,115",78.9%,"49,672",102.7%,0.3%
,その他,"72,814",85.5%,"425,469",77.3%,2.5%
11,フィリ�7-06-19／（月）,,19,22,41,26,67,49,116
2017-06-20／（火）,,13,18,31,20,51,12,63
2017-06-21／（水）,,29,45,74,74,148,56,204
2017-06-22／（木）,,11,16,27,20,47,38,85
2017-06-23／（金）,,10,19,29,30,59,15,74
2017-06-24／（土）,,,,,,,,
2017-06-25／（日）,,,,,,,,
2017-06-26／（月）,,27,29,56,44,100,66,166
2017-06-27／（火）,,14,21,35,47,82,34,116
2017-06-28／（水）,,12,21,33,38,71,29,100
2017-06-29／（木）,,12,19,31,37,68,24,92
2017-06-30／（金）,,15,22,37,102,139,11,150
2017-07-01／（土）,,,,,,,,
2017-07-02／（日）,,,,,,,,
2017-07-03／（月）,,23,29,52,33,85,61,146
2017-07-04／（火）,10,30,51,81,36,117,39,166
2017-07-05／（水）,,11,16,27,34,61,33,94
2017-07-06／（木）,,14,19,33,30,63,25,88
2017-07-07／（金）,,14,20,34,87,121,8,129
2017-07-08／（土）,,,,,,,,
2017-07-09／（日）,,,,,,,,
2017-07-10／（月）,,23,20,43,28,71,45,116
2017-07-11／（火）,,15,20,35,28,63,24,87
2017-07-12／（水）,,15,18,33,28,61,10,71
2017-07-13／（木）,,13,20,33,27,60,26,86
2017-07-14／（金）,,18,21,39,15,54,14,68
2017-07-15／（土）,,,,,,,,
2017-07-16／（日）,,,,,,,,
2017-07-17／（月）,,,,,,,,
2017-07-18／（火）,7,37,52,89,45,134,38,179
2017-07-19／（水）,,10,11,21,8,29,16,45
2017-07-20／（木）,,12,18,30,15,45,29,74
2017-07-21／（金）,,14,29,43,21,64,12,76
2017-07-22／（土）,,,,,,,,
2017-07-23／（日）,,,,,,,,
2017-07-24／（月）,,24,33,57,51,108,22,130
