 4-(1)入港コンテナ船及びコンテナ貨物係留施設別表,,,,,,,,,,,,,（単位：隻、総トン、トン）
係留施設,入港コンテナ船,,,,,,コ ン テ ナ 取 扱 貨 物 量,,,,,,
,合計,,外航,,内航,,合計,外貿,,,内貿,,
,隻数,総トン数,隻数,総トン数,隻数,総トン数,,計,輸出,輸入,計,移出,移入
合計,704,"13,017,157",438,"10,915,661",266,"2,101,496","4,249,618","4,008,943","1,156,956","2,851,987","240,675","145,313","95,362"
,105.4%,101.8%,100.9%,100.1%,113.7%,111.6%,99.7%,100.3%,105.8%,98.2%,91.3%,92.5%,89.5%
,"4,069","74,925,135","2,529","63,157,487","1,540","11,767,648","24,962,263","23,381,915","6,273,424","17,108,491","1,580,348","967,764","612,584"
,106.5%,103.6%,103.2%,102.8%,112.3%,108.0%,99.5%,98.8%,96.2%,99.8%,110.2%,117.2%,100.7%
品川岸壁,150,"1,671,746",83,"837,553",67,"834,193","375,807","375,807","94,643","281,164",-,-,-
,107.1%,111.4%,106.4%,114.6%,108.1%,108.4%,104.7%,104.7%,104.7%,104.6%,-,-,-
,862,"9,486,990",473,"4,668,888",389,"4,818,102","2,146,879","2,146,872","486,575","1,660,297",7,7,-
,106.3%,107.0%,105.8%,107.9%,106.9%,106.2%,101.3%,101.3%,88.0%,106.0%,-,-,-
10号西岸壁,65,"689,190",-,-,65,"689,190","40,808",-,-,-,"40,808","28,887","11,921"
,101.6%,102.7%,-,-,101.6%,102.7%,104.5%,-,-,-,104.5%,106.0%,100.9%
,366,"3,866,975",-,-,366,"3,866,975","230,689",-,-,-,"230,689","158,348","72,341"
,98.7%,101.9%,-,-,98.7%,101.9%,106.3%,-,-,-,106.3%,113.0%,93.9%
青海コンテナふ頭（公共）,109,"1,644,531",91,"1,631,049",18,"13,482","805,846","794,143","163,657","630,486","11,703","5,800","5,903"
,110.1%,119.9%,104.6%,119.7%,150.0%,150.0%,109.8%,109.9%,97.4%,113.7%,105.9%,56.8%,692.8%
,617,"8,632,659",511,"8,539,369",106,"93,290","4,530,184","4,444,234","859,258","3,584,976","85,950","59,461","26,489"
,112.2%,113.5%,107.1%,113.0%,145.2%,176.3%,103.1%,102.6%,91.3%,105.8%,137.7%,123.2%,187.0%
青海コンテナふ頭(埠頭㈱),70,"1,939,604",64,"1,934,372",6,"5,232","621,860","612,880","140,470","472,410","8,980","8,980",-
,95.9%,85.4%,87.7%,85.2%,-,-,102.2%,100.7%,106.6%,99.1%,-,-,-
,418,"12,184,486",401,"12,169,785",17,"14,701","3,590,679","3,538,864","775,196","2,763,668","51,815","50,893",922
,109.7%,114.1%,106.4%,114.0%,425.0%,490.7%,107.8%,106.5%,98.3%,109.1%,669.0%,890.2%,45.5%
お台場ライナーふ頭,11,"103,511",1,"32,551",10,"70,960","1,649","1,649",-,"1,649",-,-,-
,122.2%,159.6%,100.0%,100.0%,125.0%,219.6%,69.1%,69.1%,-,69.1%,-,-,-
,97,"631,105",7,"227,857",90,"403,248","12,590","12,590",-,"12,590",-,-,-
,248.7%,186.0%,116.7%,116.7%,272.7%,280.0%,105.0%,105.0%,-,105.0%,-,-,-
大井コンテナふ頭,232,"6,258,233",169,"6,154,228",63,"104,005","2,117,524","2,026,169","710,684","1,315,485","91,355","46,489","44,866"
,101.8%,97.8%,96.0%,97.3%,121.2%,143.4%,91.1%,92.2%,104.9%,86.5%,72.3%,75.6%,69.2%
,"1,378","36,694,063","1,005","36,140,273",373,"553,790","13,029,983","12,300,864","3,958,752","8,342,112","729,119","401,802","327,317"
,103.6%,96.7%,97.0%,96.1%,126.9%,169.7%,94.7%,93.8%,97.2%,92.3%,112.4%,128.1%,97.7%
その他,67,"710,342",30,"325,908",37,"384,434","286,124","198,295","47,502","150,793","87,829","55,157","32,672"
,121.8%,140.3%,157.9%,183.4%,102.8%,117.0%,147.7%,186.1%,181.7%,187.5%,100.7%,94.9%,112.4%
,331,"3,428,857",132,"1,411,315",199,"2,017,542","1,421,259","938,491","193,643","744,848","482,768","297,253","185,515"
,97.6%,110.7%,123.4%,133.8%,85.8%,98.7%,112.5%,122.6%,119.4%,123.5%,96.9%,93.4%,103.1%
,,,,,,,,,,,,,
上段： 当月，　下段： １月以降累計，　各下段： 対前年比％,,,,,,,,,,,,,
�0,230",99.5%,,,,,
37,その他輸送機械,"390,440","45,420","345,020","365,354","49,521","315,833","25,086",106.9%,,,,,
38,産業機械,"3,380,081","1,930,732","1,449,349","3,056,607","1,704,893","1,351,714","323,474",110.6%,,,,,
39,電気機械,"3,878,531","728,048","3,150,483","3,824,401","677,500","3,146,901","54,130",101.4%,,,,,
40,測量・光学・医療器械,"499,899","181,632","318,267","471,329","170,018","301,311","28,570",106.1%,,,,,
41,事務用機械,"198,424","38,233","160,191","195,015","35,026","159,989","3,409",101.7%,,,,,
42,その他機械,"47,740","14,693","33,047","59,685","26,166","33,519","-11,945",80.0%,,,,,
化学工業品,,"5,866,225","2,377,349","3,488,876","5,470,335","2,274,041","3,196,294","395,890",107.2%,,,,,
43,陶磁器,"155,896","10,180","145,716","149,149","9,758","139,391","6,747",104.5%,,,,,
44,セメント,"21,322","8,629","12,693","17,357","9,507","7,850","3,965",122.8%,,,,,
45,ガラス類,"203,514","69,108","134,406","169,946","73,716","96,230","33,568",119.8%,,,,,
46,窯業品,"357,015","109,932","247,083","332,195","101,213","230,982","24,820",107.5%,,,,,
47,重油,-,-,-,-,-,-,-,-,,,,,
48,石油製品,"36,674","20,855","15,819","32,505","22,964","9,541","4,169",112.8%,,,,,
49,LNG/液化天然ガス,318,-,318,-,-,-,318,-,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,,,,,
51,その他石油製品,"24,615","9,308","15,307","25,841","9,381","16,460","-1,226",95.3%,,,,,
52,コークス,"24,279",-,"24,279","10,168",170,"9,998","14,111",238.8%,,,,,
53,石炭製品,"8,244","7,824",420,"11,372","10,641",731,"-3,128",72.5%,,,,,
54,化学薬品,"952,093","315,884","636,209","891,284","298,622","592,662","60,809",106.8%,,,,,
55,化学肥料,"53,508","4,102","49,406","53,140","7,611","45,529",368,100.7%,,,,,
56,その他化学工業品,"4,028,747","1,821,527","2,207,220","3,777,378","1,730,458","2,046,920","251,369",106.7%,,,,,
軽工業品,,"5,776,494","694,963","5,081,531","5,471,015","645,826","4,825,189","305,479",105.6%,,,,,
57,紙、パルプ,"1,210,245","333,009","877,236","1,201,851","294,417","907,434","8,394",100.7%,,,,,
58,糸及び紡績半製品,"72,221","7,420","64,801","91,054","10,947","80,107","-18,833",79.3%,,,,,
59,その他繊維工業品,"407,028","61,393","345,635","382,385","56,022","326,363","24,643",106.4%,,,,,
60,砂糖,"57,248",511,"56,737","44,395",535,"43,860","12,853",129.0%,,,,,
61,製造食品,"2,739,830","242,776","2,497,054","2,492,446","236,952","2,255,494","247,384",109.9%,,,,,
62,飲料,"835,528","44,667","790,861","787,365","42,877","744,488","48,163",106.1%,,,,,
63,水,"195,419","4,205","191,214","214,543","3,316","211,227","-19,124",91.1%,,,,,
64,たばこ,"81,049",198,"80,851","83,040",130,"82,910","-1,991",97.6%,,,,,
65,その他食料工業品,"177,926",784,"177,142","173,936",630,"173,306","3,990",102.3%,,,,,
雑工業品,,"11,530,615","1,188,632","10,341,983","11,028,268","1,197,136","9,831,132","502,347",104.6%,,,,,
66,がん具,"660,434","17,877","642,557","619,412","18,104","601,308","41,022",106.6%,,,,,
67,衣服、身廻品、はきもの,"4,794,447","178,084","4,616,363","4,631,384","201,277","4,430,107","163,063",103.5%,,,,,
68,文房具、運動娯楽用品、楽器,"814,465","125,446","689,019","802,840","129,395","673,445","11,625",101.4%,,,,,
69,家具装備品,"2,200,550","97,636","2,102,914","2,167,875","112,322","2,055,553","32,675",101.5%,,,,,
70,その他日用品,"582,446","123,270","459,176","546,804","128,000","418,804","35,642",106.5%,,,,,
71,ゴム製品,"793,960","366,336","427,624","725,996","359,225","366,771","67,964",109.4%,,,,,
72,木製品,"1,135,577","10,503","1,125,074","1,052,028","12,722","1,039,306","83,549",107.9%,,,,,
73,その他製造工業品,"548,736","269,480","279,256","481,929","236,091","245,838","66,807",113.9%,,,,,
特殊品,,"6,627,563","3,605,357","3,022,206","6,828,696","3,934,591","2,894,105","-201,133",97.1%,,,,,
74,金属くず,"672,779","607,088","65,691","716,280","659,584","56,696","-43,501",93.9%,,,,,
75,再利用資材,"2,452,886","2,404,593","48,293","2,630,205","2,579,333","50,872","-177,319",93.3%,,,,,
76,動植物性製造飼肥料,"1,076,276","17,190","1,059,086","925,917","11,709","914,208","150,359",116.2%,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,,,,,
79,輸送用容器,"1,250,278","187,761","1,062,517","1,181,468","189,283","992,185","68,810",105.8%,,,,,
80,取合せ品,"1,175,344","388,725","786,619","1,374,826","494,682","880,144","-199,482",85.5%,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,,,,,
0,1,0,0,1,0,0,0,0,,,1,8,,1,,2,3,2,2,2,2,5,0,1,0,0,0,0,1,0,0,0,0,0,,3,1,,,,,1,0,0,0,0,0,,2,2,2,2,2,2,1,1
15245699,2020/11/7 15:40,1,39,6,12,3,3,2,1,1,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,,,,2,,2,,1,1,5,3,5,2,5,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,,,,,0,0,0,1,0,0,,3,3,3,3,3,5,5,3
15339093,2020/11/7 11:28,1,52,9,13,3,3,4,1,1,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,,2,,8,,1,,2,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,1,0,0,,2,1,,,,,1,0,0,0,0,0,,1,2,2,2,1,3,3,3
15339143,2020/11/7 19:49,1,51,9,13,3,4,5,1,1,1,0,1,0,0,0,0,3,1,1,,,,,,,,,,,4,4,6,,3,,6,6,6,2,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,,2,1,4,4,4,4,0,0,1,0,0,0,,3,3,3,3,3,3,3,3
15405521,2020/11/7 19:56,2,59,10,13,3,5,4,1,1,0,0,0,0,1,0,0,2,2,2,0,1,1,0,0,0,0,0,0,,2,,8,,1,,1,4,1,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,,2,2,,,,,0,1,0,1,0,0,,1,2,1,1,1,2,2,2
15485959,2020/11/7 17:33,1,49,8,11,3,3,4,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,2,,7,,2,,2,3,2,2,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,,1,3,2,2,2,4,0,0,0,0,0,1,,1,2,1,1,1,3,4,2
15585922,2020/11/7 15:46,1,44,7,13,3,4,5,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,4,3,2,,5,,2,3,2,2,2,1,5,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,,,,,0,1,0,1,0,0,,1,1,1,1,1,2,3,1
15592424,2020/11/7 18:27,2,24,3,13,3,1,5,1,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,4,1,20,公務員,2,,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,ヤフー乗り換え,1,1,3,3,3,4,1,0,0,0,0,0,,1,1,1,1,1,1,1,1
15632660,2020/11/7 11:53,1,44,7,11,3,3,5,1,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,,4,1,7,,2,,2,2,2,2,2,2,4,1,0,0,0,0,0,1,0,0,0,0,0,,1,3,1,1,1,4,0,0,0,0,0,1,,2,2,2,2,2,5,2,1
15727425,2020/11/7 8:37,1,44,7,12,3,4,3,1,1,1,0,0,0,1,0,0,2,2,2,0,1,0,0,1,0,1,0,0,,,1,2,,5,,1,3,3,2,3,2,4,1,0,0,0,0,0,1,0,0,0,0,0,,1,2,2,1,2,3,0,1,0,0,0,0,,1,1,2,1,1,2,1,1
15756324,2020/11/7 18:25,2,47,8,13,3,4,5,1,1,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,,4,4,7,,1,,1,2,1,2,2,2,4,1,1,0,0,0,0,0,0,1,0,0,0,,3,1,2,2,3,3,0,0,0,0,0,1,,3,3,3,3,3,5,5,3
15839609,2020/11/7 20:31,1,31,5,13,3,4,4,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,1,,20,建設コンサルタント,8,,2,3,2,2,2,2,3,1,0,0,0,0,0,1,0,0,0,0,0,,1,1,1,2,1,5,0,0,0,1,0,0,,1,2,2,1,2,2,3,1
15878585,2020/11/7 17:37,1,46,8,13,3,3,5,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,2,1,6,,2,,2,2,2,1,3,1,2,1,0,0,0,0,1,0,0,1,0,0,0,,3,2,1,2,3,2,0,0,1,0,0,0,,1,1,2,1,1,2,2,1
15938683,2020/11/7 19:45,2,47,8,12,3,3,4,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,,1,,8,,2,,2,2,2,2,2,2,5,0,1,0,0,0,0,0,1,1,0,0,0,,3,2,,,,,1,0,0,0,0,0,,1,1,1,1,1,1,2,1
16200532,2020/11/7 0:14,1,34,5,14,3,5,2,1,1,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,11,,9,,2,6,3,2,4,2,2,1,0,0,0,0,0,0,0,1,0,0,0,,2,1,1,2,3,4,0,1,1,0,0,0,,1,1,1,1,1,5,2,1
16231302,2020/11/7 18:30,1,36,6,13,3,4,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,2,,5,,2,4,3,2,6,1,4,1,0,0,0,0,0,1,0,0,0,0,0,,1,1,2,1,1,1,0,0,1,0,0,0,,,,,,,5,5,3
16240947,2020/11/7 20:21,1,35,6,13,3,3,4,1,1,0,0,0,0,0,0,0,3,1,1,,,,,,,,,,,2,,20,士業,2,,1,3,2,2,6,1,4,1,1,0,0,0,0,0,0,0,0,0,0,,1,2,1,2,5,5,0,0,0,0,0,1,,1,1,1,1,3,5,3,3
16246988,2020/11/7 14:28,2,52,9,14,3,5,5,1,1,1,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,,4,4,20,ビル管理サービス,3,,2,2,2,2,2,2,5,0,1,0,0,0,0,0,0,1,0,0,0,,2,1,,,,,0,1,0,0,0,0,,1,1,2,1,1,2,3,1
16261632,2020/11/6 23:35,1,49,8,14,3,4,5,1,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,,1,1,20,ソフトウェア業,5,,1,4,1,2,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,,2,2,2,2,2,3,1,0,0,0,0,0,,1,2,2,1,2,2,3,1
16336333,2020/11/7 13:11,1,29,4,14,3,5,3,1,1,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,,,4,4,,1,,2,2,2,2,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,,2,1,,,,,0,1,0,0,0,0,,1,2,1,1,2,2,2,1
16351268,2020/11/7 19:12,2,30,5,13,3,5,5,1,1,0,0,0,0,0,0,0,2,2,2,1,0,0,1,1,0,0,0,0,,4,2,14,,10,,1,1,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,1,1,2,2,0,0,0,0,0,1,,1,1,1,1,1,2,2,1
16387550,2020/11/7 15:45,2,32,5,13,3,3,3,1,1,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,1,0,0,0,,,1,20,旅行,1,,1,5,3,2,6,2,5,0,0,0,0,0,0,0,0,1,1,0,0,,2,1,,,,,0,1,0,0,0,0,,1,1,1,1,2,2,2,3
16493306,2020/11/6 23:29,2,32,5,13,3,4,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,2,,5,,1,6,6,2,6,2,5,0,0,0,0,0,0,1,0,0,0,0,0,,2,1,,,,,0,0,0,0,0,1,,,,,,,1,5,1
16497346,2020/11/7 17:21,1,43,7,11,3,1,3,1,1,0,0,0,0,0,0,0,3,2,1,,,,,,,,,,,,1,20,行政機関,2,,2,3,2,2,6,1,3,0,1,1,1,0,0,0,0,0,0,0,0,,2,2,2,1,1,4,0,1,1,1,0,0,,1,1,3,3,1,1,3,1
16508856,2020/11/7 17:14,1,29,4,12,3,3,2,1,1,1,1,1,1,1,0,0,2,1,1,,,,,,,,,,,,,4,,2,,1,4,4,1,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,2,1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,1
16542962,2020/11/7 13:08,1,30,5,13,3,5,4,1,1,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,,2,,7,,1,,1,4,1,3,1,2,5,1,0,0,0,0,0,0,0,1,1,0,0,,3,1,,,,,1,0,0,0,0,0,,2,2,1,1,1,2,3,1
16551695,2020/11/7 16:15,2,28,4,12,3,3,5,1,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,0,0,,1,4,13,,4,,2,6,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,,1,3,,,,,0,0,0,0,0,1,,2,2,2,2,2,2,4,1
16563201,2020/11/6 22:08,1,39,6,13,3,3,5,1,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,,4,1,8,,2,,1,3,1,1,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,,2,1,2,2,3,2,0,1,0,0,0,0,,1,1,1,1,1,2,2,1
16563384,2020/11/7 20:50,1,39,6,13,3,3,2,1,1,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,,,,20,IT,2,,1,4,3,2,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,,1,2,1,2,2,2,1,0,1,1,0,0,,1,1,1,1,1,1,1,1
16568354,2020/11/7 18:55,1,40,7,13,3,5,5,1,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,,4,4,6,,11,物流,1,1,1,1,1,2,4,0,1,0,0,0,1,0,0,1,1,0,0,,2,1,3,3,3,3,1,0,1,0,0,0,,1,2,2,2,1,3,2,3
