 4-(4)コンテナ取扱個数係留施設別表,,,,,,,,,,,,,,(単位：ＴＥＵ）
係留施設,合計,,外貿,,,,,,内貿,,,,,
,,,計,,輸出,,輸入,,計,,移出,,移入,
,実入,空,実入,空,実入,空,実入,空,実入,空,実入,空,実入,空
合計,"303,934","109,285","281,543","87,235","81,184","85,375","200,359","1,860","22,391","22,050","11,516","20,275","10,875","1,775"
,97.6%,97.3%,98.6%,96.3%,95.8%,95.4%,99.8%,161.3%,86.1%,101.6%,79.6%,103.1%,94.3%,87.4%
,"2,125,661","790,307","1,958,524","637,695","562,235","630,340","1,396,289","7,355","167,137","152,612","92,335","139,665","74,802","12,947"
,100.3%,104.5%,100.1%,104.7%,96.9%,105.0%,101.5%,82.8%,101.9%,104.0%,102.2%,103.4%,101.5%,110.1%
品川岸壁,"26,145","11,514","26,145","9,306","6,923","9,168","19,222",138,-,"2,208",-,"2,138",-,70
,99.2%,88.8%,99.2%,86.0%,101.5%,86.0%,98.4%,83.1%,-,103.6%,-,100.3%,-,-
,"176,019","93,843","176,019","77,531","43,555","76,401","132,464","1,130",-,"16,312",-,"16,062",-,250
,101.0%,106.6%,101.0%,103.3%,90.6%,103.8%,105.0%,79.5%,-,125.7%,-,125.5%,-,138.9%
10号西岸壁,"4,313",617,-,-,-,-,-,-,"4,313",617,"2,759",-,"1,554",617
,126.0%,122.4%,-,-,-,-,-,-,126.0%,122.4%,125.4%,-,127.1%,122.4%
,"27,094","3,021",-,-,-,-,-,-,"27,094","3,021","16,909",-,"10,185","3,021"
,119.8%,98.8%,-,-,-,-,-,-,119.8%,98.8%,123.8%,-,113.7%,103.2%
青海コンテナふ頭（公共）,"58,126","31,396","56,464","25,325","12,561","24,805","43,903",520,"1,662","6,071",781,"5,991",881,80
,112.2%,127.2%,111.8%,113.7%,111.3%,111.8%,111.9%,753.6%,131.8%,251.7%,88.4%,252.7%,233.1%,195.1%
,"385,115","204,453","374,155","169,413","79,215","167,713","294,940","1,700","10,960","35,040","6,875","33,595","4,085","1,445"
,106.4%,116.9%,106.1%,111.3%,99.1%,110.6%,108.1%,258.0%,119.6%,154.9%,99.4%,151.2%,181.7%,359.5%
青海コンテナふ頭(埠頭㈱),"40,347","19,861","39,848","18,375","9,636","18,343","30,212",32,499,"1,486",499,"1,486",-,-
,97.3%,85.9%,96.3%,91.9%,99.1%,92.1%,95.4%,44.4%,623.8%,47.5%,623.8%,47.6%,-,-
,"291,915","147,235","288,939","127,949","68,692","127,116","220,247",833,"2,976","19,286","2,860","19,126",116,160
,106.6%,104.0%,105.7%,107.1%,100.4%,107.3%,107.5%,77.6%,486.3%,87.4%,654.5%,86.8%,66.3%,421.1%
お台場ライナーふ頭,64,-,64,-,-,-,64,-,-,-,-,-,-,-
,54.2%,-,54.2%,-,-,-,54.2%,-,-,-,-,-,-,-
,"1,110",41,"1,110",41,-,-,"1,110",41,-,-,-,-,-,-
,99.9%,16.6%,99.9%,16.6%,-,-,99.9%,23.6%,-,-,-,-,-,-
大井コンテナふ頭,"153,185","39,952","144,877","30,194","47,491","29,026","97,386","1,168","8,308","9,758","2,924","9,652","5,384",106
,90.3%,90.2%,92.4%,93.2%,87.3%,91.5%,95.1%,169.8%,65.0%,81.9%,46.6%,84.9%,82.7%,19.2%
,"1,112,351","290,365","1,038,230","220,909","352,232","217,409","685,998","3,500","74,121","69,456","35,187","66,514","38,934","2,942"
,95.0%,93.7%,95.0%,95.1%,95.4%,95.8%,94.8%,64.8%,96.0%,89.6%,94.4%,89.5%,97.4%,92.4%
その他,"21,754","5,945","14,145","4,035","4,573","4,033","9,572",2,"7,609","1,910","4,553","1,008","3,056",902
,115.8%,89.5%,136.9%,80.0%,178.4%,81.4%,123.2%,2.4%,90.0%,119.4%,90.5%,150.0%,89.4%,97.2%
,"132,057","51,349","80,071","41,852","18,541","41,701","61,530",151,"51,986","9,497","30,504","4,368","21,482","5,129"
,113.7%,134.0%,129.6%,140.7%,126.3%,140.9%,130.7%,97.4%,95.6%,110.6%,95.2%,123.0%,96.2%,101.9%
,,,,,,,,,,,,,,
(注) 上段： 当月，　下段： １月以降累計，　各下段： 対前年比％,,,,,,,,,,,,,,
,,蜈 2-(5)繧ｫ繝ｼ繝輔ぉ繝ｪ繝ｼ霈ｸ騾∫憾豕�,,,,,,�亥腰菴搾ｼ夐埆縲∫ｷ上ヨ繝ｳ縲√ヨ繝ｳ縲∝床縲∽ｺｺ��,
,,,蜷郁ｨ�,,荵晏ｷ�,,
,,,蠖捺怦,1譛井ｻ･髯咲ｴｯ險�,蠖捺怦,1譛井ｻ･髯咲ｴｯ險�,
蜈･貂ｯ闊ｹ闊ｶ,髫ｻ謨ｰ,,31,170,31,170,
,邱上ヨ繝ｳ謨ｰ,,"391,716","2,148,120","391,716","2,148,120",
蜿匁桶雋ｨ迚ｩ,險�,險�,"950,475","5,325,980","950,475","5,325,980",
,,蜃ｺ闕ｷ,"496,290","2,806,195","496,290","2,806,195",
,,蜈･闕ｷ,"454,185","2,519,785","454,185","2,519,785",
蜿悶��謇ｱ縲�蜿ｰ縲�謨ｰ,繝舌��繧ｹ,險�,11,83,11,83,
,,蜃ｺ闕ｷ,6,45,6,45,
,,蜈･闕ｷ,5,38,5,38,
,繝医Λ繝�け,險�,"8,559","47,903","8,559","47,903",
,,蜃ｺ闕ｷ,"4,484","25,490","4,484","25,490",
,,蜈･闕ｷ,"4,075","22,413","4,075","22,413",
,荵礼畑霆�,險�,"4,315","32,552","4,315","32,552",
,,蜃ｺ闕ｷ,"2,584","19,466","2,584","19,466",
,,蜈･闕ｷ,"1,731","13,086","1,731","13,086",
荵鈴剄莠ｺ蜩｡,險�,,"1,818","16,731","1,818","16,731",
,荵苓飴,,953,"8,490",953,"8,490",
,髯崎飴,,865,"8,241",865,"8,241",
,,,,,,,
�域ｳｨ�峨き繝ｼ繝輔ぉ繝ｪ繝ｼ�郁�蜍戊ｻ願穐騾∬飴�峨↓繧医ｋ雋ｨ迚ｩ驥上�霆贋ｸ｡蛹ｺ蛻�挨縺ｫ蜿ｰ謨ｰ繧定ｪｿ謨ｴ縺�,,,,,,,
縲�縲�縲�謇�螳壹�謠帷ｮ励ヨ繝ｳ繧偵°縺代※邂怜�縺励※縺�∪縺吶��,,,,,,,
977",< 輸  入 >,4-(2)外貿コンテナ貨物航路別・主要品種別表,,,,,,(単位：トン）
航 路 名,計,,第１位,第２位,第３位,第４位,第５位
,,構成比,,,,,
合計,,,衣服・身廻品・はきもの,電気機械,製造食品,その他化学工業品,家具装備品
,"2,851,987",100.0%,"323,829","276,636","218,020","204,927","160,796"
,98.2%,,104.2%,101.9%,98.8%,104.3%,97.6%
世界一周,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
北米西岸(メキシコ含む),,,その他畜産品,動植物性製造飼肥料,製造食品,製材,野菜・果物
,"388,225",13.6%,"67,446","65,778","44,570","44,230","19,079"
,110.2%,,108.0%,108.3%,117.6%,139.9%,150.5%
北米東岸(カリビア海含む),,,紙・パ　ル　プ,その他畜産品,野菜・果物,その他化学工業品,製造食品
,"73,775",2.6%,"14,233","12,934","7,214","6,246","2,983"
,96.1%,,93.1%,77.7%,120.3%,132.7%,93.3%
北欧・地中海,,,飲料,製造食品,その他化学工業品,産業機械,自動車部品
,"125,638",4.4%,"16,110","14,075","12,087","8,119","5,275"
,74.2%,,77.9%,89.2%,68.0%,104.1%,153.9%
南米西岸,,,野菜・果物,飲料,その他畜産品,水産品,動植物性製造飼肥料
,"22,732",0.8%,"7,896","4,547","2,026","1,772","1,110"
,43.2%,,54.7%,44.1%,47.8%,36.3%,75.5%
南米東岸,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
南米東岸･南ア経由,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
アフリカ,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
オセアニア,,,製材,その他畜産品,製造食品,木製品,野菜・果物
,"67,656",2.4%,"12,315","12,029","9,728","5,173","5,061"
,295.1%,,686.5%,607.2%,232.6%,176.0%,67.0%
印パ･ペルシャ･ベンガル,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
東南アジア,,,衣服・身廻品・はきもの,電気機械,その他化学工業品,家具装備品,製造食品
,"1,235,309",43.3%,"168,463","153,112","111,839","86,177","73,848"
,109.9%,,124.9%,118.5%,124.0%,113.1%,96.8%
台湾,,,-,-,-,-,-
,-,-,-,-,-,-,-
,-,,-,-,-,-,-
韓国,,,その他化学工業品,製造食品,飲料,化学薬品,産業機械
,"119,204",4.2%,"22,887","14,167","8,293","8,105","7,009"
,96.8%,,125.3%,129.5%,54.7%,148.9%,117.1%
中国(香港含む),,,衣服・身廻品・はきもの,電気機械,家具装備品,製造食品,産業機械
