,,,,,,,,,,,,,,,,,,,,,,,(単位：トン）
品種,,合計,,,1月,,,2月,,,3月,,,4月,,,5月,,,6月,,品種,
,,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,,
合計,,"48,494,019","12,734,557","35,759,462","3,853,638","805,196","3,048,442","3,591,864","1,041,631","2,550,233","4,196,241","1,092,793","3,103,448","4,200,122","1,174,212","3,025,910","3,814,020","904,827","2,909,193","4,134,598","1,162,097",合計,
農水産品,,"5,211,492","258,729","4,952,763","427,805","14,858","412,947","389,984","15,128","374,856","442,351","23,507","418,844","482,268","33,082","449,186","445,873","24,588","421,285","447,692","30,272",農水産品,
1,麦,"213,900",4,"213,896","13,670",-,"13,670","20,597",-,"20,597","15,134",-,"15,134","25,699",-,"25,699","27,919",4,"27,915","6,921",-,1,麦
2,米,"23,999","4,369","19,630","2,302",172,"2,130","1,325",230,"1,095","2,075",295,"1,780","2,595",600,"1,995","2,321",191,"2,130","3,177",384,2,米
3,とうもろこし,"10,138",30,"10,108","1,472",-,"1,472",630,-,630,855,-,855,741,-,741,615,-,615,414,-,3,とうもろこし
4,豆類,"134,802",355,"134,447","12,019",15,"12,004","10,138",9,"10,129","14,444",128,"14,316","14,540",-,"14,540","14,917",30,"14,887","14,596",23,4,豆類
5,その他雑穀,"6,047",-,"6,047",600,-,600,885,-,885,405,-,405,345,-,345,975,-,975,660,-,5,その他雑穀
6,野菜・果物,"1,785,287","42,294","1,742,993","136,578","5,464","131,114","143,286","2,714","140,572","157,821","1,821","156,000","172,606","1,124","171,482","156,382",741,"155,641","168,014",563,6,野菜・果物
7,綿花,495,201,294,84,-,84,45,-,45,-,-,-,-,-,-,60,30,30,48,48,7,綿花
8,その他農産品,"257,358","10,390","246,968","20,514",793,"19,721","18,410",905,"17,505","23,374",947,"22,427","20,496","1,116","19,380","20,172",402,"19,770","19,411",855,8,その他農産品
9,羊毛,485,-,485,113,-,113,15,-,15,15,-,15,35,-,35,30,-,30,75,-,9,羊毛
10,その他畜産品,"1,695,995","35,547","1,660,448","125,923","2,367","123,556","124,900","3,649","121,251","141,743","3,303","138,440","148,677","3,534","145,143","137,165","2,169","134,996","143,490","3,395",10,その他畜産品
11,水産品,"1,082,986","165,539","917,447","114,530","6,047","108,483","69,753","7,621","62,132","86,485","17,013","69,472","96,534","26,708","69,826","85,317","21,021","64,296","90,886","25,004",11,水産品
林産品,,"1,038,201","18,960","1,019,241","85,566",654,"84,912","79,442","1,967","77,475","93,421","2,029","91,392","87,221","2,908","84,313","84,706","1,608","83,098","93,011","1,695",林産業,
12,原木,"5,480","2,638","2,842",477,-,477,393,297,96,839,636,203,590,470,120,726,348,378,768,394,12,原木
13,製材,"902,378","15,755","886,623","75,420",625,"74,795","67,899","1,645","66,254","80,335","1,328","79,007","73,665","2,392","71,273","72,345","1,197","71,148","82,821","1,263",13,製材
14,樹脂類,"73,555",315,"73,240","5,901",21,"5,880","6,311",1,"6,310","6,641",41,"6,600","7,471",30,"7,441","6,355",40,"6,315","4,053",18,14,樹脂類
15,木材チップ,"5,914",144,"5,770",629,6,623,729,24,705,510,15,495,856,16,840,390,15,375,219,15,15,木材チップ
16,その他林産品,"1,398",53,"1,345",30,-,30,240,-,240,180,-,180,105,-,105,104,4,100,75,-,16,その他林産品
17,薪炭,"49,476",55,"49,421","3,109",2,"3,107","3,870",-,"3,870","4,916",9,"4,907","4,534",-,"4,534","4,786",4,"4,782","5,075",5,17,薪炭
鉱産品,,"507,252","23,718","483,534","49,569",805,"48,764","22,173","1,887","20,286","54,595","2,067","52,528","73,356","2,439","70,917","35,075","2,037","33,038","29,718","2,558",鉱産品,
18,石炭,"155,716",262,"155,454","26,361",-,"26,361","4,551",37,"4,514","27,368",-,"27,368","4,071",-,"4,071","9,400",-,"9,400","5,147",-,18,石炭
19,鉄鉱石,721,-,721,9,-,9,-,-,-,25,-,25,11,-,11,15,-,15,-,-,19,鉄鉱石
20,金属鉱,"4,891",4,"4,887",285,-,285,303,3,300,465,-,465,450,-,450,507,-,507,405,-,20,金属鉱
21,砂利・砂,"20,372",417,"19,955","2,789",73,"2,716","1,368",15,"1,353","2,126",41,"2,085","1,880",154,"1,726","1,655",1,"1,654","1,588",94,21,砂利・砂
22,石材,"102,105","6,082","96,023","8,859",166,"8,693","4,294",276,"4,018","10,054",463,"9,591","8,502",486,"8,016","10,082",825,"9,257","9,717",885,22,石材
23,原油,"2,266",-,"2,266",105,-,105,300,-,300,120,-,120,300,-,300,296,-,296,120,-,23,原油
