,,,,,,,,(単位：トン）,,,,,
品種,,太洋州,,,,,,,,,,,
,,ニュージーランド,,,,,,,,,,,
,,ウエリントン,ネルソン,リッテルトン,"ポート
チャルマース",ナピア,ブラフ,クリストチャーチ,,,,,
合計,,"5,922","1,920","43,557",319,"73,450",672,15,,,,,
農水産品,,12,-,"12,681",222,"27,668",432,-,,,,,
1,麦,-,-,45,-,-,-,-,,,,,
2,米,-,-,-,-,-,-,-,,,,,
3,とうもろこし,-,-,-,-,480,-,-,,,,,
4,豆類,-,-,375,-,-,-,-,,,,,
5,その他雑穀,-,-,15,-,-,-,-,,,,,
6,野菜・果物,-,-,939,-,"21,803",-,-,,,,,
7,綿花,-,-,-,-,-,-,-,,,,,
8,その他農産品,-,-,"1,141",-,30,-,-,,,,,
9,羊毛,-,-,30,-,120,-,-,,,,,
10,その他畜産品,12,-,"9,452",167,"5,180",72,-,,,,,
11,水産品,-,-,684,55,55,360,-,,,,,
林産品,,830,-,-,-,"27,657",240,-,,,,,
12,原木,-,-,-,-,-,-,-,,,,,
13,製材,830,-,-,-,"27,657",240,-,,,,,
14,樹脂類,-,-,-,-,-,-,-,,,,,
15,木材チップ,-,-,-,-,-,-,-,,,,,
16,その他林産品,-,-,-,-,-,-,-,,,,,
17,薪炭,-,-,-,-,-,-,-,,,,,
鉱産品,,-,-,-,-,-,-,-,,,,,
18,石炭,-,-,-,-,-,-,-,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,,,,,
20,金属鉱,-,-,-,-,-,-,-,,,,,
21,砂利・砂,-,-,-,-,-,-,-,,,,,
22,石材,-,-,-,-,-,-,-,,,,,
23,原油,-,-,-,-,-,-,-,,,,,
24,りん鉱石,-,-,-,-,-,-,-,,,,,
25,石灰石,-,-,-,-,-,-,-,,,,,
26,原塩,-,-,-,-,-,-,-,,,,,
27,非金属鉱物,-,-,-,-,-,-,-,,,,,
金属機械工業品,,-,-,364,-,45,-,-,,,,,
28,鉄鋼,-,-,-,-,-,-,-,,,,,
29,鋼材,-,-,-,-,-,-,-,,,,,
30,非鉄金属,-,-,-,-,-,-,-,,,,,
31,金属製品,-,-,45,-,-,-,-,,,,,
32,鉄道車両,-,-,-,-,-,-,-,,,,,
33,完成自動車,-,-,151,-,-,-,-,,,,,
34,その他輸送用車両,-,-,-,-,-,-,-,,,,,
35,二輪自動車,-,-,-,-,-,-,-,,,,,
36,自動車部品,-,-,104,-,30,-,-,,,,,
37,その他輸送機械,-,-,-,-,-,-,-,,,,,
38,産業機械,-,-,64,-,-,-,-,,,,,
39,電気機械,-,-,-,-,15,-,-,,,,,
40,測量・光学・医療用機械,-,-,-,-,-,-,-,,,,,
41,事務用機器,-,-,-,-,-,-,-,,,,,
42,その他機械,-,-,-,-,-,-,-,,,,,
化学工業品,,-,-,"1,726",-,161,-,-,,,,,
43,陶磁器,-,-,-,-,-,-,-,,,,,
44,セメント,-,-,-,-,-,-,-,,,,,
45,ガラス類,-,-,-,-,-,-,-,,,,,
46,窯業品,-,-,-,-,-,-,-,,,,,
47,重油,-,-,-,-,-,-,-,,,,,
48,揮発油,-,-,-,-,-,-,-,,,,,
49,その他の石油,-,-,-,-,-,-,-,,,,,
50,LNG/液化天然ガス,-,-,-,-,-,-,-,,,,,
51,LPG/液化石油ガス,-,-,-,-,-,-,-,,,,,
52,その他石油製品,-,-,-,-,-,-,-,,,,,
53,コークス,-,-,-,-,-,-,-,,,,,
54,石炭製品,-,-,-,-,-,-,-,,,,,
55,化学薬品,-,-,-,-,161,-,-,,,,,
56,化学肥料,-,-,-,-,-,-,-,,,,,
57,その他化学工業品,-,-,"1,726",-,-,-,-,,,,,
軽工業品,,45,-,"12,388",97,"13,352",-,15,,,,,
58,紙・パルプ,-,-,-,-,-,-,-,,,,,
59,糸及び紡績半製品,-,-,-,-,-,-,-,,,,,
60,その他繊維工業品,-,-,-,-,-,-,-,,,,,
61,砂糖,-,-,-,-,-,-,-,,,,,
62,製造食品,30,-,"7,227",97,"10,968",-,15,,,,,
63,飲料,15,-,"5,161",-,"2,384",-,-,,,,,
64,水,-,-,-,-,-,-,-,,,,,
65,たばこ,-,-,-,-,-,-,-,,,,,
66,その他食料工業品,-,-,-,-,-,-,-,,,,,
雑工業品,,"5,020","1,920","16,398",-,"4,149",-,-,,,,,
67,がん具,-,-,-,-,-,-,-,,,,,
68,衣服・身廻品・はきもの,-,-,8,-,-,-,-,,,,,
69,文房具・運動娯楽用品・楽器,135,-,-,-,-,-,-,,,,,
70,家具装備品,-,-,-,-,180,-,-,,,,,
71,その他日用品,-,-,-,-,-,-,-,,,,,
72,ゴム製品,-,-,-,-,-,-,-,,,,,
73,木製品,"4,885","1,920","16,390",-,"3,969",-,-,,,,,
74,その他製造工業品,-,-,-,-,-,-,-,,,,,
特殊品,,15,-,-,-,418,-,-,,,,,
75,金属くず,15,-,-,-,-,-,-,,,,,
76,再利用資材,-,-,-,-,-,-,-,,,,,
77,動植物性製造飼肥料,-,-,-,-,418,-,-,,,,,
78,廃棄物,-,-,-,-,-,-,-,,,,,
79,廃土砂,-,-,-,-,-,-,-,,,,,
80,輸送用容器,-,-,-,-,-,-,-,,,,,
81,取合せ品,-,-,-,-,-,-,-,,,,,
分類不能のもの,,-,-,-,-,-,-,-,,,,,
