全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,絵本,雑誌,点字本,視聴覚資料,外国語の本,新聞(全国紙),新聞(地方紙),新聞(その他),地元出身の作家の本コーナー,インターネットを使える端末,インターネットでの蔵書検索,プリンター,フリーWi-Fi,飲食物を購入できる場所,おはなし会,映画会,講座等,閲覧できる場所,映像が見れる場所,自習室,ソファー,キッズスペース,飲み物,食べ物,私語,自習,パソコン作業
131113,,東京都大田区,大田図書館,オオタトショカン,,,,,,131113,,東京都大田区田園調布南25-1,東京都,大田区,,,,,,,,(03)3758-3051,,,,,,,,日月火水木金土,09:00,19:00,第2木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（10日間）は利用不可。,,可,有,,無,,無,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/ota.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
131113,,東京都大田区,大森南図書館,オオモリミナミトショカン,,,,,,131113,,東京都大田区大森南1-17-7,東京都,大田区,,,,,,,,(03)3744-8411,,,,,,,,日月火水木金土,09:00,19:00,第3木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/omori_minami.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
131113,,東京都大田区,大森東図書館,オオモリヒガシトショカン,,,,,,131113,,東京都大田区大森東1-31-3-104,東京都,大田区,,,,,,,,(03)3763-9681,,,,,,,,日月火水木金土,09:00,19:00,第2木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/omori_higashi.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
131113,,東京都大田区,大森西図書館,オオモリニシトショカン,,,,,,131113,,東京都大田区大森西5-2-13,東京都,大田区,,,,,,,,(03)3763-1191,,,,,,,,日月火水木金土,09:00,19:00,第3木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/omori_nishi.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
131113,,東京都大田区,入新井図書館,イリアライトショカン,,,,,,131113,,東京都大田区大森北1-10-14,東京都,大田区,,,,,,,,(03)3763-3633,,,,,,,,日月火水木金土,09:00,20:00,第2木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,無,,,,有,,無,有,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/iriarai.html,,,,有,有,有,有,,,,,,有,有,無,有,無,,,,有,無,,,,,,,,
131113,,東京都大田区,馬込図書館,マゴメトショカン,,,,,,131113,,東京都大田区中馬込2-26-10,東京都,大田区,,,,,,,,(03)3775-5401,,,,,,,,日月火水木金土,09:00,19:00,第3木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,無,,無,,有,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/magome.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
131113,,東京都大田区,池上図書館,イケガミトショカン,,,,,,131113,,東京都大田区池上6-3-10,東京都,大田区,,,,,,,,(03)3752-3341,,,,,,,,日月火水木金土,09:00,21:00,第2木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,有,有,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/ikegami.html,,,,有,有,有,有,,,,,,有,有,無,有,無,,,,有,無,,,,,,,,
131113,,東京都大田区,久が原図書館,クガハラトショカン,,,,,,131113,,東京都大田区久が原2-28-4,東京都,大田区,,,,,,,,(03)3753-3343,,,,,,,,日月火水木金土,09:00,19:00,第3木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/kugahara.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
131113,,東京都大田区,洗足池図書館,センゾクイケトショカン,,,,,,131113,,東京都大田区南千束2-2-10,東京都,大田区,,,,,,,,(03)3726-0401,,,,,,,,日月火水木金土,09:00,19:00,第2木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/senzokuike.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,有,,,,2,2,,,
131113,,東京都大田区,浜竹図書館,ハマタケトショカン,,,,,,131113,,東京都大田区西糀谷3-32-7,東京都,大田区,,,,,,,,(03)3741-1185,,,,,,,,日月火水木金土,09:00,19:00,第2木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,無,,有,,有,,,,有,,無,有,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/hamatake.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
131113,,東京都大田区,羽田図書館,ハネダトショカン,,,,,,131113,,東京都大田区羽田1-11-1,東京都,大田区,,,,,,,,(03)3745-3221,,,,,,,,日月火水木金土,09:00,19:00,第3木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/haneda.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,有,,,,2,2,,,
131113,,東京都大田区,六郷図書館,ロクゴウトショカン,,,,,,131113,,東京都大田区南六郷3-10-3,東京都,大田区,,,,,,,,(03)3732-4445,,,,,,,,日月火水木金土,09:00,19:00,第3木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,有,有,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/rokugou.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,有,,,,,,,,
131113,,東京都大田区,下丸子図書館,シモマルコトショカン,,,,,,131113,,東京都大田区下丸子2-18-11,東京都,大田区,,,,,,,,(03)3759-2454,,,,,,,,日月火水木金土,09:00,19:00,第3木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,有,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/shimomaruko.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
131113,,東京都大田区,多摩川図書館,タマガワトショカン,,,,,,131113,,東京都大田区多摩川2-24-63,東京都,大田区,,,,,,,,(03)3756-1251,,,,,,,,日月火水木金土,09:00,19:00,第2木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,無,,有,,有,,,,有,,有,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/tamagawa.html,,,,有,有,有,有,,,,,,有,有,無,有,無,,,,有,無,,,,,,,,
131113,,東京都大田区,蒲田図書館,カマタトショカン,,,,,,131113,,東京都大田区東蒲田1-19-22,東京都,大田区,,,,,,,,(03)3738-2459,,,,,,,,日月火水木金土,09:00,19:00,第2木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,無,,有,,無,,,,有,,無,有,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/kamata.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,有,,,,,,,,
131113,,東京都大田区,蒲田駅前図書館,カマタエキマエトショカン,,,,,,131113,,東京都大田区蒲田5-13-26-301,東京都,大田区,,,,,,,,(03)3736-0131,,,,,,,,日月火水木金土,09:00,20:00,第3木曜日（祝日の場合は翌日）、年末年始（12/29～1/3）、特別整理期間（7日以内）は利用不可。,,可,有,,有,,有,,,,有,,無,無,有,,,有,https://www.city.ota.tokyo.jp/shisetsu/toshokan/kamataekimae.html,,,,有,有,有,有,,,,,,有,有,無,有,有,,,,有,無,,,,,,,,
