全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
131156,,東京都杉並区,杉並区大宮前体育館,スギナミクオオミヤマエタイイクカン,Omiyamae gymnasium,大宮前体育館,1110,,,131156,,東京都杉並区南荻窪2-1-1,東京都,杉並区,南荻窪２,1-1,,,,,,(03)312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1670052,,コナミスポーツ・杉並建物総合管理事業協同組合共同事業体,月火水木金土日,09:00,21:00,毎月第３火曜日休館。また、12月28日~1月6日は休館。,,可,有,無,有,有,有,有,有,有,有,有,有,有,有,有,有,有,https://information.konamisportsclub.jp/trust/oomiyamae/,,,,無,有,有,有,有,無,有,無,無,無,無,無,無,有,有,有,無,無,無,無,有,無,無,有,無,無,無,有,有,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,無,有,無,有,無,無,無,無,無,無,有,無,無,有,有,有,無,有,有
131156,,東京都杉並区,杉並区馬橋公園運動広場,スギナミクマバシコウエンウンドウヒロバ,Mabashi park movement square,馬橋公園運動広場,1106,,,131156,,東京都杉並区高円寺北4-35-5,東京都,杉並区,高円寺北４,35-5,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1660002,,杉並区,月火水木金土日,08:00,18:30,利用時間は季節により変動します。12月28日から1月4日まで休場。,,可,無,無,有,有,有,無,有,無,有,無,無,無,無,有,無,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/undojo/1007034.html,,,,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131156,,東京都杉並区,杉並区上井草体育館,スギナミクスギナミクカミイグサタイイクカン,"Kamiigusa, Suginamiku sports center",TAC杉並区上井草スポーツセンター,1110,,,131156,,東京都杉並区上井草3-34-1,東京都,杉並区,上井草3,34-1,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1670023,,ＴＡＣ・ＦＣ東京・ＭＥＬＴＥＣ共同事業体,月火水木金土日,09:00,21:00,毎月第３木曜日休館。また、12月29日~1月3日は休館。トレーニングルームは日・祝日を除き9時から22時20分まで,,可,有,,有,有,有,有,有,,有,有,有,有,有,有,,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/taiikukan/1007042.html,,,,無,有,有,有,有,無,無,無,無,無,無,無,無,有,有,有,無,無,無,無,有,無,無,有,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,有,有,有,有,無,無,無,無,無,無,有,有,無,有,無,有,無,有,有
131156,,東京都杉並区,杉並区上井草運動場,スギナミクカミイグサウンドウジョウ,"Kamiigusa, Suginamiku sports center",TAC杉並区上井草スポーツセンター,1104,,,131156,,東京都杉並区上井草3-34-1,東京都,杉並区,上井草3,34-1,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1670023,,ＴＡＣ・ＦＣ東京・ＭＥＬＴＥＣ共同事業体,月火水木金土日,09:00,21:00,毎月第３木曜日休館。また、12月29日~1月3日は休館。グラウンドの利用は9時から17時まで。４～８月は19時まで。３～11月はグラウンド、テニスコートの早朝利用で6時から8時まで使用可能。ただしグラウンドは月曜除く。,,可,有,,有,有,有,有,有,,有,有,有,有,有,有,,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/undojo/1007029.html,,,,無,有,有,有,無,無,無,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,有,無,無,無,無,有,無,有,無,無,無,有,無,無,有,無,無,無,無,無,無,"無",無,無,無,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
131156,,東京都杉並区,杉並区上井草温水プール,スギナミクカミイグサオンスイプール,"Kamiigusa, Suginamiku sports center",TAC杉並区上井草スポーツセンター,1107,,,131156,,東京都杉並区上井草3-34-1,東京都,杉並区,上井草3,34-1,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1670023,,ＴＡＣ・ＦＣ東京・ＭＥＬＴＥＣ共同事業体,月火水木金土日,09:00,22:20,毎月第３木曜日休館。また、12月29日~1月3日は休館。温水プールは7月の海の日から8月31日までは7時から9時まで早朝利用可。,,可,有,,有,有,有,有,有,,有,有,有,有,有,有,,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/pool/1007048.html,,,,無,有,有,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131156,,東京都杉並区,杉並区妙正寺体育館,スギナミクミョウショウジタイイクカン,suginami city myoushoji gymnasium,TAC杉並区妙正寺体育館,1110,,,131156,,東京都杉並区清水3-20-12,東京都,杉並区,清水3,20-12,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1670033,,ＴＡＣ・ＦＣ東京・ＭＥＬＴＥＣ共同事業体,月火水木金土日,09:00,21:00,毎月第２木曜日休館。また、12月28日~1月3日は休館。テニスコートは9時から17時まで,,可,有,,有,有,有,有,有,,有,有,有,有,有,有,,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/taiikukan/1007044.html,,,,無,有,有,有,無,無,無,無,無,有,無,無,無,有,有,有,無,無,無,無,有,無,有,有,無,無,無,無,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,無,有,無,有,無,無,無,無,無,無,有,有,無,有,有,有,無,有,有
131156,,東京都杉並区,杉並区荻窪体育館,スギナミクオギクボタイイクカン,Ogikubo gymnasium,荻窪体育館,1110,,,131156,,東京都杉並区荻窪3-47-2,東京都,杉並区,荻窪3,47-2,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1670051,,コナミスポーツ・杉並建物総合管理事業協同組合共同事業体,月火水木金土日,09:00,21:00,毎月第３水曜日休館。また、12月29日~1月3日は休館。,,可,有,,有,有,有,有,有,,有,有,有,有,有,無,,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/taiikukan/1007041.html,,,,無,有,有,有,無,無,無,無,無,無,無,無,無,有,有,有,無,無,無,無,有,無,無,有,無,無,無,無,有,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,無,有,無,有,無,無,無,無,無,無,有,有,無,有,有,有,無,有,有
131156,,東京都杉並区,杉並区高円寺体育館,スギナミクコウエンジタイイクカン,Koenji gymnasium,高円寺みんなの体育館,1110,,,131156,,東京都杉並区高円寺南2-36-31,東京都,杉並区,高円寺南2,36-31,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1660003,,コナミスポーツ・杉並建物総合管理事業協同組合共同事業体,月火水木金土日,09:00,21:00,12月29日~1月3日は休館。,,可,有,,有,有,有,有,有,,有,無,有,有,有,有,,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/taiikukan/1007043.html,,,,無,有,有,有,無,無,無,無,無,無,無,無,無,有,有,有,無,無,無,無,有,無,無,有,無,無,無,有,無,無,有,無,無,有,無,無,無,無,無,有,無,無,無,有,無,"無",無,無,有,無,有,無,無,無,無,無,無,有,有,無,有,有,有,無,有,有
131156,,東京都杉並区,杉並区高井戸温水プール,スギナミクタカイドオンスイプール,Takaido heated pool,高井戸温水プール,1107,,,131156,,東京都杉並区高井戸東3-7-5,東京都,杉並区,高井戸東3,7-5,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1680072,,シダックス大新東ヒューマンサービス株式会社,月火水木金土日,09:00,21:00,毎月第３月曜日休館。また、12月28日~1月4日は休館。,,可,有,,有,有,有,有,有,,有,有,有,有,有,有,,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/pool/1007046.html,,,,無,有,有,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131156,,東京都杉並区,杉並区柏の宮公園庭球場,スギナミクカシノミヤコウエンテイキュウジョウ,Kashinomiya park tennis court,柏の宮公園庭球場,1116,,,131156,,"東京都杉並区浜田山2-5-1 ",東京都,杉並区,浜田山2,5-1,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1680065,,杉並区,月火水木金土日,09:00,17:00,12月29日から1月3日まで休場,,可,無,無,有,有,有,無,有,無,有,有,無,無,無,有,無,有,https://www.city.suginami.tokyo.jp/shisetsu/sports/undojo/1007028.html,,,,無,有,有,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131156,,東京都杉並区,杉並区塚山公園運動場,スギナミクツカヤマコウエンウンドウジョウ,Tsukayama park playground,塚山公園運動場,1103,,,131156,,東京都杉並区下高井戸5-23-12,東京都,杉並区,下高井戸5,23-12,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1680073,,杉並区,月火水木金土日,09:00,17:00,4月から10月は午前9時から午後5時　11月から3月は午前9時から午後4時　12月29日から1月4日は休場,少年軟式野球場1面　小学生以下のみ,可,無,無,有,有,無,無,有,無,有,無,無,無,無,有,無,無,https://www.city.suginami.tokyo.jp/shisetsu/sports/undojo/1007032.html,,,,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131156,,東京都杉並区,杉並区井草森公園運動場,スギナミクイグサモリコウエンウンドウジョウ,Igusa forest park playground,井草森公園運動場,1104,,,131156,,東京都杉並区井草4-12-1,東京都,杉並区,井草4,12-1,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1670021,,杉並区,土日,09:00,17:00,水曜日9時から午後1時木曜日9時から午後5時まで臨時開場　12月29日から1月3日まで休場,駐車場は土日祝のみ利用可,可,無,無,有,有,有,無,有,無,有,有,無,有,無,有,無,無,https://www.city.suginami.tokyo.jp/shisetsu/sports/undojo/1007027.html,,,,無,有,有,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131156,,東京都杉並区,杉並第十小学校温水プール,スギナミクスギナミダイジュウショウガッコウオンスイプール,Suginami tenth elementary school heated pool,杉十小温水プール,1107,,,131156,,東京都杉並区和田3-55-49,東京都,杉並区,和田3,55-49,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1660012,,杉並区,月火水木金土日,09:00,21:00,毎月第1火曜日休場　12月28日から1月4日まで休場,,可,有,無,有,有,無,無,有,無,有,無,無,無,無,有,無,無,https://www.city.suginami.tokyo.jp/shisetsu/sports/pool/1007045.html,,,,無,有,有,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131156,,東京都杉並区,杉並区蚕糸の森公園運動場,スギナミクサンシノモリコウエンウンドウジョウ,"Sanshinomori park playground ",蚕糸の森公園運動場,1106,,,131156,,東京都杉並区和田3-55-49,東京都,杉並区,和田3,55-49,,,,,,(03)3312-2111,1678,SP-SINKO@city.suginami.lg.jp,,,1660012,,杉並区,月火水木金土日,09:00,17:00,4月から10月は午前9時から午後5時　11月から3月は午前10時から午後4時　12月28日から1月4日は休場,小学校の校庭を兼ねているため、利用できる日・時間帯は限られている。,否,無,無,無,無,有,無,有,無,有,無,無,無,無,無,無,無,https://www.city.suginami.tokyo.jp/shisetsu/sports/undojo/1007030.html,,,,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無
