ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
40005,国民公園　新宿御苑,,,"2024-02-26 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40005/,,,,,,,,,,,,,,,,,,,,5962,,2020-02-13||2021-01-25||2022-01-25,,default,東京都新宿区内藤町11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都新宿区内藤町11,国家公园新宿御苑,http://www.fng.or.jp/shinjuku/,1F,17,18,,,,,,,,,,,,,,,,,,,,,,,,"11, Naito-machi, Shinjuku-ku","Shinjuku Gyoen National Garden",,'-,'-,,,,"도쿄도 신주쿠 구 나이토 마치 11",,"국민 공원 신주쿠 교 엔",35.68517611,,,139.7096017,,,"Shinjuku-ku, Tokyo Naito-cho, 11","National Park Shinjuku Gyoen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,9,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,200,03-3350-0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,開園時間中,,,,,,,http://www.env.go.jp/garden/shinjukugyoen/,,,18,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,公園,新宿・中野・杉並>新宿区,,"新宿・中野・杉並>新宿区,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%9b%bd%e6%b0%91%e5%85%ac%e5%9c%92%e3%80%80%e6%96%b0%e5%ae%bf%e5%be%a1%e8%8b%91,,,default,,,,open,open,"2024-02-27 02:36:29"
40008,新宿区立新宿中央公園,,,"2024-02-26 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40008/,,,,,,,,,,,,,,,,,,,,4905,,2020-02-06||2021-01-21||2022-01-21,,default,東京都新宿区西新宿2-11-1,update_shinjukuchuopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都新宿区西新宿2-11,新宿区新宿中央公园,,1F,5,5,,,,,,,,,,,,,,,,,,,,,,,,"2-11-1, Nishishinjuku, Shinjuku-ku","Shinjuku Central Park ",,'-,'-,,,,"도쿄도 신주쿠 구 니시 신주쿠2-11",,"신주쿠 구립 신주쿠 중앙 공원",35.68933778,,,139.6898986,,,"Tokyo Nishi-Shinjuku, Shinjuku-ku, 2-11-1","Shinjuku Ward Shinjuku Chuo Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,5,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3342-4509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,24時間対応可能,,,,,,,https://parks.prfj.or.jp/shinjuku/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,公園,新宿・中野・杉並>新宿区,,"新宿・中野・杉並>新宿区,点字ブロック,敷地内道路の点字ブロック,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%96%b0%e5%ae%bf%e5%8c%ba%e7%ab%8b%e6%96%b0%e5%ae%bf%e4%b8%ad%e5%a4%ae%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 02:02:36"
40065,神田神社,,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40065/,,,,,,,,,,,,,,,,,,,,1335,,,,default,東京都千代田区外神田2-16-2,65_神田神社_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"千代田区，东京索托 - 神田2-16-2",神田明神,,"B1,1F",3,5,,,,9,24,,,,173,197,,,,1,1,,,,80,100,,,,"2-16-2, Sotokanda, Chiyoda-ku","Kanda Jinja Shrine",神田明神文化交流館入口,,210,,,,"도쿄도 치요다 구 소토 칸다 2-16-2",,"칸다 신사",35.70207167,,,139.7679278,,,"Chiyoda-ku, Tokyo Soto-Kanda 2-16-2","Kanda Shrine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B1,1F",3,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,20,03-3254-0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,9:00～17:00,,,,,,,https://www.kandamyoujin.or.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,公園,御茶ノ水・九段・後楽園>千代田区,,"御茶ノ水・九段・後楽園>千代田区,駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,11人以下,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e7%a5%9e%e7%94%b0%e7%a5%9e%e7%a4%be,,,default,,,,open,open,"2021-02-11 06:02:36"
40103,明治神宮,,,"2023-02-07 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40103/,,,,,,,,,,,,,,,,,,,,6144,,2020-03-05||2021-01-25||2022-01-20,,default,東京都渋谷区代々木神園町1-1,103_明治神宮_000,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,涩谷区，东京代々木神園町1-1,明治神宫,,"B1F,1F",2,4,,,,15,15,,,,165,135,,,,1,1,,,,88,80,,,,"1-1, Yoyogi Kamizono-cho, Shibuya-ku","Meiji Jingu",フォレストテラス入口,'-,150,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6482.06018655724!2d139.699404!3d35.676261!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x8fca893849103f73!2z5piO5rK756We5a6u!5e0!3m2!1sja!2sus!4v1646669472164!5m2!1sja!2sus"" width=""100%"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",,"도쿄도 시부야 구 요요 기 하나님의 동산 마을 1-1",,"메이지 신궁",35.676261,,,139.699404,,,"Shibuya-ku, Tokyo Yoyogikamizono-cho, 1-1","Meiji Jingu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,129,03-3379-5511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内,,,,,,,https://www.meijijingu.or.jp/,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公園,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,ベビーチェアの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%98%8e%e6%b2%bb%e7%a5%9e%e5%ae%ae,,,default,,,,closed,closed,"2023-02-08 02:40:17"
40140,日枝神社,,,"2024-02-26 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40140/,,,,,,,,,,,,,,,,,,,,7450,,2020-02-15||2022-01-23||2023-02-08,,default,東京都千代田区永田町2-10-5,140_日枝神社_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,永田町东京都千代田2-10-5,枝神社,参道にはエスカレーターが上り下りともに設置されています,1F,1,2,,,,,,,,,,,,,,,,,,,,,,,,"2-10-5, Nagata-cho, Chiyoda-ku","Hie Jinja Shrine",,'-,'-,,,,"도쿄도 치요다 구 나가다 쵸 2-10-5",,"히에 신사",35.67475361,,,139.7395547,,,"Nagata-cho Chiyoda-ku Tokyo 2-10-5","Hie Shrine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,50,03-3581-2471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,開門～閉門,,,,,,,https://www.hiejinja.net/,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,公園,御茶ノ水・九段・後楽園>千代田区,,"御茶ノ水・九段・後楽園>千代田区,駐車場,車いす専用駐車場,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%97%a5%e6%9e%9d%e7%a5%9e%e7%a4%be,,,default,,,,open,open,"2024-02-27 02:03:41"
40166,築地本願寺,,,"2024-02-26 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40166/,,,,,,,,,,,,,,,,,,,,4104,,2020-03-04,,default,東京都中央区築地三丁目15-1,166_築地本願寺_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中央区，东京筑地3-15-1,筑地本愿寺,,"1F,2F",5,2,,,,9,9,11,,,162,162,136,,,1,1,1,,,80,80,75,,,"3-15-1, Tsukiji, Chuo-ku","Tsukiji Hongwanji",,,,,,,"도쿄도 츄 오구 츠키지 3-15-1",,"츠키지 혼 간지",35.666496,,,139.772258,,,"Chuo-ku, Tokyo Tsukiji 3-15-1","Tsukiji Honganji",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,56,03-3541-1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://tsukijihongwanji.jp/,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公園,銀座・日本橋>中央区,,"銀座・日本橋>中央区,駐車場,車いす専用駐車場,エレベーター,11人以下,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,車いすの貸出,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e7%af%89%e5%9c%b0%e6%9c%ac%e9%a1%98%e5%af%ba,,,default,,,,open,open,"2024-02-27 02:35:33"
40230,池上本門寺,,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40230/,,,,,,,,,,,,,,,,,,,,3875,,,,default,東京都大田区池上1-1-1,230_池上本門寺_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大田区，东京池上1-1-1,池上本門寺,寺務所横の朗峰会館内にエレベーターやだれでもトイレあり。階段昇降機が大堂の中・裏側にあり,4F,2,,,,,11,11,,,,135,135,,,,1,1,,,,85,75,,,,"1-1-1, Ikegami, Ota-ku","Ikegami Honmonji Temple ",,'-,'-,,,,"도쿄도 오타구 이케 가미 1-1-1",,"이케 가미 혼 몬지",35.57903083,,,139.7052736,,,"Ota-ku, Tokyo Ikegami 1-1-1","Ikegami Honmonji",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,100,03-3752-2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,http://honmonji.jp/,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,公園,品川・蒲田・大森・羽田>大田区,,"品川・蒲田・大森・羽田>大田区,駐車場,車いす専用駐車場,エレベーター,11人以下,車いす利用者用パネル(ボタン),階段の手すり,車いす対応エスカレーター,可動式スロープ,車椅子使用者対応トイレ,車いすの貸出",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%b1%a0%e4%b8%8a%e6%9c%ac%e9%96%80%e5%af%ba,,,default,,,,open,open,"2020-03-24 19:04:46"
40267,武蔵御嶽神社,,,"2024-02-26 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40267/,,,,,,,,,,,,,,,,,,,,5849,,2020-02-04||2021-01-18||2022-01-20||2024-01-20,,default,東京都青梅市御岳山176,267_武蔵御嶽神社_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青梅，东京山176,武藏御岳神社,"駐車場：御岳登山鉄道（ケーブルカー）併設の駐車場を利用 <br>施設内：バリアフリー化には対応していません",,,1,,,,,,,,,,,,,,,,,,,,,,,,"176, Mitakesan, Ome-shi","Musashi-Mitake Shrine",,'-,'-,,,,"도쿄도 오메시 미타 케산 176",,"무사시 미 타케 신사",35.78281556,,,139.1498356,,,"Ome, Tokyo Mt. 176","Musashi Mitake Shrine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,0428-78-8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,8:30～16:30,,,,,,,http://musashimitakejinja.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公園,青梅・奥多摩>青梅市,,"青梅・奥多摩>青梅市,駐車場,階段の手すり,施設内おむつ交換台,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%ad%a6%e8%94%b5%e5%be%a1%e5%b6%bd%e7%a5%9e%e7%a4%be,,,default,,,,open,open,"2024-02-27 02:33:03"
40270,愛宕神社,,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/40270/,,,,,,,,,,,,,,,,,,,,2948,,,,default,東京都港区愛宕1-5-3,270_愛宕神社_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京，港区，爱宕1-5-3,爱宕神社,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1-5-3, Atago, Minato-ku","Atago Jinja Shrine",,'-,'-,,,,"도쿄도 미나토 구 아타고 1-5-3",,"아타고 신사",35.664784,,,139.748407,,,"Tokyo, Minato-ku, Atago 1-5-3","Atago Shrine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,8,03-3431-0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,9:00～17:00,,,,,,,http://www.atago-jinja.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公園,お台場・汐留・新橋・六本木・青山>港区,,"お台場・汐留・新橋・六本木・青山>港区,駐車場,階段の手すり,スタッフの筆談対応",,,,,,,,,,,,,,,,,private,111,,,,,%e6%84%9b%e5%ae%95%e7%a5%9e%e7%a4%be,,,default,,,,open,open,"2024-02-29 11:49:01"
60001,東京都立羽伏浦公園,,,"2020-01-30 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60001/,,,,,,,,,,,,,,,,,,,,2553,,,,default,東京都新島村字檜山,東京都立羽伏浦公園_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京新岛乡村特色桧山修,東京都立羽伏浦公园,,1階,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Habushiura Park",,,,,,,"도쿄도 니 지마 촌 자 히야마",,"도쿄 도립 羽伏浦 공원",34.378291,,,139.272869,,,"Tokyo Niijima village character Hiyama","Tokyo Metropolitan Habushiura park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公園,伊豆七島・小笠原>新島村,,"伊豆七島・小笠原>新島村,駐車場,施設出入口の段差,車椅子使用者対応トイレ,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e9%83%bd%e7%ab%8b%e7%be%bd%e4%bc%8f%e6%b5%a6%e5%85%ac%e5%9c%92,,,default,,,,open,open,"2021-02-11 06:03:55"
