ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
40010,"小田急 新宿駅",,,"2024-02-26 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40010/,,,,,,,,,,,,,,,,,,,,12,,,,default,新宿区西新宿1-1-3,,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"駅改良工事を実施中。ホームドアは4,5,8,9番線に設置済み。","B1F,2F",4,2,,,,11,9,,,,142,160,,,,2,1,,,,85,78,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B1F,2F",2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3342-5988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一部の係員が対応可,7000,列車運行時間内,,,'-,35.69132917,139.6995728,,https://www.odakyu.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"交通,除外",,,"新宿・中野・杉並>新宿区,点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,11人以下,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,可動式スロープ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,ベビーチェアの貸出,スタッフの手話対応,スタッフの筆談対応,授乳室,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e5%b0%8f%e7%94%b0%e6%80%a5-%e6%96%b0%e5%ae%bf%e9%a7%85,,,default,,,,open,open,"2024-02-27 02:57:37"
40011,"京王 新宿駅",,,"2021-01-26 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40011/,,,,,,,,,,,,,,,,,,,,12,,,,default,東京都新宿区西新宿1-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2F,1,1,,,,11,20,,,,142,247,,,,1,1,,,,84,110,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3342-1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終電,,,,35.69016583,139.6991511,,https://www.keio.co.jp/train/station/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"交通,除外",,,"新宿・中野・杉並>新宿区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,エレベーター,12人以上,11人以下,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,可動式スロープ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%ba%ac%e7%8e%8b-%e6%96%b0%e5%ae%bf%e9%a7%85,,,default,,,,open,open,"2021-03-10 08:21:36"
40012,"東京メトロ 新宿駅",,,"2024-02-15 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40012/,,,,,,,,,,,,,,,,,,,,8,,,,default,東京都新宿区西新宿1-西口地下街1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,'-,,,,11,,,,,,,,,,1,,,,,,,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3342-5094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,常時対応,,,,35.69219944,139.7010483,,https://www.tokyometro.jp/station/shinjuku/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"交通,除外",,,"新宿・中野・杉並>新宿区,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e6%9d%b1%e4%ba%ac%e3%83%a1%e3%83%88%e3%83%ad-%e6%96%b0%e5%ae%bf%e9%a7%85,,,default,,,,open,open,"2024-02-23 15:33:35"
40013,西武鉄道　西武新宿駅,,,"2024-02-28 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40013/,,,,,,,,,,,,,,,,,,,,13,,,,default,東京都新宿区歌舞伎町1-30-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京新宿区歌舞伎町1-30-1,,ホームドアは全ホームに設置済。,2F,1,1,,,,15,15,,,,130,130,,,,1,1,,,,98,98,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3209-4285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終電,,,,35.69538306,139.7000186,1,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,あり,"交通,除外",,,"新宿・中野・杉並>新宿区,私鉄>西武線,点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,字幕対応テレビ,スタッフの筆談対応,乗降車時のスロープ配備,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e8%a5%bf%e6%ad%a6%e9%89%84%e9%81%93%e3%80%80%e8%a5%bf%e6%ad%a6%e6%96%b0%e5%ae%bf%e9%a7%85,,,default,,,,open,open,"2024-02-29 01:08:49"
40027,"東京メトロ 銀座駅",,,"2021-01-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40027/,,,,,,,,,,,,,,,,,,,,12,,,,default,"東京都 中央区 銀座4-1-2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B2F,B1F",2,'-,,,,11,,,,,,,,,,5,,,,,,,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B2F,B1F",3,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3561-4478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,常時対応,,,,35.67225889,139.7636375,,https://www.tokyometro.jp/station/ginza/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"交通,除外",,,"銀座・日本橋>中央区,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e6%9d%b1%e4%ba%ac%e3%83%a1%e3%83%88%e3%83%ad-%e9%8a%80%e5%ba%a7%e9%a7%85,,,default,,,,open,open,"2024-02-23 15:22:15"
40029,"東京メトロ 有楽町駅",,,"2024-02-15 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40029/,,,,,,,,,,,,,,,,,,,,8,,,,default,東京都千代田区有楽町1-11-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,'-,,,,11,,,,,,,,,,3,,,,,,,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3211-5671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,常時対応,,,,35.67602611,139.7618411,,https://www.tokyometro.jp/station/yurakucho/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"交通,除外",,,"御茶ノ水・九段・後楽園>千代田区,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e6%9d%b1%e4%ba%ac%e3%83%a1%e3%83%88%e3%83%ad-%e6%9c%89%e6%a5%bd%e7%94%ba%e9%a7%85,,,default,,,,open,open,"2024-02-23 16:00:47"
40038,"東京メトロ 浅草駅",,,"2024-02-15 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40038/,,,,,,,,,,,,,,,,,,,,6,,,,default,東京都台東区浅草1-1-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2F,1,'-,,,,11,,,,,,,,,,3,,,,,,,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3841-2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,常時対応,,,,35.71014583,139.7973333,,https://www.tokyometro.jp/station/asakusa/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"交通,除外",,,"上野・浅草・両国>台東区,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車いす対応エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e6%9d%b1%e4%ba%ac%e3%83%a1%e3%83%88%e3%83%ad-%e6%b5%85%e8%8d%89%e9%a7%85,,,default,,,,open,open,"2024-02-23 14:57:26"
40039,"東武 浅草駅",,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40039/,,,,,,,,,,,,,,,,,,,,9,,,,default,東京都台東区花川戸1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,1,1,,,,11,,,,,198,,,,,1,,,,,88,,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3841-0603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内,,,,35.71191806,139.7982692,,https://railway.tobu.co.jp/guide/station/info/1102.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"交通,除外",,,"上野・浅草・両国>台東区,私鉄>東武線,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,11人以下,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機",,,,,,,,,,,,,,,,,private,111,,,,,%e6%9d%b1%e6%ad%a6-%e6%b5%85%e8%8d%89%e9%a7%85,,,default,,,,open,open,"2020-04-03 11:44:24"
40058,"東京メトロ 渋谷駅（銀座線）",,,"2024-02-15 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40058/,,,,,,,,,,,,,,,,,,,,13,,,,default,東京都渋谷区渋谷2-21-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,1,'-,,,,20,,,,,,,,,,1,,,,,,,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3400-8481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,常時対応,,,,35.65945167,139.7005261,,https://www.tokyometro.jp/station/shibuya/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"交通,除外",,,"渋谷・目黒・世田谷>渋谷区,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e6%9d%b1%e4%ba%ac%e3%83%a1%e3%83%88%e3%83%ad-%e6%b8%8b%e8%b0%b7%e9%a7%85%ef%bc%88%e9%8a%80%e5%ba%a7%e7%b7%9a%ef%bc%89,,,default,,,,open,open,"2024-02-23 14:46:25"
40060,"京王 渋谷駅",,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/40060/,,,,,,,,,,,,,,,,,,,,9,,,,default,東京都渋谷区道玄坂1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2F,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3462-2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終電,,,,35.658009,139.698289,,https://www.keio.co.jp/train/station/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"交通,除外",,,"渋谷・目黒・世田谷>渋谷区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,階段の手すり,エスカレーター,可動式スロープ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%ba%ac%e7%8e%8b-%e6%b8%8b%e8%b0%b7%e9%a7%85,,,default,,,,open,open,"2020-04-03 12:05:47"
