,,,,,,,,,,,,,,,,,,(単位：トン）,,,,,
品種,,平成31年(2019年),,,平成30年(2018年),,,平成29年(2017年),,,平成28年(2016年),,,平成27年(2015年),,,品種,,,,,,
,,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,,,,,,,
合計,,"46,663,348","12,154,980","34,508,368","47,981,969","12,770,411","35,211,558","48,151,899","12,950,374","35,201,525","46,178,485","12,773,235","33,405,250","44,930,200","12,449,847","32,480,353",合計,,,,,,
農水産品,,"4,377,525","258,618","4,118,907","4,638,916","316,461","4,322,455","4,515,935","369,922","4,146,013","4,192,066","329,664","3,862,402","3,901,360","306,369","3,594,991",農水産品,,,,,,
1,麦,"23,777",4,"23,773","25,661",18,"25,643","21,219",45,"21,174","13,958",3,"13,955","14,069",-,"14,069",1,麦,,,,,
2,米,"23,999","4,369","19,630","23,948","3,145","20,803","25,787","3,127","22,660","15,235","2,881","12,354","8,078","1,705","6,373",2,米,,,,,
3,とうもろこし,"10,138",30,"10,108","7,164",120,"7,044","5,205",37,"5,168","6,348",15,"6,333","6,170",-,"6,170",3,とうもろこし,,,,,
4,豆類,"134,802",355,"134,447","149,303",342,"148,961","124,914",191,"124,723","111,843","5,788","106,055","109,743","1,559","108,184",4,豆類,,,,,
5,その他雑穀,"6,047",-,"6,047","7,333",19,"7,314","3,341",104,"3,237","1,410",43,"1,367","1,814",60,"1,754",5,その他雑穀,,,,,
6,野菜・果物,"1,141,443","42,183","1,099,260","1,318,459","34,542","1,283,917","1,201,193","30,238","1,170,955","1,136,150","36,019","1,100,131","1,096,705","36,263","1,060,442",6,野菜・果物,,,,,
7,綿花,495,201,294,381,-,381,516,12,504,515,20,495,475,22,453,7,綿花,,,,,
8,その他農産品,"257,358","10,390","246,968","241,629","8,299","233,330","244,717","9,267","235,450","207,204","9,299","197,905","227,459","9,323","218,136",8,その他農産品,,,,,
9,羊毛,485,-,485,833,-,833,692,-,692,905,11,894,653,-,653,9,羊毛,,,,,
10,その他畜産品,"1,695,995","35,547","1,660,448","1,705,841","35,191","1,670,650","1,655,687","37,892","1,617,795","1,557,148","36,252","1,520,896","1,292,431","35,762","1,256,669",10,その他畜産品,,,,,
11,水産品,"1,082,986","165,539","917,447","1,158,364","234,785","923,579","1,232,664","289,009","943,655","1,141,350","239,333","902,017","1,143,763","221,675","922,088",11,水産品,,,,,
林産品,,"971,235","18,254","952,981","1,027,063","24,010","1,003,053","1,034,820","26,154","1,008,666","1,002,686","39,947","962,739","935,745","19,088","916,657",林産品,,,,,,
12,原木,"5,480","2,638","2,842","6,457","2,870","3,587","4,702","2,342","2,360","4,436","3,255","1,181","4,697","3,020","1,677",12,原木,,,,,
13,製材,"835,412","15,049","820,363","877,383","20,429","856,954","880,636","22,089","858,547","850,866","30,008","820,858","801,157","13,295","787,862",13,製材,,,,,
14,樹脂類,"73,555",315,"73,240","78,935",347,"78,588","85,662","1,331","84,331","85,379","6,098","79,281","72,526","2,351","70,175",14,樹脂類,,,,,
15,木材チップ,"5,914",144,"5,770","13,315",123,"13,192","4,156",229,"3,927","2,233",196,"2,037","1,611",191,"1,420",15,木材チップ,,,,,
16,その他林産品,"1,398",53,"1,345",864,80,784,"4,679",6,"4,673","6,009",90,"5,919","5,541",15,"5,526",16,その他林産品,,,,,
17,薪炭,"49,476",55,"49,421","50,109",161,"49,948","54,985",157,"54,828","53,763",300,"53,463","50,213",216,"49,997",17,薪炭,,,,,
鉱産品,,"326,550","23,718","302,832","333,884","18,548","315,336","301,479","18,168","283,311","275,737","13,761","261,976","265,087","12,465","252,622",鉱産品,,,,,,
18,石炭,"48,057",262,"47,795","41,920",1,"41,919","32,087",79,"32,008","32,465",-,"32,465","28,181",42,"28,139",18,石炭,,,,,
19,鉄鉱石,721,-,721,259,31,228,294,21,273,"1,440",-,"1,440","1,653",3,"1,650",19,鉄鉱石,,,,,
20,金属鉱,"4,891",4,"4,887","8,764",6,"8,758","5,715",70,"5,645","7,523",1,"7,522","11,344",-,"11,344",20,金属鉱,,,,,
21,砂利・砂,"20,372",417,"19,955","26,071",923,"25,148","14,120",793,"13,327","6,742",161,"6,581","5,968",736,"5,232",21,砂利・砂,,,,,
22,石材,"102,097","6,082","96,015","98,174","3,213","94,961","105,004","1,359","103,645","114,080",979,"113,101","117,477",480,"116,997",22,石材,,,,,
23,原油,"2,266",-,"2,266","1,920",-,"1,920","2,250",-,"2,250","2,146",46,"2,100","2,321",42,"2,279",23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,57,-,57,-,-,-,285,-,285,24,りん鉱石,,,,,
25,石灰石,"1,057",1,"1,056","2,879",-,"2,879",854,-,854,"1,296",-,"1,296",300,-,300,25,石灰石,,,,,
26,原塩,"12,413",50,"12,363","10,479",33,"10,446","5,130",55,"5,075","3,303",220,"3,083","2,431",300,"2,131",26,原塩,,,,,
27,非金属鉱物,"134,676","16,902","117,774","143,418","14,341","129,077","135,968","15,791","120,177","106,742","12,354","94,388","95,127","10,862","84,265",27,非金属鉱物,,,,,
金属機械工業品,,"13,597,425","5,238,154","8,359,271","13,968,158","5,475,240","8,492,918","13,163,642","5,207,835","7,955,807","12,580,579","4,921,080","7,659,499","12,545,303","4,805,861","7,739,442",金属機械工業品,,,,,,
28,鉄鋼,"55,443","25,215","30,228","75,117","34,294","40,823","75,891","27,465","48,426","50,788","15,324","35,464","64,033","25,061","38,972",28,鉄鋼,,,,,
29,鋼材,"361,459","239,511","121,948","385,795","282,581","103,214","370,439","274,169","96,270","351,747","261,260","90,487","357,860","262,205","95,655",29,鋼材,,,,,
30,非鉄金属,"254,990","97,423","157,567","249,370","93,870","155,500","273,173","114,454","158,719","262,721","121,595","141,126","245,797","113,619","132,178",30,非鉄金属,,,,,
31,金属製品,"1,744,473","308,221","1,436,252","1,775,178","342,761","1,432,417","1,590,353","289,621","1,300,732","1,487,308","255,165","1,232,143","1,566,479","294,630","1,271,849",31,金属製品,,,,,
32,鉄道車両,"4,530",725,"3,805","3,982","1,038","2,944","3,017",841,"2,176","2,064",647,"1,417","2,006",545,"1,461",32,鉄道車両,,,,,
33,完成自動車,"136,797","113,828","22,969","129,892","103,705","26,187","105,979","83,023","22,956","104,917","89,789","15,128","91,840","74,355","17,485",33,完成自動車,,,,,
34,その他輸送用車両,"92,639","2,691","89,948","97,511","2,715","94,796","81,396","3,123","78,273","73,288","2,133","71,155","59,048","1,707","57,341",34,その他輸送用車両,,,,,
35,二輪自動車,"78,596","24,405","54,191","62,573","7,335","55,238","54,533","8,826","45,707","43,467","5,094","38,373","61,830","7,062","54,768",35,二輪自動車,,,,,
36,自動車部品,"2,392,338","1,582,558","809,780","2,558,718","1,610,295","948,423","2,235,557","1,479,481","756,076","2,245,808","1,517,068","728,740","1,897,849","1,282,871","614,978",36,自動車部品,,,,,
37,その他輸送機械,"407,124","68,020","339,104","385,366","43,921","341,445","383,296","45,419","337,877","362,600","49,521","313,079","379,257","51,551","327,706",37,その他輸送機械,,,,,
38,産業機械,"3,303,724","1,804,182","1,499,542","3,499,198","1,943,735","1,555,463","3,371,195","1,923,367","1,447,828","3,046,011","1,694,952","1,351,059","3,198,293","1,797,667","1,400,626",38,産業機械,,,,,
39,電気機械,"3,963,658","701,533","3,262,125","3,952,421","742,676","3,209,745","3,877,151","727,573","3,149,578","3,823,917","677,339","3,146,578","3,894,715","657,660","3,237,055",39,電気機械,,,,,
40,測量・光学・医療機械,"569,910","229,044","340,866","573,296","220,321","352,975","495,498","177,547","317,951","471,243","170,001","301,242","479,557","191,642","287,915",40,測量・光学・医療機械,,,,,
41,事務用機器,"195,528","29,151","166,377","181,958","34,661","147,297","198,424","38,233","160,191","195,015","35,026","159,989","194,398","31,099","163,299",41,事務用機器,,,,,
