分類/品目/銘柄/単位,2008年4月,2009年2月,2009年3月,2009年4月,銘柄改正等
（穀類）/うるち米/国内産、精米、単一品種、コシヒカリ(5kg入り）/1袋(円),2578,2601,2577,2589,
（穀類）/うるち米/国内産、精米、単一品種、コシヒカリを除く(5kg入り）/1袋(円),2247,2277,2219,2261,
（穀類）/うるち米/国内産、精米、複数原料米(5kg入り）/1袋(円),1817,1844,1841,1808,
（穀類）/もち米/国内産、精米、複数原料米(1～2kg入り）/1kg(円),604,604,597,620,
（穀類）/食パン/普通品/1kg(円),456,488,503,489,
（穀類）/あんパン/あずきあん入り、丸型、普通品/100g(円),90,96,97,97,
（穀類）/カレーパン/揚げパン、普通品/100g(円),101,110,111,110,
（穀類）/ゆでうどん/1食入り（200～250g入り）、普通品/1袋(円),36,39,39,39,
（穀類）/干しうどん/袋入り（250g～300g入り）、普通品/100g(円),516,71,71,69,平成20年11月から基本銘柄改正
（穀類）/スパゲッティ/袋入り（300g入り）、JAS規格品/1袋(円),196,206,203,192,
（穀類）/即席めん/即席カップめん、中華タイプ、「カップヌードル(77g入り)」/1個(円),146,148,149,146,
（穀類）/生中華めん/普通品、2食入り（220～260g入り）/1袋(円),116,111,114,114,
（穀類）/小麦粉/薄力粉、袋入り（1kg入り）「日清フラワーチャック付」/1袋(円),201,235,239,234,平成20年11月から基本銘柄改正
（穀類）/もち/包装生もち、袋入り（1kg入り）、普通品/1袋(円),1064,911,928,938,平成20年11月から基本銘柄改正
（魚介類）/まぐろ/めばち又はきはだ、刺身用、さく、赤身/100g(円),396,410,397,378,
（魚介類）/あじ/まあじ、丸（長さ約15cm以上）/100g(円),128,109,113,127,
（魚介類）/いわし/まいわし、丸（長さ約12cm以上）/100g(円),124,124,126,115,
（魚介類）/かつお/切り身（刺身用）/100g(円),274,        -,260,259,
（魚介類）/かれい/まがれい、あかがれい、むしがれい又はまこがれい、丸（長さ約20cm以上）/100g(円),179,180,192,145,
（魚介類）/さけ/トラウトサーモン､ぎんざけ､アトランティックサーモン､べにざけ､又はキングサーモン､切り身/100g(円),234,227,222,220,
（魚介類）/さば/まさば又はごまさば、切り身/100g(円),138,129,127,119,平成20年11月から基本銘柄改正
（魚介類）/さんま/丸（長さ約25cm以上）/100g(円),70,64,62,65,
（魚介類）/たい/まだい、刺身用、さく/100g(円),602,596,597,560,
（魚介類）/ぶり/切り身/100g(円),257,248,247,231,
（魚介類）/いか/するめいか/100g(円),128,81,91,97,
（魚介類）/たこ/まだこ（ゆでもの）/100g(円),291,273,257,247,
（魚介類）/えび/輸入品、冷凍（解凍含む）、パック包装[長さ]無頭8～10cm/100g(円),260,253,245,247,
（魚介類）/あさり/殻付き/100g(円),125,131,124,124,
（魚介類）/かき/まがき、むき身/100g(円),        -,279,262,        -,
（魚介類）/ほたて貝/養殖もの、むき身（ゆでもの）/100g(円),210,207,209,203,
（魚介類）/塩さけ/ぎんざけ、切り身/100g(円),180,172,168,168,
（魚介類）/たらこ/並/100g(円),552,533,526,532,
（魚介類）/しらす干し/並/100g(円),502,484,471,453,
（魚介類）/干しあじ/まあじ、開き、並/100g(円),160,181,177,173,
（魚介類）/丸干しいわし/まいわし（長さ約12cm以上）、並/100g(円),118,130,122,127,
（魚介類）/煮干し/かたくちいわし、小羽（約6cm）、上/100g(円),258,254,255,258,
（魚介類）/ししゃも/子持ちししゃも、カラフトシシャモ、パック入り（8～12匹入り/100g(円),179,177,182,178,
（魚介類）/さつま揚げ/並/100g(円),100,127,132,131,
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),112,144,139,141,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、100g～160g、普通品/100g(円),163,174,179,186,
（魚介類）/かつお節/かつおぶし削りぶし、パック入り（3g×10袋入り）、普通品/1パック(円),143,271,275,279,平成20年７月から基本銘柄改正
（魚介類）/塩辛/いかの塩辛、並/100g(円),198,205,204,209,
（魚介類）/魚みそ漬/さわら又はさけ、並/100g(円),224,238,227,231,
