都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2017-08-01,駒場一丁目,4014,2042,1972,66,59,86,71,53,55,59,59,156,111,239,159,213,165,204,157,174,168,169,165,119,122,81,108,75,97,124,126,72,100,64,80,43,66,45,104,0,0,2429,,13110001001
131105,112,東京都,目黒区,2017-08-01,駒場二丁目,566,273,293,5,8,8,7,13,11,9,7,18,21,33,20,23,18,21,18,26,21,16,22,18,21,15,16,10,12,16,22,17,19,8,11,9,17,8,22,0,0,343,,13110001002
131105,113,東京都,目黒区,2017-08-01,駒場三丁目,771,395,376,11,12,14,12,14,11,18,11,23,15,31,20,29,13,30,27,33,35,33,40,30,27,23,25,24,23,23,27,20,28,14,18,13,14,12,18,0,0,413,,13110001003
131105,114,東京都,目黒区,2017-08-01,駒場四丁目,1642,810,832,28,35,36,30,37,32,40,32,129,98,86,67,67,54,48,64,56,67,52,75,52,66,38,42,31,29,33,48,25,34,26,19,16,19,10,21,0,0,959,,13110001004
131105,121,東京都,目黒区,2017-08-01,青葉台一丁目,2493,1174,1319,53,34,35,37,30,36,43,29,59,51,94,83,110,113,120,124,114,139,114,111,88,108,78,79,64,68,45,75,38,68,38,50,37,49,14,65,0,0,1505,,13110002001
131105,122,東京都,目黒区,2017-08-01,青葉台二丁目,942,422,520,20,23,19,21,10,11,23,19,10,16,28,31,50,52,42,53,41,64,38,31,30,30,16,38,16,18,24,25,21,29,16,20,10,12,8,27,0,0,507,,13110002002
131105,123,東京都,目黒区,2017-08-01,青葉台三丁目,3068,1527,1541,67,72,54,52,42,34,36,35,85,66,158,138,205,181,217,195,153,141,125,159,110,102,68,83,59,53,52,58,32,28,29,44,24,34,11,66,0,0,1992,,13110002003
131105,124,東京都,目黒区,2017-08-01,青葉台四丁目,1861,891,970,32,44,24,22,17,14,30,23,45,43,104,78,95,88,102,99,87,104,78,84,68,72,46,63,38,43,47,61,32,47,18,39,15,19,13,27,0,0,1170,,13110002004
131105,131,東京都,目黒区,2017-08-01,東山一丁目,3425,1634,1791,51,61,56,51,44,48,59,55,81,84,146,137,151,156,163,168,154,155,137,158,125,135,104,95,78,73,101,101,73,93,50,74,34,65,27,82,0,0,2036,,13110003001
131105,132,東京都,目黒区,2017-08-01,東山二丁目,6473,3212,3261,238,186,256,259,266,223,235,229,147,169,119,137,170,204,283,340,367,414,387,402,331,283,182,112,60,60,55,67,35,54,32,41,26,39,23,42,0,0,2596,,13110003002
131105,133,東京都,目黒区,2017-08-01,東山三丁目,3189,1530,1659,89,93,63,71,63,58,60,62,98,130,199,163,185,157,141,155,121,145,120,131,87,106,77,73,43,41,46,44,40,59,46,55,23,45,29,71,0,0,1822,,13110003003
131105,141,東京都,目黒区,2017-08-01,大橋一丁目,2717,1349,1368,67,71,38,34,26,28,37,20,63,52,146,125,191,157,196,163,150,163,117,150,83,114,65,52,34,55,45,49,30,36,28,37,16,31,17,31,0,0,1757,,13110004001
