,,29,29,29,30,30,30,31,31,31,32,32,32,33,33,33
,,指定法人引渡量(t),独自処理量(t),計(t),指定法人引渡量(t),独自処理量(t),計(t),指定法人引渡量(t),独自処理量(t),計(t),指定法人引渡量(t),独自処理量(t),計(t),指定法人引渡量(t),独自処理量(t),計(t)
無色ガラス容器,23区,1203,34328,35531,1246,34579,35825,1288,34816,36104,1336,35034,36370,1362,35255,36617
無色ガラス容器,多摩,8861,5227,14088,8851,5231,14082,8866,5234,14100,8859,5232,14091,8850,5222,14072
無色ガラス容器,島しょ,31,24,55,31,24,55,31,57,88,31,56,87,31,56,87
無色ガラス容器,合計,10095,39579,49674,10128,39834,49962,10185,40107,50292,10226,40322,50548,10243,40533,50776
茶色ガラス容器,23区,5464,13048,18512,5490,13138,18628,5518,13220,18738,5546,13297,18843,5566,13369,18935
茶色ガラス容器,多摩,4876,3245,8121,4870,3247,8117,4881,3249,8130,4878,3249,8127,4870,3243,8113
茶色ガラス容器,島しょ,20,15,35,20,15,35,20,42,62,20,42,62,20,42,62
茶色ガラス容器,合計,10360,16308,26668,10380,16400,26780,10419,16511,26930,10444,16588,27032,10456,16654,27110
その他ガラス容器,23区,27128,4354,31481,27585,4376,31961,28066,4392,32458,28534,4399,32933,28983,4413,33396
その他ガラス容器,多摩,6821,2408,9229,6852,2405,9257,6795,2406,9201,6928,2403,9331,6954,2394,9348
その他ガラス容器,島しょ,20,16,36,20,16,36,20,26,46,20,26,46,20,26,46
その他ガラス容器,合計,33969,6778,40746,34457,6797,41254,34881,6824,41705,35482,6828,42310,35957,6833,42790
紙製容器包装,23区,0,166,166,0,167,167,0,167,167,0,168,168,0,168,168
紙製容器包装,多摩,94,2033,2127,94,2035,2129,94,2057,2151,94,2063,2157,94,2063,2157
紙製容器包装,島しょ,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
紙製容器包装,合計,94,2200,2294,94,2203,2297,94,2225,2319,94,2232,2326,94,2232,2326
ペットボトル,23区,17257,16965,34222,17421,17098,34519,17574,17213,34787,17711,17306,35017,17874,17413,35287
ペットボトル,多摩,8660,2533,11193,8757,2432,11189,8737,2441,11177,8754,2442,11195,8767,2442,11208
ペットボトル,島しょ,77,60,137,75,61,136,74,61,135,74,62,136,73,62,135
ペットボトル,合計,25994,19558,45552,26253,19591,45844,26385,19715,46099,26538,19809,46348,26713,19916,46630
プラスチック製容器包装,23区,26077,1463,27540,26232,1488,27722,26364,1513,27877,26500,1540,28040,26611,1566,28177
プラスチック製容器包装,多摩,37033,7759,44792,37027,7771,44798,38585,7781,46366,38652,7789,46441,42827,7795,50622
プラスチック製容器包装,島しょ,3,21,24,3,20,23,3,20,23,3,20,23,3,19,22
プラスチック製容器包装,合計,63113,9243,72356,63262,9279,72543,64952,9314,74266,65155,9349,74504,69441,9380,78821
プラスチック製容器包装（内、白色トレイ以外のプラスチック）,23区,26060,1238,27298,26215,1256,27473,26347,1274,27621,26483,1296,27779,26594,1316,27910
プラスチック製容器包装（内、白色トレイ以外のプラスチック）,多摩,36990,7751,44741,36984,7763,44747,38541,7773,46314,38608,7781,46389,42783,7787,50570
プラスチック製容器包装（内、白色トレイ以外のプラスチック）,島しょ,3,21,24,3,20,23,3,20,23,3,20,23,3,19,22
プラスチック製容器包装（内、白色トレイ以外のプラスチック）,合計,63052,9010,72062,63201,9039,72242,64890,9067,73957,65093,9097,74190,69379,9122,78501
プラスチック製容器包装（白色トレイ）,23区,17,225,242,17,232,249,17,239,256,17,244,261,17,250,267
プラスチック製容器包装（白色トレイ）,多摩,43,8,51,43,8,51,44,8,52,44,8,52,44,8,52
プラスチック製容器包装（白色トレイ）,島しょ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プラスチック製容器包装（白色トレイ）,合計,60,233,293,60,240,300,61,247,308,61,252,313,61,258,319
合計,23区,77129,70324,147452,77974,70846,148822,78810,71321,150131,79627,71744,151371,80396,72184,152580
合計,多摩,66345,23205,89550,66451,23121,89572,67958,23168,91125,68165,23178,91342,72362,23159,95520
合計,島しょ,150,137,287,149,137,286,148,207,355,147,207,354,146,206,352
合計,合計,143624,93666,237289,144574,94104,238680,146915,94696,241611,147939,95128,243067,152904,95548,248452
