分類/品目/銘柄/単位,2009年6月,2010年4月,2010年5月,2010年6月,銘柄改正等
（穀類）/うるち米/国内産、精米、単一原料米、コシヒカリ(5kg入り）/1袋(円),2549,2519,2508,2506,
（穀類）/うるち米/国内産、精米、単一原料米、コシヒカリを除く(5kg入り）/1袋(円),2238,2167,2185,2183,
（穀類）/うるち米/国内産、精米、複数原料米(5kg入り）/1袋(円),1803,1770,1763,1773,
（穀類）/もち米/国内産、精米、複数原料米(1～2kg入り）/1kg(円),613,616,604,615,
（穀類）/食パン/普通品/1kg(円),456,447,431,438,
（穀類）/あんパン/あずきあん入り、丸型、普通品/100g(円),97,95,94,93,
（穀類）/カレーパン/揚げパン、普通品/100g(円),110,107,104,105,
（穀類）/ゆでうどん/1食入り（200～250g入り）、普通品/1袋(円),39,40,41,40,
（穀類）/干しうどん/袋入り（250g～300g入り）、普通品/100g(円),69,67,67,66,
（穀類）/スパゲッティ/袋入り（300g入り）、JAS規格品/1袋(円),191,171,170,176,
（穀類）/即席めん/即席カップめん、中華タイプ、「カップヌードル(77g入り)」/1個(円),147,146,146,147,
（穀類）/生中華めん/普通品、2食入り（220～260g入り）/1袋(円),114,114,116,110,
（穀類）/小麦粉/薄力粉、袋入り（1kg入り）「日清フラワーチャック付」/1袋(円),234,226,225,227,
（穀類）/もち/包装生もち、袋入り（1kg入り）、普通品/1袋(円),1015,874,877,890,
（魚介類）/まぐろ/めばち又はきはだ、刺身用、さく、赤身/100g(円),385,396,389,396,
（魚介類）/あじ/まあじ、丸（長さ約15cm以上）/100g(円),108,123,116,107,
（魚介類）/いわし/まいわし、丸（長さ約12cm以上）/100g(円),84,101,106,86,
（魚介類）/かつお/切り身（刺身用）/100g(円),232,250,254,234,
（魚介類）/かれい/まがれい、あかがれい、むしがれい又はまこがれい、丸（長さ約20cm以上）/100g(円),165,173,169,168,
（魚介類）/さけ/トラウトサーモン､ぎんざけ､アトランティックサーモン､べにざけ､又はキングサーモン､切り身/100g(円),205,225,224,219,
（魚介類）/さば/まさば又はごまさば、切り身/100g(円),112,109,116,116,
（魚介類）/さんま/丸（長さ約25cm以上）/100g(円),62,61,61,60,
（魚介類）/たい/まだい、刺身用、さく/100g(円),586,554,560,560,
（魚介類）/ぶり/切り身/100g(円),246,229,236,246,
（魚介類）/いか/するめいか/100g(円),111,98,107,99,
（魚介類）/たこ/まだこ（ゆでもの）/100g(円),249,252,241,239,
（魚介類）/えび/輸入品、冷凍（解凍含む）、パック包装[長さ]無頭8～10cm/100g(円),237,235,233,235,
（魚介類）/あさり/殻付き/100g(円),121,113,112,116,
（魚介類）/かき/まがき、むき身/100g(円),        -,        -,        -,        -,
（魚介類）/ほたて貝/養殖もの、むき身（ゆでもの）/100g(円),201,191,193,186,
（魚介類）/塩さけ/ぎんざけ、切り身/100g(円),158,164,164,164,
（魚介類）/たらこ/並/100g(円),518,441,455,452,
（魚介類）/しらす干し/並/100g(円),435,408,412,419,
