分類/品目/銘柄/単位,2009年7月,2010年5月,2010年6月,2010年7月,銘柄改正等
（穀類）/うるち米/国内産、精米、単一原料米、コシヒカリ(5kg入り）/1袋(円),2559,2508,2506,2465,
（穀類）/うるち米/国内産、精米、単一原料米、コシヒカリを除く(5kg入り）/1袋(円),2254,2185,2183,2141,
（穀類）/うるち米/国内産、精米、複数原料米(5kg入り）/1袋(円),1813,1763,1773,1758,
（穀類）/もち米/国内産、精米、複数原料米(1～2kg入り）/1kg(円),614,604,615,598,
（穀類）/食パン/普通品/1kg(円),460,431,438,436,
（穀類）/あんパン/あずきあん入り、丸型、普通品/100g(円),93,94,93,93,
（穀類）/カレーパン/揚げパン、普通品/100g(円),107,104,105,105,
（穀類）/ゆでうどん/1食入り（200～250g入り）、普通品/1袋(円),40,41,40,41,
（穀類）/干しうどん/袋入り（250g～300g入り）、普通品/100g(円),70,67,66,66,
（穀類）/スパゲッティ/袋入り（300g入り）、JAS規格品/1袋(円),188,170,176,174,
（穀類）/即席めん/即席カップめん、中華タイプ、「カップヌードル(77g入り)」/1個(円),144,146,147,147,
（穀類）/生中華めん/普通品、2食入り（220～260g入り）/1袋(円),116,116,110,113,
（穀類）/小麦粉/薄力粉、袋入り（1kg入り）「日清フラワーチャック付」/1袋(円),231,225,227,225,
（穀類）/もち/包装生もち、袋入り（1kg入り）、普通品/1袋(円),982,877,890,874,
（魚介類）/まぐろ/めばち又はきはだ、刺身用、さく、赤身/100g(円),394,389,399,392,
（魚介類）/あじ/まあじ、丸（長さ約15cm以上）/100g(円),114,116,108,108,
（魚介類）/いわし/まいわし、丸（長さ約12cm以上）/100g(円),88,106,89,99,
（魚介類）/かつお/切り身（刺身用）/100g(円),222,254,233,200,
（魚介類）/かれい/まがれい、あかがれい、むしがれい又はまこがれい、丸（長さ約20cm以上）/100g(円),195,169,173,186,
（魚介類）/さけ/トラウトサーモン､ぎんざけ､アトランティックサーモン､べにざけ､又はキングサーモン､切り身/100g(円),208,224,219,227,
（魚介類）/さば/まさば又はごまさば、切り身/100g(円),101,116,122,114,
（魚介類）/さんま/丸（長さ約25cm以上）/100g(円),105,61,59,123,
（魚介類）/たい/まだい、刺身用、さく/100g(円),569,560,567,564,
