20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂,,,,,
22,石材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,石材,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,
27,非金属鉱物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,非金属鉱物,,,,,
金属機械工業品,,-,"34,663",-,171,1,170,-,"4,363",162,"4,191",10,134,111,23,105,105,金属機械工業品,,,,,,
28,鉄鋼,-,-,-,-,-,-,-,4,-,4,-,-,-,-,-,-,28,鉄鋼,,,,,
29,鋼材,-,384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,鋼材,,,,,
30,非鉄金属,-,595,-,-,-,-,-,-,-,-,-,-,-,-,21,21,30,非鉄金属,,,,,
31,金属製品,-,"1,700",-,-,-,-,-,24,-,18,6,75,60,15,22,22,31,金属製品,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,-,"2,332",-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,完成自動車,,,,,
34,その他輸送用車両,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,-,-,-,-,-,-,-,30,30,-,-,-,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,-,"12,914",-,-,-,-,-,55,-,55,-,6,1,5,25,25,36,自動車部品,,,,,
37,その他輸送機械,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,その他輸送機械,,,,,
38,産業機械,-,"15,222",-,166,-,166,-,465,37,424,4,14,14,-,24,24,38,産業機械,,,,,
39,電気機械,-,"1,345",-,5,1,4,-,"3,723",60,"3,663",-,20,20,-,-,-,39,電気機械,,,,,
40,測量・光学・医療用機械,-,116,-,-,-,-,-,62,35,27,-,19,16,3,13,13,40,測量・光学・医療用機械,,,,,
41,事務用機器,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,事務用機器,,,,,
42,その他機械,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,-,"7,065",40,245,-,245,-,"4,086","2,189","1,353",544,112,7,105,10,10,化学工業品,,,,,,
43,陶磁器,-,41,10,-,-,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,-,150,-,-,-,-,-,60,15,45,-,-,-,-,-,-,44,セメント,,,,,
45,ガラス類,-,274,-,-,-,-,-,9,-,7,2,-,-,-,-,-,45,ガラス類,,,,,
46,窯業品,-,"1,358",-,5,-,5,-,-,-,-,-,-,-,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,その他石油製品,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,-,406,-,15,-,15,-,64,3,61,-,-,-,-,-,-,54,化学薬品,,,,,
55,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,-,"4,836",30,225,-,225,-,"3,953","2,171","1,240",542,112,7,105,10,10,56,その他化学工業品,,,,,
軽工業品,,104,"1,371",39,-,-,-,-,140,1,139,-,30,15,15,70,55,軽工業品,,,,,,
57,紙・パルプ,-,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,-,-,-,-,-,-,-,1,1,-,-,15,-,15,-,-,59,その他繊維工業品,,,,,
60,砂糖,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,104,"1,260",-,-,-,-,-,19,-,19,-,15,15,-,45,45,61,製造食品,,,,,
62,飲料,-,30,39,-,-,-,-,120,-,120,-,-,-,-,25,10,62,飲料,,,,,
63,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,その他食料工業品,,,,,
雑工業品,,312,"16,265",25,641,-,638,3,758,24,732,2,2,2,-,139,139,雑工業品,,,,,,
66,がん具,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,312,164,-,-,-,-,-,28,15,13,-,-,-,-,9,9,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,-,"1,480",-,4,-,1,3,639,-,637,2,-,-,-,117,117,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,-,59,25,-,-,-,-,18,-,18,-,-,-,-,-,-,69,家具装備品,,,,,
70,その他日用品,-,45,-,29,-,29,-,67,6,61,-,2,2,-,-,-,70,その他日用品,,,,,
71,ゴム製品,-,"13,920",-,608,-,608,-,6,3,3,-,-,-,-,3,3,71,ゴム製品,,,,,
72,木製品,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,木製品,,,,,
73,その他製造工業品,-,567,-,-,-,-,-,-,-,-,-,-,-,-,10,10,73,その他製造工業品,,,,,
特殊品,,-,313,-,-,-,-,-,7,3,3,1,5,-,5,1,1,特殊品,,,,,,
74,金属くず,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,金属くず,,,,,
75,再利用資材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,-,194,-,-,-,-,-,4,3,-,1,-,-,-,-,-,79,輸送用容器,,,,,
80,取合せ品,-,119,-,-,-,-,-,3,-,3,-,5,-,5,1,1,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
