,,,,,,,,,,,,(単位：トン）,,,,,
品種,,太洋州,,,,,,,,,,,,,,,
,,北マリアナ諸島,ミクロネシア連邦,,,ニューカレドニア,,,　　クリスマス島,,パラオ,,,,,,
,,サイパン,小計,トラック,"諸港(ミクロ
ネシア連邦)",小計,ヌメア,"諸港(ニュー
カレドニア)",小計,"諸港
（クリスマス島）",小計,コロール,,,,,
合計,,40,45,15,30,30,26,4,19,19,42,42,,,,,
農水産品,,-,-,-,-,-,-,-,-,-,-,-,,,,,
1,麦,-,-,-,-,-,-,-,-,-,-,-,,,,,
2,米,-,-,-,-,-,-,-,-,-,-,-,,,,,
3,とうもろこし,-,-,-,-,-,-,-,-,-,-,-,,,,,
4,豆類,-,-,-,-,-,-,-,-,-,-,-,,,,,
5,その他雑穀,-,-,-,-,-,-,-,-,-,-,-,,,,,
6,野菜・果物,-,-,-,-,-,-,-,-,-,-,-,,,,,
7,綿花,-,-,-,-,-,-,-,-,-,-,-,,,,,
8,その他農産品,-,-,-,-,-,-,-,-,-,-,-,,,,,
9,羊毛,-,-,-,-,-,-,-,-,-,-,-,,,,,
10,その他畜産品,-,-,-,-,-,-,-,-,-,-,-,,,,,
11,水産品,-,-,-,-,-,-,-,-,-,-,-,,,,,
林産品,,-,-,-,-,-,-,-,-,-,-,-,,,,,
12,原木,-,-,-,-,-,-,-,-,-,-,-,,,,,
13,製材,-,-,-,-,-,-,-,-,-,-,-,,,,,
14,樹脂類,-,-,-,-,-,-,-,-,-,-,-,,,,,
15,木材チップ,-,-,-,-,-,-,-,-,-,-,-,,,,,
16,その他林産品,-,-,-,-,-,-,-,-,-,-,-,,,,,
17,薪炭,-,-,-,-,-,-,-,-,-,-,-,,,,,
鉱産品,,-,-,-,-,-,-,-,-,-,-,-,,,,,
18,石炭,-,-,-,-,-,-,-,-,-,-,-,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,,,,,
20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,,,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,,,,,
22,石材,-,-,-,-,-,-,-,-,-,-,-,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,,,,,
27,非金属鉱物,-,-,-,-,-,-,-,-,-,-,-,,,,,
金属機械工業品,,-,-,-,-,12,8,4,19,19,42,42,,,,,
28,鉄鋼,-,-,-,-,-,-,-,-,-,-,-,,,,,
29,鋼材,-,-,-,-,-,-,-,19,19,-,-,,,,,
30,非鉄金属,-,-,-,-,-,-,-,-,-,-,-,,,,,
31,金属製品,-,-,-,-,-,-,-,-,-,-,-,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,,,,,
33,完成自動車,-,-,-,-,-,-,-,-,-,-,-,,,,,
34,その他輸送用車両,-,-,-,-,-,-,-,-,-,-,-,,,,,
35,二輪自動車,-,-,-,-,-,-,-,-,-,-,-,,,,,
36,自動車部品,-,-,-,-,4,-,4,-,-,-,-,,,,,
37,その他輸送機械,-,-,-,-,-,-,-,-,-,-,-,,,,,
38,産業機械,-,-,-,-,1,1,-,-,-,-,-,,,,,
39,電気機械,-,-,-,-,5,5,-,-,-,42,42,,,,,
40,測量・光学・医療用機械,-,-,-,-,-,-,-,-,-,-,-,,,,,
41,事務用機器,-,-,-,-,2,2,-,-,-,-,-,,,,,
42,その他機械,-,-,-,-,-,-,-,-,-,-,-,,,,,
化学工業品,,15,-,-,-,15,15,-,-,-,-,-,,,,,
43,陶磁器,-,-,-,-,-,-,-,-,-,-,-,,,,,
44,セメント,-,-,-,-,-,-,-,-,-,-,-,,,,,
45,ガラス類,-,-,-,-,-,-,-,-,-,-,-,,,,,
46,窯業品,-,-,-,-,-,-,-,-,-,-,-,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,,,,,
48,石油製品,-,-,-,-,-,-,-,-,-,-,-,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,,,,,
51,その他石油製品,-,-,-,-,-,-,-,-,-,-,-,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,,,,,
54,化学薬品,-,-,-,-,-,-,-,-,-,-,-,,,,,
55,化学肥料,-,-,-,-,-,-,-,-,-,-,-,,,,,
56,その他化学工業品,15,-,-,-,15,15,-,-,-,-,-,,,,,
軽工業品,,1,45,15,30,-,-,-,-,-,-,-,,,,,
57,紙・パルプ,-,-,-,-,-,-,-,-,-,-,-,,,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,,,,,
59,その他繊維工業品,-,-,-,-,-,-,-,-,-,-,-,,,,,
60,砂糖,-,-,-,-,-,-,-,-,-,-,-,,,,,
61,製造食品,-,45,15,30,-,-,-,-,-,-,-,,,,,
62,飲料,1,-,-,-,-,-,-,-,-,-,-,,,,,
63,水,-,-,-,-,-,-,-,-,-,-,-,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,,,,,
65,その他食料工業品,-,-,-,-,-,-,-,-,-,-,-,,,,,
雑工業品,,2,-,-,-,-,-,-,-,-,-,-,,,,,
66,がん具,-,-,-,-,-,-,-,-,-,-,-,,,,,
67,衣服・身廻品・はきもの,-,-,-,-,-,-,-,-,-,-,-,,,,,
68,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,-,-,-,-,-,,,,,
69,家具装備品,2,-,-,-,-,-,-,-,-,-,-,,,,,
70,その他日用品,-,-,-,-,-,-,-,-,-,-,-,,,,,
71,ゴム製品,-,-,-,-,-,-,-,-,-,-,-,,,,,
72,木製品,-,-,-,-,-,-,-,-,-,-,-,,,,,
73,その他製造工業品,-,-,-,-,-,-,-,-,-,-,-,,,,,
特殊品,,22,-,-,-,3,3,-,-,-,-,-,,,,,
74,金属くず,-,-,-,-,-,-,-,-,-,-,-,,,,,
75,再利用資材,-,-,-,-,-,-,-,-,-,-,-,,,,,
76,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,-,-,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,,,,,
79,輸送用容器,-,-,-,-,-,-,-,-,-,-,-,,,,,
