11,水産品,"50,930","26,271","24,659","7,311","3,726","3,585","2,284","1,352",932,"3,128","1,690","1,438","5,442","3,658","1,784","9,591","4,287","5,304","2,437",11,水産品
林産品,,"78,493","49,783","28,710","6,759","4,823","1,936","7,035","4,718","2,317","6,517","3,593","2,924","6,030","3,400","2,630","5,808","3,883","1,925","6,158",林産業,
12,原木,40,-,40,-,-,-,20,-,20,20,-,20,-,-,-,-,-,-,-,12,原木
13,製材,"54,875","37,687","17,188","5,058","3,958","1,100","5,111","3,857","1,254","3,921","2,153","1,768","3,416","1,910","1,506","4,038","2,933","1,105","4,083",13,製材
14,樹脂類,"17,196","8,080","9,116","1,540",805,735,"1,535",640,895,"1,680",645,"1,035","1,695",835,860,"1,365",695,670,"1,410",14,樹脂類
15,木材チップ,870,-,870,75,-,75,67,-,67,38,-,38,149,-,149,75,-,75,95,15,木材チップ
16,その他林産品,"5,242","3,786","1,456",71,45,26,272,196,76,838,775,63,740,625,115,320,245,75,555,16,その他林産品
17,薪炭,270,230,40,15,15,-,30,25,5,20,20,-,30,30,-,10,10,-,15,17,薪炭
鉱産品,,"5,591,528","58,550","5,532,978","402,211","3,005","399,206","463,865","3,719","460,146","533,689","6,957","526,732","469,496","1,170","468,326","429,960","5,023","424,937","477,891",鉱産品,
18,石炭,"30,833","13,627","17,206",10,5,5,120,120,-,140,140,-,90,90,-,"4,957","3,006","1,951","4,277",18,石炭
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石
20,金属鉱,725,705,20,-,-,-,35,20,15,25,25,-,-,-,-,45,45,-,30,20,金属鉱
21,砂利・砂,"4,289,006","27,525","4,261,481","300,189","2,580","297,609","357,314","3,050","354,264","413,596","5,550","408,046","372,208",70,"372,138","327,987",260,"327,727","371,660",21,砂利・砂
22,石材,"869,639","3,632","866,007","64,810",180,"64,630","79,452",252,"79,200","81,180",325,"80,855","69,500",255,"69,245","67,255",360,"66,895","71,660",22,石材
23,原油,30,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,"343,743","2,150","341,593","22,276",205,"22,071","19,467",100,"19,367","30,806",85,"30,721","25,463",150,"25,313","26,919",175,"26,744","29,183",25,石灰石
26,原塩,"4,300",70,"4,230",215,5,210,230,-,230,385,5,380,500,-,500,300,-,300,460,26,原塩
27,非金属鉱物,"53,252","10,811","42,441","14,711",30,"14,681","7,247",177,"7,070","7,557",827,"6,730","1,735",605,"1,130","2,497","1,177","1,320",621,27,非金属鉱物
金属機械工業品,,"15,453,894","8,413,358","7,040,536","1,176,414","649,673","526,741","1,223,906","675,879","548,027","1,463,701","800,797","662,904","1,365,239","721,305","643,934","1,168,067","645,406","522,661","1,280,909",金属機械工業品,
28,鉄鋼,"12,256",475,"11,781","1,620",50,"1,570","1,120",30,"1,090","2,155",25,"2,130",795,30,765,"1,515",30,"1,485",570,28,鉄鋼
29,鋼材,"1,095,823","14,764","1,081,059","100,920",878,"100,042","80,415","1,097","79,318","102,448",845,"101,603","95,709","1,015","94,694","94,502","1,017","93,485","91,595",29,鋼材
30,非鉄金属,"54,473","4,192","50,281","3,800",625,"3,175","3,530",179,"3,351","3,311",184,"3,127","4,304",130,"4,174","4,694",210,"4,484","4,791",30,非鉄金属
31,金属製品,"85,766","49,310","36,456","5,701","3,928","1,773","5,414","3,713","1,701","9,071","3,773","5,298","8,175","3,632","4,543","7,814","5,499","2,315","6,285",31,金属製品
32,鉄道車両,10,10,-,-,-,-,-,-,-,10,10,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,"13,306,457","7,820,926","5,485,531","996,252","601,486","394,766","1,065,715","631,978","433,737","1,267,048","750,937","516,111","1,184,477","674,644","509,833","988,141","593,128","395,013","1,098,462",33,完成自動車
34,その他輸送用車両,"26,842","13,494","13,348","3,235","1,424","1,811","3,220","2,119","1,101","2,786","1,383","1,403","2,457",950,"1,507","1,490",660,830,"2,857",34,その他輸送用車両
35,二輪自動車,"1,679",694,985,30,10,20,73,47,26,75,33,42,40,26,14,71,34,37,78,35,二輪自動車
36,自動車部品,"113,191","30,931","82,260","8,259","2,384","5,875","10,121","2,362","7,759","9,146","2,075","7,071","9,942","2,571","7,371","8,806","3,415","5,391","8,715",36,自動車部品
37,その他輸送機械,"204,318","78,815","125,503","20,221","8,991","11,230","16,134","6,239","9,895","20,535","7,675","12,860","15,284","6,789","8,495","14,217","7,734","6,483","17,761",37,その他輸送機械
38,産業機械,"309,763","204,141","105,622","21,362","16,954","4,408","22,351","14,854","7,497","26,721","16,941","9,780","22,884","13,143","9,741","27,539","19,361","8,178","28,463",38,産業機械
39,電気機械,"84,918","57,807","27,111","4,356","3,640",716,"3,828","2,568","1,260","4,580","3,620",960,"7,860","6,375","1,485","7,427","4,309","3,118","7,620",39,電気機械
40,測量・光学・医療用機械,"17,124","11,177","5,947","2,403","2,050",353,"2,319","1,865",454,"2,408","1,741",667,"1,176",579,597,958,315,643,"1,058",40,測量・光学・医療用機械
41,事務用機器,"116,709","115,849",860,"6,544","6,504",40,"7,529","7,469",60,"10,519","10,454",65,"10,816","10,791",25,"8,912","8,852",60,"10,686",41,事務用機器
42,その他機械,"24,565","10,773","13,792","1,711",749,962,"2,137","1,359",778,"2,888","1,101","1,787","1,320",630,690,"1,981",842,"1,139","1,968",42,その他機械
化学工業品,,"7,790,342","441,029","7,349,313","600,838","29,047","571,791","652,694","31,018","621,676","594,122","34,337","559,785","599,658","35,258","564,400","608,385","32,064","576,321","680,743",化学工業品,
43,陶磁器,923,506,417,12,12,-,-,-,-,-,-,-,270,270,-,25,25,-,-,43,陶磁器
44,セメント,"2,619,938","31,823","2,588,115","170,380","2,324","168,056","234,137","3,534","230,603","214,033","2,880","211,153","171,741","1,517","170,224","185,015","2,191","182,824","256,804",44,セメント
45,ガラス類,"15,628","15,026",602,"1,270","1,255",15,999,985,14,"1,677","1,630",47,"1,268","1,245",23,"1,709","1,655",54,"1,199",45,ガラス類
46,窯業品,"68,248","27,285","40,963","4,738","1,838","2,900","7,537","3,045","4,492","4,642","1,722","2,920","3,683","1,573","2,110","4,771","1,436","3,335","5,318",46,窯業品
47,重油,"371,257","176,110","195,147","26,476","12,398","14,078","24,717","11,769","12,948","28,332","13,251","15,081","27,999","13,122","14,877","27,135","12,673","14,462","29,050",47,重油
48,石油製品,"4,383,908","21,930","4,361,978","376,864","1,591","375,273","357,137","1,825","355,312","316,275","1,998","314,277","360,498","2,003","358,495","366,134","1,857","364,277","359,197",48,石油製品
49,LNG/液化天然ガス,78,18,60,-,-,-,-,-,-,-,-,-,-,-,-,20,-,20,-,49,LNG/液化天然ガス
50,LPG/液化石油ガス,"6,733","6,548",185,335,335,-,624,624,-,737,737,-,722,722,-,617,617,-,425,50,LPG/液化石油ガス
51,その他石油製品,"35,537","9,051","26,486","2,440",50,"2,390","3,420",80,"3,340","2,100",160,"1,940","2,681",513,"2,168","1,265",325,940,"4,540",51,その他石油製品
52,コークス,"16,044","2,321","13,723",-,-,-,"6,436",-,"6,436","3,160",-,"3,160","6,408","2,301","4,107",-,-,-,-,52,コークス
53,石炭製品,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,20,20,-,-,53,石炭製品
54,化学薬品,"111,278","47,042","64,236","8,187","3,698","4,489","8,099","3,026","5,073","10,610","3,596","7,014","10,604","3,843","6,761","9,314","3,775","5,539","8,934",54,化学薬品
55,化学肥料,"7,625","3,730","3,895",775,370,405,465,220,245,995,550,445,"1,310",730,580,665,280,385,995,55,化学肥料
56,その他化学工業品,"153,125","99,619","53,506","9,361","5,176","4,185","9,123","5,910","3,213","11,561","7,813","3,748","12,474","7,419","5,055","11,695","7,210","4,485","14,281",56,その他化学工業品
軽工業品,,"2,933,848","892,459","2,041,389","219,524","57,361","162,163","214,799","60,301","154,498","253,113","73,444","179,669","243,822","72,576","171,246","253,016","79,130","173,886","242,901",軽工業品,
57,紙・パルプ,"1,758,825","194,873","1,563,952","144,838","12,754","132,084","135,609","13,974","121,635","152,891","14,213","138,678","140,401","13,395","127,006","152,800","19,404","133,396","144,757",57,紙・パルプ
58,糸及び紡績半製品,"10,044",71,"9,973",465,-,465,316,15,301,408,-,408,"1,317",-,"1,317","1,438",11,"1,427",817,58,糸及び紡績半製品
59,その他繊維工業品,"4,732","4,037",695,25,15,10,311,292,19,352,294,58,170,41,129,216,159,57,521,59,その他繊維工業品
60,砂糖,"67,578","15,677","51,901","4,380",890,"3,490","5,812",959,"4,853","5,936",805,"5,131","5,836",935,"4,901","5,396","1,150","4,246","5,443",60,砂糖
61,製造食品,"299,896","212,483","87,413","20,294","14,974","5,320","20,405","14,870","5,535","23,250","16,314","6,936","26,920","18,894","8,026","26,068","18,511","7,557","25,868",61,製造食品
62,飲料,"452,837","311,731","141,106","27,795","20,056","7,739","29,456","22,436","7,020","40,056","27,543","12,513","44,179","29,252","14,927","38,324","27,641","10,683","41,835",62,飲料
63,水,"131,792","112,702","19,090","8,482","7,277","1,205","7,400","6,155","1,245","14,055","12,745","1,310","10,050","8,200","1,850","12,217","10,857","1,360","9,268",63,水
64,たばこ,"22,610","13,030","9,580","1,835","1,075",760,"2,185","1,220",965,"2,315","1,140","1,175","2,100","1,240",860,"1,590","1,115",475,"2,000",64,たばこ
65,その他食料工業品,"185,534","27,855","157,679","11,410",320,"11,090","13,305",380,"12,925","13,850",390,"13,460","12,849",619,"12,230","14,967",282,"14,685","12,392",65,その他食料工業品
雑工業品,,"413,933","323,637","90,296","24,562","18,637","5,925","24,747","18,153","6,594","28,673","21,546","7,127","32,695","24,286","8,409","34,816","27,870","6,946","34,264",雑工業品,
66,がん具,361,286,75,20,20,-,-,-,-,5,5,-,35,35,-,5,5,-,20,66,がん具
67,衣服・身廻品・はきもの,"21,354","18,189","3,165",385,319,66,612,577,35,294,276,18,437,377,60,"1,124","1,004",120,"1,376",67,衣服・身廻品・はきもの
68,文房具・運動娯楽用品・楽器,"15,270","13,880","1,390",922,902,20,731,685,46,"1,027","1,022",5,913,888,25,"1,859","1,788",71,"2,127",68,文房具・運動娯楽用品・楽器
69,家具装備品,"29,977","20,980","8,997","2,364","1,769",595,"1,975","1,420",555,"2,510","1,840",670,"2,622","1,697",925,"2,705","1,835",870,"1,898",69,家具装備品
70,その他日用品,"198,025","169,986","28,039","10,778","9,164","1,614","12,218","9,415","2,803","14,476","11,277","3,199","17,103","14,273","2,830","16,562","14,287","2,275","16,568",70,その他日用品
71,ゴム製品,"45,384","26,803","18,581","3,646","1,626","2,020","3,191","1,676","1,515","3,485","1,870","1,615","3,575","1,335","2,240","4,075","3,140",935,"3,361",71,ゴム製品
72,木製品,"21,757","20,946",811,"1,389","1,339",50,"1,612","1,587",25,"1,911","1,721",190,"1,755","1,701",54,"1,855","1,720",135,"1,851",72,木製品
73,その他製造工業品,"81,805","52,567","29,238","5,058","3,498","1,560","4,408","2,793","1,615","4,965","3,535","1,430","6,255","3,980","2,275","6,631","4,091","2,540","7,063",73,その他製造工業品
特殊品,,"8,055,617","5,447,297","2,608,320","588,721","377,703","211,018","631,170","405,603","225,567","705,833","472,595","233,238","725,660","490,651","235,009","668,015","470,390","197,625","728,741",特殊品,
74,金属くず,"32,700","12,385","20,315","2,333","1,483",850,"1,467",15,"1,452","2,341",511,"1,830","2,764",477,"2,287","1,860",75,"1,785","2,336",74,金属くず
75,再利用資材,"351,012","331,219","19,793","27,702","26,400","1,302","27,216","25,496","1,720","28,259","26,375","1,884","29,256","27,165","2,091","25,142","23,651","1,491","28,071",75,再利用資材
76,動植物性製造飼肥料,"57,551","54,312","3,239","2,036","1,856",180,"1,929","1,629",300,"3,427","3,127",300,"4,147","3,747",400,"4,700","4,555",145,"4,074",76,動植物性製造飼肥料
77,廃棄物,"14,050","4,755","9,295",996,375,621,"1,873",480,"1,393","2,009",685,"1,324","1,569",355,"1,214",710,280,430,866,77,廃棄物
78,廃土砂,"1,990,989","1,988,532","2,457","118,125","118,123",2,"145,870","145,864",6,"154,176","154,174",2,"210,695","210,679",16,"214,445","214,445",-,"217,874",78,廃土砂
79,輸送用容器,"337,285","113,169","224,116","27,804","13,046","14,758","22,179","8,643","13,536","28,927","10,018","18,909","27,334","9,157","18,177","29,296","8,867","20,429","32,501",79,輸送用容器
80,取合せ品,"5,272,030","2,942,925","2,329,105","409,725","216,420","193,305","430,636","223,476","207,160","486,694","277,705","208,989","449,895","239,071","210,824","391,862","218,517","173,345","443,019",80,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
