キャッシュレス化の推進,キャッシュレス化の契機,KPI(1),ユーザー（利用者）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(2),決済取引金額（利用者）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(3),決済取引回数（利用者）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(4),ユーザー（店舗）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(5),決済取引金額（店舗）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(6),決済取引回数（店舗）の増加率
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(7),ユーザー（利用者）の継続意向
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(8),決済取引金額（利用者）の維持率
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(9),決済取引回数（利用者）の維持率
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(10),ユーザー（店舗）の継続意向
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(11),決済取引金額（店舗）の維持率
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(12),決済取引回数（店舗）の維持率
地域経済の活性化,利用者,KPI(13),消費を増加させた人の増加率
地域経済の活性化,店舗,KPI(14),売上が増加した店舗の増加率
地域経済の活性化,店舗,KPI(15),事業の満足度（店舗）
地域経済の活性化,都内全体,KPI(16),経済波及効果額
都民の生活応援,利用者,KPI(17),還元額
都民の生活応援,利用者,KPI(18),事業の満足度（利用者）
新しい日常の定着,新しい日常への意識変化,KPI(19),新しい日常への意識変化（利用者）
新しい日常の定着,新しい日常への意識変化,KPI(20),新しい日常への意識変化（店舗）
新しい日常の定着,新しい日常の行動変容,KPI(21),接触回数減少率（利用者）
新しい日常の定着,新しい日常の行動変容,KPI(1),ユーザー（利用者）の増加率【再掲】
新しい日常の定着,新しい日常の行動変容,KPI(22),接触回数減少率（店舗）
新しい日常の定着,新しい日常の行動変容,KPI(4),ユーザー（店舗）の増加率【再掲】
新しい日常の定着,新しい日常の行動変容,KPI(23),自治体のデジタル化
