"登録日","投票区","投票所名","男[人]","女[人]","計[人]"
"20211201","1","虎ノ門いきいきプラザ","1272","1529","2801"
"20211201","2","南桜公園管理棟","760","689","1449"
"20211201","3","生涯学習センター","369","349","718"
"20211201","4","福祉プラザさくら川","2036","2017","4053"
"20211201","5","エコプラザ","2756","2659","5415"
"20211201","6","障害保健福祉センター","2674","2942","5616"
"20211201","7","芝小学校","2961","3323","6284"
"20211201","8","港勤労福祉会館","1011","1438","2449"
"20211201","9","芝浦港南地区総合支所","3305","3436","6741"
"20211201","10","三田中学校","743","824","1567"
"20211201","11","赤羽小学校","2571","3302","5873"
"20211201","12","豊岡いきいきプラザ","2816","3647","6463"
"20211201","13","御田小学校","1157","1528","2685"
"20211201","14","旧三光小学校（三光学童クラブ）","4384","5787","10171"
"20211201","15","旧神応小学校","2421","3049","5470"
"20211201","16","白金小学校","3582","4823","8405"
"20211201","17","高輪台小学校","3347","4542","7889"
"20211201","18","シティハイツ桂坂","2032","2517","4549"
"20211201","19","国民生活センタ－","2292","2575","4867"
"20211201","20","港南小学校","3669","4256","7925"
"20211201","21","六本木中学校","1740","1782","3522"
"20211201","22","麻布小学校","2573","2990","5563"
"20211201","23","飯倉いきいきプラザ","2434","2826","5260"
"20211201","24","南山小学校","2172","2547","4719"
"20211201","25","南麻布いきいきプラザ","4519","5752","10271"
"20211201","26","本村小学校","2380","3149","5529"
"20211201","27","笄小学校","2450","3104","5554"
"20211201","28","西麻布いきいきプラザ","1631","1708","3339"
"20211201","29","高陵中学校","1582","2012","3594"
"20211201","30","赤坂地区総合支所","1521","1528","3049"
"20211201","31","赤坂子ども中高生プラザ","3157","3400","6557"
"20211201","32","赤坂小学校","2755","3088","5843"
"20211201","33","赤坂図書館","1181","1513","2694"
"20211201","34","青山小学校","1290","1660","2950"
"20211201","35","青南小学校","2792","3510","6302"
"20211201","36","赤坂こども中高生プラザ青山館","484","649","1133"
"20211201","37","お台場学園","1997","2213","4210"
"20211201","38","芝浦港南区民センター","3238","3593","6831"
"20211201","39","品川インターシティB棟","1113","1262","2375"
"20211201","40","芝浦アイランド児童高齢者交流プラザ","3924","3891","7815"
"20211201","41","シティハイツ港南","2571","2797","5368"
"20211201",,"在外選挙人名簿","490","679","1169"

"選挙人名簿登録者数　令和3年12月1日時点","Ver202112",,,,
