"年月[西暦]","調査項目","設問","選択肢","件数[人]","(全体)[%]","(除不)[%]"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","効果が実感できた","307","61.2","61.6"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","効果が実感できなかった","38","7.6","7.6"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","参加しやすい雰囲気だった","340","67.7","68.3"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","参加しにくい雰囲気だった","17","3.4","3.4"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","新たな友人ができた、交友関係が広がった","192","38.2","38.6"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","事業参加前に比べ、外に出る機会が増えた","119","23.7","23.9"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","他の介護予防事業にも参加したい","100","19.9","20.1"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","介護予防の取組を今後も生活に取り入れたい　","202","40.2","40.6"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","個別に効果や結果を詳しく説明してもらいたい","44","8.8","8.8"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","また参加したい","264","52.6","53.0"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","今後は参加したくない","5","1.0","1.0"
"202003","自身の介護予防について","Q28-3. 【問28-2において「１．参加したことがある」と回答された方のみ】参加してどのように感じましたか。（あてはまるものすべてに○）","無回答","4","0.8",

"港区保健福祉基礎調査（高齢者）・単純集計表・自身の介護予防についてQ28-3","Ver202003",,,,,
