分類/品目/銘柄/単位,2003年8月,2004年6月,2004年7月,2004年8月,銘柄改正等
（穀類）/うるち米/国内産、精米、単一品種、コシヒカリ(5kg入り）/1袋(円),2798,3149,3111,3102,
（穀類）/うるち米/国内産、精米、単一品種、コシヒカリを除く(5kg入り）/1袋(円),2385,2753,2700,2694,
（穀類）/うるち米/国内産、精米、複数原料米(5kg入り）/1袋(円),1960,2321,2298,2322,
（穀類）/うるち米/指定標準米、精米(5kg入り）/1袋(円),        -,        -,        -,        -,
（穀類）/もち米/国内産、精米、複数原料米(1～2kg入り）/1kg(円),572,945,945,927,16年7月改正
（穀類）/食パン/普通品/1kg(円),428,423,422,418,
（穀類）/あんパン/あずきあん入り、丸型、普通品/100g(円),84,85,85,85,
（穀類）/ゆでうどん/1食入り（200～250g入り）、普通品/1袋(円),78,79,78,79,
（穀類）/干しうどん/普通品/1kg(円),489,512,512,510,
（穀類）/スパゲッティ/袋入り（300g入り）、JAS規格品、「マ・マースパゲッティ」又は「オーマイスパゲッティ」/1袋(円),151,156,154,159,16年1月改正
（穀類）/スパゲッティ/輸入品、袋入り（450g入り）、「ブイトーニ」/1袋(円),213,212,209,210,
（穀類）/即席めん/即席カップめん、中華タイプ、「カップヌードル(77g入り)」/1個(円),141,138,140,139,
（穀類）/生中華めん/普通品、2食入り（220～260g入り）/1袋(円),272,262,265,260,
（穀類）/小麦粉/薄力粉、袋入り（1kg入り）「日清フラワー」/1袋(円),190,192,190,190,
（穀類）/もち/包装生もち/1kg(円),1073,1062,1048,1035,
（魚介類）/まぐろ/めばち、切り身（刺身用）、赤身/100g(円),386,389,389,398,
（魚介類）/あじ/まあじ、丸（長さ約15cm以上）/100g(円),128,119,115,119,
（魚介類）/いわし/まいわし、丸（長さ約12cm以上）/100g(円),107,127,111,108,
（魚介類）/かつお/切り身（刺身用）/100g(円),189,235,224,230,
（魚介類）/かれい/まがれい、丸（長さ約25～35cm）/100g(円),233,150,147,181,
（魚介類）/さけ/トラウトサーモン､ぎんざけ､アトランティックサーモン､べにざけ､又はキングサーモン､切り身/100g(円),218,209,204,206,16年1月改正
（魚介類）/さば/まさば、丸(長さ約25～40cm)/100g(円),127,126,111,107,
（魚介類）/さんま/丸（長さ約25cm以上）/100g(円),161,70,134,191,
（魚介類）/たい/まだい、丸（長さ約20cm以上）/100g(円),263,232,238,218,
（魚介類）/ぶり/切り身/100g(円),267,258,260,272,
（魚介類）/いか/するめいか/100g(円),75,108,87,72,
（魚介類）/たこ/まだこ（ゆでもの）/100g(円),251,250,254,258,
（魚介類）/えび/輸入品、冷凍（解凍含む）、パック包装[長さ]無頭8～10cm/100g(円),292,272,272,267,
（魚介類）/あさり/殻付き/100g(円),122,112,113,121,
（魚介類）/かき/まがき、むき身/100g(円),        -,        -,        -,        -,
（魚介類）/ほたて貝/養殖もの、むき身（ゆでもの）/100g(円),172,177,184,185,
（魚介類）/塩さけ/ぎんざけ、切り身/100g(円),193,182,185,183,
（魚介類）/たらこ/並/100g(円),634,661,654,667,
（魚介類）/しらす干し/並/100g(円),407,387,392,408,
（魚介類）/干しあじ/まあじ、開き、並/100g(円),177,169,169,169,
（魚介類）/丸干しいわし/まいわし（長さ約12cm）、並/100g(円),140,120,124,123,
（魚介類）/煮干し/かたくちいわし、小羽（約6cm）、上/100g(円),292,291,293,287,
（魚介類）/ししゃも/子持ちししゃも、パック入り（8～12匹入り）、並/100g(円),157,170,168,174,
（魚介類）/さつま揚げ/並/100g(円),101,97,99,98,
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),101,105,104,104,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、140g～160g、普通品/100g(円),149,156,149,150,
（魚介類）/かつお節/かつおぶし削りぶし、パック入り（3g×5袋入り）、普通品/1パック(円),139,133,136,136,
（魚介類）/塩辛/いかの塩辛、並/100g(円),249,262,263,262,
（魚介類）/魚みそ漬/さわら/100g(円),256,244,230,237,
