分類/品目/銘柄/単位,2003年3月,2004年1月,2004年2月,2004年3月,銘柄改正等
（穀類）/うるち米/国内産、精米、単一品種、コシヒカリ(5kg入り）/1袋(円),2707,3509,3522,3398,
（穀類）/うるち米/国内産、精米、単一品種、コシヒカリを除く(5kg入り）/1袋(円),2386,3099,3122,3007,
（穀類）/うるち米/国内産、精米、複数原料米(5kg入り）/1袋(円),1957,2412,2424,2412,
（穀類）/うるち米/指定標準米、精米(5kg入り）/1袋(円),        -,        -,        -,        -,
（穀類）/もち米/国内産、精米、複数原料米(1kg入り）/1kg(円),571,930,943,951,
（穀類）/食パン/普通品/1kg(円),424,424,422,422,
（穀類）/あんパン/あずきあん入り、丸型、普通品/100g(円),82,81,83,82,
（穀類）/ゆでうどん/1食入り（200～250g入り）、普通品/1袋(円),75,77,77,76,
（穀類）/干しうどん/普通品/1kg(円),498,486,488,500,
（穀類）/スパゲッティ/袋入り（300g入り）、JAS規格品、「マ・マースパゲッティ」又は「オーマイスパゲッティ」/1袋(円),156,156,155,159,16年1月改正
（穀類）/スパゲッティ/輸入品、袋入り（450g入り）、「ブイトーニ」/1袋(円),203,211,209,225,
（穀類）/即席めん/即席カップめん、中華タイプ、「カップヌードル(77g入り)」/1個(円),142,141,142,143,15年7月改正
（穀類）/生中華めん/普通品、2食入り（220～260g入り）/1袋(円),265,265,261,261,
（穀類）/小麦粉/薄力粉、袋入り（1kg入り）「日清フラワー」/1袋(円),192,188,189,188,
（穀類）/もち/包装生もち/1kg(円),1082,1090,1126,1082,
（魚介類）/まぐろ/めばち、切り身（刺身用）、赤身/100g(円),392,404,404,396,
（魚介類）/あじ/まあじ、丸（長さ約15cm以上）/100g(円),128,136,125,148,
（魚介類）/いわし/まいわし、丸（長さ約12cm以上）/100g(円),158,143,154,130,
（魚介類）/かつお/切り身（刺身用）/100g(円),264,        -,        -,282,
（魚介類）/かれい/まがれい、丸（長さ約25～35cm）/100g(円),252,191,181,232,
（魚介類）/さけ/トラウトサーモン､ぎんざけ､アトランティックサーモン､べにざけ､又はキングサーモン､切り身/100g(円),226,209,211,217,16年1月改正
（魚介類）/さば/まさば、丸(長さ約25～40cm)/100g(円),161,147,148,166,15年7月改正
（魚介類）/さんま/丸（長さ約25cm以上）/100g(円),89,78,74,72,
（魚介類）/たい/まだい、丸（長さ約20cm以上）/100g(円),286,270,273,284,
（魚介類）/ぶり/切り身/100g(円),253,265,250,249,
（魚介類）/いか/するめいか/100g(円),118,92,88,102,
（魚介類）/たこ/まだこ（ゆでもの）/100g(円),263,253,256,252,
（魚介類）/えび/輸入品、冷凍（解凍含む）、パック包装[長さ]無頭8～10cm/100g(円),299,276,280,278,
（魚介類）/あさり/殻付き/100g(円),115,115,124,123,
（魚介類）/かき/まがき、むき身/100g(円),251,284,270,255,
（魚介類）/ほたて貝/養殖もの、むき身（ゆでもの）/100g(円),178,179,173,177,
（魚介類）/塩さけ/ぎんざけ、切り身/100g(円),205,187,184,196,
（魚介類）/たらこ/並/100g(円),676,680,677,682,
（魚介類）/しらす干し/並/100g(円),430,394,400,396,
（魚介類）/干しあじ/まあじ、開き、並/100g(円),178,172,177,169,
（魚介類）/丸干しいわし/まいわし（長さ約12cm）、並/100g(円),133,129,124,122,
（魚介類）/煮干し/かたくちいわし、小羽（約6cm）、上/100g(円),316,299,303,299,
（魚介類）/ししゃも/子持ちししゃも、パック入り（8～12匹入り）、並/100g(円),166,164,167,168,
（魚介類）/さつま揚げ/並/100g(円),102,98,99,99,
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),106,102,103,101,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、140g～160g、普通品/100g(円),141,153,152,153,
（魚介類）/かつお節/かつおぶし削りぶし、パック入り（3g×5袋入り）、普通品/1パック(円),161,136,136,136,
（魚介類）/塩辛/いかの塩辛、並/100g(円),230,258,255,258,
（魚介類）/魚みそ漬/さわら/100g(円),270,233,234,227,
（魚介類）/あさりつくだ煮/並/100g(円),345,339,343,347,
（魚介類）/まぐろ缶詰/油漬、きはだまぐろ、フレーク、内容量80g入り、｢シーチキンLフレーク」/1缶(円),152,159,156,162,16年1月改正
（肉類）/牛肉/ロース/100g(円),836,846,840,854,
（肉類）/牛肉/肩肉/100g(円),470,456,453,456,
（肉類）/牛肉/輸入品、チルド（冷蔵）、ロース（肩ロースは除く）/100g(円),342,328,315,356,
（肉類）/豚肉/ロース/100g(円),233,238,237,239,
（肉類）/豚肉/肩肉/100g(円),159,160,158,158,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),126,125,124,124,
（肉類）/羊肉/輸入品、ラム/100g(円),125,135,136,136,
（肉類）/レバー/豚レバー/100g(円),103,101,101,104,
（肉類）/ハム/ロースハム、JAS規格品・標準/100g(円),288,288,285,290,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・上級/100g(円),190,185,186,187,
（肉類）/ベーコン/ベーコン、JAS規格品・標準/100g(円),257,254,252,254,
（乳卵類）/牛乳/瓶入り（200ml）配達、瓶代を除く、月極め/1本(円),97,99,99,99,
（乳卵類）/牛乳/紙容器入り（1000ml入り）、店頭売り/1本(円),206,206,205,205,
（乳卵類）/粉ミルク/調整粉乳、缶入り（980g入り）「ソフトカード明治0コナミルクほほえみ」/1缶(円),2582,2561,2561,2539,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),321,320,319,324,
（乳卵類）/チーズ/プロセスチーズ、スライスタイプ（10枚190g入り）/1袋(円),314,307,307,311,
（乳卵類）/チーズ/輸入品、ナチュラルチーズ缶入り（125g入り）「ジェラール」/1缶(円),492,489,489,493,
（乳卵類）/ヨーグルト/プレーンヨーグルト、500g入り､「明治0」、｢森永0」又は「MEGMILK0」/1個(円),213,208,218,209,16年1月改正
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),200,157,171,177,
（野菜・海草）/キャベツ/1kg(円),202,183,197,180,
（野菜・海草）/ほうれんそう/1kg(円),540,793,747,707,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),207,126,151,218,
（野菜・海草）/ねぎ/1kg(円),579,542,498,536,
（野菜・海草）/レタス/玉レタス/1kg(円),528,626,628,544,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,17,17,17,
（野菜・海草）/ブロッコリー/1kg(円),474,555,606,589,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),156,206,173,180,
（野菜・海草）/かんしょ/1kg(円),516,474,492,513,
（野菜・海草）/ばれいしょ/1kg(円),263,268,280,292,
（野菜・海草）/さといも/こいも、土付き/1kg(円),465,444,445,438,
（野菜・海草）/だいこん/1kg(円),189,160,175,171,
（野菜・海草）/にんじん/1kg(円),348,221,214,214,
（野菜・海草）/ごぼう/1kg(円),704,675,691,686,
（野菜・海草）/たまねぎ/1kg(円),225,198,211,212,
（野菜・海草）/れんこん/1kg(円),623,801,833,871,
（野菜・海草）/ながいも/1kg(円),731,681,686,685,
（野菜・海草）/えだまめ/100g(円),        -,        -,        -,        -,
（野菜・海草）/さやいんげん/100g(円),210,212,204,188,
（野菜・海草）/かぼちゃ/1kg(円),326,339,317,300,
（野菜・海草）/きゅうり/1kg(円),574,590,558,538,
（野菜・海草）/なす/1kg(円),716,768,718,616,
（野菜・海草）/トマト/1kg(円),776,655,698,660,
（野菜・海草）/ピーマン/100g(円),98,74,99,78,
（野菜・海草）/生しいたけ/100g(円),190,186,185,172,
（野菜・海草）/えのきだけ/100g(円),66,79,72,66,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),89,109,104,87,
（野菜・海草）/あずき/大粒/100g(円),163,167,170,167,
（野菜・海草）/干ししいたけ/薄葉、並/100g(円),1207,1287,1287,1295,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),446,447,447,444,
（野菜・海草）/わかめ/養殖もの、塩蔵わかめ（湯通しもの）、並/100g(円),143,146,147,147,
（野菜・海草）/こんぶ/とろろこんぶ、並/100g(円),571,604,595,597,
（野菜・海草）/豆腐/絹ごしを除く/100g(円),32,32,32,33,
（野菜・海草）/油揚げ/薄揚げ/100g(円),150,148,150,149,
（野菜・海草）/納豆/糸ひき納豆、丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),139,138,132,139,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),49,48,48,47,
（野菜・海草）/梅干し/調味梅干し、中粒、並/100g(円),209,193,192,197,
（野菜・海草）/たくあん漬/本漬、中/100g(円),98,97,96,98,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),99,98,97,96,
（野菜・海草）/こんぶつくだ煮/並/100g(円),195,214,212,213,
（野菜・海草）/はくさい漬/塩漬/100g(円),79,76,77,78,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),128,132,130,132,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g、「アヲハタ・十勝コーン」/1缶(円),134,130,135,132,16年1月改正
（果物）/りんご/ジョナゴールド、1個260～350g/1kg(円),457,512,531,522,
（果物）/りんご/ふじ、1個260～350g/1kg(円),417,437,442,440,
（果物）/みかん/1個100～120g/1kg(円),487,456,477,522,
（果物）/レモン/1個110～160g/1kg(円),534,498,488,470,
（果物）/グレープフルーツ/1個370～430g/1kg(円),323,335,313,315,
（果物）/オレンジ/輸入品、1個180～240g/1kg(円),371,399,382,337,
（果物）/いよかん/1個200～300g/1kg(円),360,446,369,367,
（果物）/なし/幸水又は豊水、1個300～350g/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/デラウェア/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,        -,        -,        -,
（果物）/かき/1個190～260g/1kg(円),        -,        -,        -,        -,
（果物）/もも/1個200～250g/1kg(円),        -,        -,        -,        -,
（果物）/すいか/1kg(円),        -,        -,        -,        -,
（果物）/メロン/アンデスメロン、1個800～1200g/1kg(円),        -,        -,        -,        -,
（果物）/いちご/100g(円),147,154,176,160,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ/1kg(円),242,222,230,238,
（果物）/キウイフルーツ/1個85～144g/1kg(円),655,722,696,688,16年1月改正
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),128,119,119,118,15年7月改正
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),138,167,167,159,
（油脂・調味料）/食用油/サラダ油（食用調合油）、ポリ容器入り（1500g入り）/1本(円),483,470,445,480,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（450g入り）「雪印ネオソフト」又は「日本リーバラーマ」/1箱(円),269,249,257,247,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,112,112,112,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),306,285,291,269,
（油脂・調味料）/みそ/米みそ、袋入り（1kg入り）、並/1袋(円),336,327,312,314,15年7月改正
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),194,191,195,194,
（油脂・調味料）/酢/瓶詰（500ml入り）、「ミツカン酢（黒マーク）」/1本(円),146,141,138,141,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500ml入り）/1本(円),304,289,287,285,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）、「カゴメケチャップ」又は「デルモンテケチャップ」/1本(円),292,286,278,262,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),308,293,286,286,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）「アヲハタ55」/1瓶(円),225,217,205,225,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),251,240,239,247,
（油脂・調味料）/即席スープ/粉末「クノールカップスープコーンクリーム」（4袋、80g入り）/1箱(円),197,194,185,194,
（油脂・調味料）/風味調味料/かつお風味、「味の素ほんだし（50g×3袋入り）」/1箱(円),381,381,368,359,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（210g入り）/1本(円),306,290,297,297,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),213,207,214,209,
（菓子類）/ようかん/練りようかん、普通品/100g(円),281,281,281,281,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),148,142,142,141,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),129,131,131,131,
（菓子類）/カステラ/「長崎カステラ」/100g(円),215,213,213,210,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),369,374,377,377,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),168,160,161,162,
（菓子類）/プリン/グリコプッチンプリン（78g×3個）/1パック(円),189,192,186,189,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),137,138,132,136,
（菓子類）/キャラメル/「森永ミルクキャラメル（12粒入り）」/1箱(円),98,98,99,99,
（菓子類）/あめ/「のどあめ」又は「はちみつきんかんのどあめ」袋入り（120g入り）/1袋(円),189,187,185,190,
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),139,140,140,142,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),146,139,139,139,
（菓子類）/チョコレート/「明治0ミルクチョコレート」70g/1枚(円),98,98,97,98,
（菓子類）/チョコレート/輸入品、「m＆m’s」袋入り（50g入り）/1袋(円),101,100,99,100,
（菓子類）/落花生/バターピーナッツ/100g(円),125,124,123,119,
（菓子類）/チューインガム/粒ガム「キシリトールガム」（14粒入り）/1個(円),121,121,121,121,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),259,260,257,259,16年1月改正
（菓子類）/ポテトチップス/袋入り（70～130g入り）、成型ポテトチップスを除く/100g(円),146,147,149,149,15年7月改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),148,139,139,141,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),531,546,546,546,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),154,156,157,155,
（調理食品）/おにぎり/さけ入り/1個(円),136,139,138,138,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（500g入り）/1袋(円),470,464,466,468,
（調理食品）/うなぎかば焼き/長焼き、1匹（120～180g）、並/100g(円),539,575,599,597,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),123,126,124,122,
（調理食品）/煮豆/金時豆/100g(円),116,122,120,119,
（調理食品）/コロッケ/並/100g(円),102,104,104,106,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),400,405,407,408,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),174,173,174,174,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),122,121,121,121,
（調理食品）/調理カレー/「ククレカレー」又は「ボンカレーゴールド21」（210g）/1箱(円),153,150,149,147,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),111,104,106,106,
（調理食品）/混ぜごはんのもと/釜めしの素、箱入り（134g）「丸美屋とり釜めしの素」又は「五目釜めしの素」/1箱(円),225,231,231,222,
（飲料）/緑茶/番茶、上/100g(円),318,324,324,321,
（飲料）/緑茶/せん茶、中/100g(円),644,649,654,650,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),293,283,278,286,
（飲料）/紅茶/輸入品リーフティー缶入り（125g入り）「ロイヤルブレンド」/1缶(円),1671,1592,1592,1592,
（飲料）/ウーロン茶/ウーロン茶飲料、ペットボトル入り（2000ml）/1本(円),269,243,244,243,
（飲料）/インスタントコーヒー/瓶入り（100g入り）「ネスカフェゴールドブレンド」又は「マキシム」/1本(円),746,786,767,793,
