障害者差別解消法に係る各局等相談窓口,,,,
,,,,
,,,,
局　名,相談窓口,電話番号,FAX番号,メールアドレス
政策企画局,総務部総務課人事担当,03-5388-2113,03-5388-1213,S0000001(at)section.metro.tokyo.jp
都民安全推進本部,総合推進部総務課庶務担当,03-5388-2263,03-5388-1217,S1060101(at)section.metro.tokyo.jp
総務局,総務部総務課人事担当,03-5388-2314,03-5388-1253,S0000011(at)section.metro.tokyo.jp
財務局,経理部総務課人事担当,03-5388-2613,03-5388-1275,S0000054(at)section.metro.tokyo.jp
主税局,総務部総務課庶務担当,03-5388-2921,03-5388-1302,S0000114(at)section.metro.tokyo.jp
生活文化局,総務部総務課人事担当,03-5388-3119,03-5388-1325,S0000567(at)section.metro.tokyo.jp
オリンピック・パラリンピック準備局,総務部総務課人事担当,03-5388-2159,03-5388-1224,S9000140(at)section.metro.tokyo.jp
都市整備局,総務部総務課人事担当,03-5388-3209,03-5388-1350,S0000161(at)section.metro.tokyo.jp
環境局,総務部総務課人事担当,03-5388-3418,03-5388-1377,S0000618(at)section.metro.tokyo.jp
福祉保健局,総務部職員課服務担当,03-5320-4023,03-5388-1400,S0000191(at)section.metro.tokyo.jp
病院経営本部,サービス推進部事業支援課指導調整担当,03-5320-5835,03-5388-1435,S0000674(at)section.metro.tokyo.jp
産業労働局,総務部職員課人事担当,03-5320-4618,03-5388-1460,S0000440(at)section.metro.tokyo.jp
中央卸売市場,管理部総務課人事担当,03-5320-5723,03-5388-1590,S0000376(at)section.metro.tokyo.jp
建設局,総務部総務課庶務担当,03-5320-5221,03-5388-1526,S0000397(at)section.metro.tokyo.jp
港湾局,総務部総務課人事担当,03-5320-5523,03-5388-1575,S0000512(at)section.metro.tokyo.jp
会計管理局,管理部総務課人事担当,03-5320-5919,03-5388-1625,S0000535(at)section.metro.tokyo.jp
交通局,都営交通お客様センター,03-3816-5700,03-3812-7640,S2000016(at)section.metro.tokyo.jp
水道局,職員部人事課管理担当,03-5320-6362,03-5388-1679,S3000003(at)section.metro.tokyo.jp
下水道局,職員部人事課服務指導担当,03-5320-6535,03-5388-1704,S4000002(at)section.metro.tokyo.jp
教育庁,総務部総務課,03-5320-6721,03-5388-1725,S9000003(at)section.metro.tokyo.jp
"都立学校

※「各学校経営支援センター所管校」",東部学校経営支援センター経営支援室,03-3815-4740,03-3815-9910,S0200382(at)section.metro.tokyo.jp
,東部学校経営支援センター支所経営支援室,03-3625-2191,03-3625-5665,S0200383(at)section.metro.tokyo.jp
,中部学校経営支援センター経営支援室,03-3469-9794,03-3469-9795,S0200392(at)section.metro.tokyo.jp
,中部学校経営支援センター支所経営支援室,03-3980-6081,03-3980-6086,S0200393(at)section.metro.tokyo.jp
,西部学校経営支援センター経営支援室,042-527-6980,042-527-6468,S0200402(at)section.metro.tokyo.jp
,西部学校経営支援センター支所経営支援室,042-466-6091,042-466-6096,S0200403(at)section.metro.tokyo.jp
"選挙管理委員会
事務局",総務課庶務担当,03-5320-6906,03-5388-1860,S9000045(at)section.metro.tokyo.jp
人事委員会事務局,任用公平部総務課企画調整担当,03-5320-6932,03-5388-1954,S9000046(at)section.metro.tokyo.jp
監査事務局,総務課庶務担当,03-5320-7012,03-5388-1765,S9000052(at)section.metro.tokyo.jp
労働委員会事務局,総務課人事担当,03-5320-6981,03-5388-1760,S9000001(at)section.metro.tokyo.jp
収用委員会事務局,総務課人事担当,03-5320-7063,03-5388-1770,S9000002(at)section.metro.tokyo.jp
議会局,管理部総務課人事担当,03-5320-7113,03-5388-1776,S0000590(at)section.metro.tokyo.jp
デジタルサービス局,総務部総務課庶務担当,03-5388-2015,―,S1080101(at)section.metro.tokyo.jp
住宅政策本部,住宅企画部総務課人事担当,03-5320-5017,03-5388-1481,S1090101(at)section.metro.tokyo.jp
警視庁（本部）,総務部広報課広聴係,03-3581-4321（代表）,―,"下記ＵＲＬは、警視庁ホームページにリンクしています。同ホームページ上の
投稿フォームから、警視庁宛にメールを送信することができます。
https://www.keishicho.metro.tokyo.jp/anket/opinion.html"
,警視庁総合相談センター,03-3501-0110,―,
,,♯9110,―,
警視庁（各警察署）,相談窓口,,,
東京消防庁,企画調整部広報課都民の声係,03-3212-2111,03-3212-1027,
