"年月[西暦]","調査項目","設問","選択肢","件数[人]","(全体)[%]","(除不)[%]"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","生活費など経済的なこと","44","18.0","19.6"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","住まいのこと","25","10.2","11.2"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","仕事のこと","29","11.8","12.9"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","日中の活動の場のこと","32","13.1","14.3"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","気軽に相談できる相手がいないこと","23","9.4","10.3"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","日常生活にアドバイスしてくれる人がいないこと","9","3.7","4.0"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","家族との人間関係","12","4.9","5.4"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","家族以外の人との人間関係","42","17.1","18.8"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","食事、掃除、入浴、洗濯などのこと","29","11.8","12.9"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","外出や交通機関の利用のこと","33","13.5","14.7"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","学校のこと","4","1.6","1.8"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","趣味、生きがいのこと","43","17.6","19.2"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","健康や体調管理のこと","64","26.1","28.6"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","医療機関や医療関係者のこと","21","8.6","9.4"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","その他","14","5.7","6.3"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","困っていることはない","60","24.5","26.8"
"202003","行政支援、団体支援について","Q34. 現在、あなたが生活の中で困っていることは何ですか。（あてはまるものすべてに○）","無回答","21","8.6",

"港区保健福祉基礎調査（知的障害者）・単純集計表・行政支援団体支援についてQ34","Ver202003",,,,,
