,,,,,,,,,,
平成２７年度　東京都指定管理者管理運営状況評価結果一覧,,,,,,,,,,
,,,,,,,,,,
【評価区分Ｓ：管理運営が優良であり、特筆すべき実績・成果が認められた施設】（３５施設）,,,,,,,,,,
,,,,,,,,,,
施設名,指定管理者名,指定期間,,,問い合わせ先,,,,,
東京都江戸東京博物館,公益財団法人 東京都歴史文化財団グループ,H21. 4. 1,～,H29. 3.31,生活文化局文化振興部企画調整課,０３－５３８８－３１４６,,,,
東京都美術館,公益財団法人 東京都歴史文化財団,H21. 4. 1,～,H29. 3.31,,,,,,
東京文化会館,公益財団法人 東京都歴史文化財団グループ,H21. 4. 1,～,H29. 3.31,,,,,,
東京芸術劇場,公益財団法人 東京都歴史文化財団,H21. 4. 1,～,H29. 3.31,,,,,,
東京都立小峰公園,公益財団法人 東京都公園協会,H25. 4. 1,～,H30. 3.31,環境局自然環境部緑環境課,０３－５３８８－３５３８,,,,
東京都立産業貿易センター（台東館）,公益財団法人 東京都中小企業振興公社,H26. 4. 1,～,H28. 3.31,産業労働局商工部経営支援課,０３－５３２０－４８０８,,,,
東京都宝町駐車場,公益財団法人 東京都道路整備保全公社,H23. 4. 1,～,H28. 3.31,建設局道路管理部管理課,０３－５３２０－５２７２,,,,
東京都東銀座駐車場,,,,,,,,,,
東京都立木場公園,公益財団法人 東京都公園協会,H23. 4. 1,～,H28. 3.31,建設局公園緑地部管理課,０３－５３２０－５３６２,,,,
東京都立小金井公園,,,,,,,,,,
東京都立代々木公園,,,,,,,,,,
東京都立東綾瀬公園,アメニス東部地区グループ,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立日比谷公園,公益財団法人 東京都公園協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立戸山公園,公益財団法人 東京都公園協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立石神井公園,,,,,,,,,,
東京都立狭山公園,西武・狭山丘陵パートナーズ,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立野山北・六道山公園,,,,,,,,,,
東京都立小山内裏公園,公益財団法人 東京都公園協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立浅間山公園,西武・武蔵野パートナーズ,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立武蔵国分寺公園,,,,,,,,,,
東京都立秋留台公園,公益財団法人 東京都公園協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立横網町公園,公益財団法人 東京都慰霊協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立浜離宮恩賜庭園,公益財団法人 東京都公園協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立小石川後楽園,,,,,,,,,,
東京都立六義園,,,,,,,,,,
東京都立旧岩崎邸庭園,,,,,,,,,,
東京都立旧古河庭園,,,,,,,,,,
東京都立殿ヶ谷戸庭園,,,,,,,,,,
東京都恩賜上野動物園,公益財団法人 東京動物園協会,H18. 4. 1,～,H28. 3.31,,,,,,
東京都葛西臨海水族園,,,,,,,,,,
東京都井の頭自然文化園,,,,,,,,,,
東京都多磨霊園,公益財団法人 東京都公園協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都八柱霊園,,,,,,,,,,
東京都小平霊園,,,,,,,,,,
東京都立若洲海浜公園,若洲シーサイドパークグループ,H25. 4. 1,～,H32. 3.31,港湾局臨海開発部海上公園課,０３－５３２０－５５７５,,,,
,,,,,,,,,,
【評価区分Ａ：管理運営が良好であった施設】（１６７施設）,,,,,,,,,,
,,,,,,,,,,
施設名,指定管理者名,指定期間,,,問い合わせ先,,,,,
東京都人権プラザ,公益財団法人 東京都人権啓発センター,H23. 4. 1,～,H28. 3.31,総務局人権部人権施策推進課,０３－５３８８－２５８６,,,,
東京都写真美術館,公益財団法人 東京都歴史文化財団グループ,H21. 4. 1,～,H29. 3.31,生活文化局文化振興部企画調整課,０３－５３８８－３１４６,,,,
東京都現代美術館,,,,,,,,,,
東京体育館,公益財団法人 東京都スポーツ文化事業団グループ,H23. 4. 1,～,H28. 3.31,"オリンピック・パラリンピック準備局
スポーツ推進部調整課",０３－５３２０－７７７３,,,,
駒沢オリンピック公園総合運動場,公益財団法人 東京都スポーツ文化事業団,H26. 4. 1,～,H31. 3.31,,,,,,
東京武道館,公益財団法人 東京都スポーツ文化事業団グループ,H23. 4. 1,～,H28. 3.31,,,,,,
東京辰巳国際水泳場,オーエンス・セントラル・都水協グループ,H23. 4. 1,～,H28. 3.31,,,,,,
有明テニスの森公園テニス施設,有明テニス・マネージメントチーム,H23. 4. 1,～,H28. 3.31,,,,,,
若洲海浜公園ヨット訓練所,若洲シーサイドパークグループ,H25. 4. 1,～,H32. 3.31,,,,,,
東京都障害者総合スポーツセンター,公益社団法人 東京都障害者スポーツ協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都多摩障害者スポーツセンター,,,,,,,,,,
都営住宅等,東京都住宅供給公社,H26. 4. 1,～,H31. 3.31,都市整備局都営住宅経営部経営企画課,０３－５３２０－４９７７,,,,
東京都奥多摩ビジターセンター,公益財団法人 東京都公園協会,H27. 4. 1,～,H32. 3.31,環境局自然環境部緑環境課,０３－５３８８－３５３８,,,,
東京都小笠原ビジターセンター,公益財団法人 東京都公園協会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立大島公園海のふるさと村,大島町,H27. 4. 1,～,H30. 3.31,,,,,,
東京都立多幸湾公園,神津島村,H27. 4. 1,～,H30. 3.31,,,,,,
"東京都立奥多摩湖畔公園
山のふるさと村",奥多摩町,H27. 4. 1,～,H30. 3.31,,,,,,
東京都奥多摩都民の森,奥多摩町,H27. 4. 1,～,H30. 3.31,,,,,,
東京都檜原都民の森,檜原村,H27. 4. 1,～,H30. 3.31,,,,,,
東京都リハビリテーション病院,公益社団法人 東京都医師会,H23. 4. 1,～,H28. 3.31,"○評価の全般に関すること
福祉保健局総務部企画政策課
○各施設の評価の詳細に関すること
福祉保健局医療政策部医療政策課","０３－５３２０－４２０１

０３－５３２０－４４１７",,,,
東京都立心身障害者口腔保健センター,公益社団法人 東京都歯科医師会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都石神井学園,社会福祉法人 東京都社会福祉事業団,H27. 4. 1,～,H32. 3.31,"○評価の全般に関すること
福祉保健局総務部企画政策課

○各施設の評価の詳細に関すること
福祉保健局少子社会対策部育成支援課","０３－５３２０－４２０１

０３－５３２０－４１３４",,,,
東京都小山児童学園,,,,,,,,,,
東京都船形学園,社会福祉法人 東京都社会福祉事業団,H27. 4. 1,～,H30. 3.31,,,,,,"
"
東京都八街学園,,,,,,,,,,
東京都勝山学園,,,,,,,,,,
東京都片瀬学園,,,,,,,,,,
東京都八王子福祉園,社会福祉法人 東京都社会福祉事業団,H27. 4. 1,～,H30. 3.31,"○評価の全般に関すること
福祉保健局総務部企画政策課



○各施設の評価の詳細に関すること
福祉保健局障害者施策推進部
施設サービス支援課","０３－５３２０－４２０１




０３－５３２０－４１５７",,,,
東京都東村山福祉園,,,,,,,,,,
東京都七生福祉園,,,,,,,,,,
東京都千葉福祉園,,,,,,,,,,
東京都清瀬喜望園,社会福祉法人 東京アフターケア協会,H27. 4. 1,～,H30. 3.31,,,,,,
東京都視覚障害者生活支援センター,社会福祉法人 日本盲人社会福祉施設協議会,H27. 4. 1,～,H29. 3.31,,,,,,
東京都練馬障害者支援ホーム,社会福祉法人 東京援護協会,H26. 4. 1,～,H29. 3.31,,,,,,
東京都江東通勤寮,社会福祉法人 東京都知的障害者育成会,H26. 4. 1,～,H28. 3.31,,,,,,
東京都豊島通勤寮,社会福祉法人 東京都知的障害者育成会,H26. 4. 1,～,H28. 3.31,,,,,,
東京都立川通勤寮,社会福祉法人 東京都知的障害者育成会,H26. 4. 1,～,H28. 3.31,,,,,,
東京都町田通勤寮,社会福祉法人 つるかわ学園,H26. 4. 1,～,H28. 3.31,,,,,,
東京都八王子自立ホーム,社会福祉法人 はばたき,H27. 4. 1,～,H29. 3.31,,,,,,
東京都立東大和療育センター（分園よつぎ療育園）,社会福祉法人 全国重症心身障害児（者）を守る会,H23. 4. 1,～,H28. 3.31,,,,,,
東京都立東部療育センター,社会福祉法人 全国重症心身障害児（者）を守る会,H27. 4. 1,～,H32. 3.31,,,,,,
東京都立産業貿易センター（浜松町館）,公益財団法人 東京都中小企業振興公社,H26. 4. 1,～,H27.11.30,産業労働局商工部経営支援課,０３－５３２０－４８０８,,,,
東京都立食品技術センター,公益財団法人 東京都農林水産振興財団,H23. 4. 1,～,H28. 3.31,産業労働局農林水産部調整課,０３－５３２０－４８１８,,,,
東京都しごとセンター,公益財団法人 東京しごと財団,H23. 4. 1,～,H28. 3.31,産業労働局雇用就業部就業推進課,０３－５３２０－４７０８,,,,
東京都八重洲駐車場,公益財団法人 東京都道路整備保全公社,H23. 4. 1,～,H28. 3.31,建設局道路管理部管理課,０３－５３２０－５２７２,,,,
東京都日本橋駐車場,,,,,,,,,,
東京都新京橋駐車場,,,,,,,,,,
東京都板橋四ツ又駐車場,公益財団法人 東京都道路整備保全公社,H23. 4. 1,～,H28. 3.31,,,,,,
