都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,住所,方書,緯度,経度,電話番号,内線番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考,画像_詳細,最終確認日
132195,1,東京都,狛江市,泉龍寺弁財天池,センリュウジベンザイテンイケ,しみず,,狛江市指定文化財,市史跡,泉龍寺弁財天池,東京都狛江市元和泉1-8,,35.632292,139.576168,03-3480-3251,,1,,,宗教法人泉龍寺,1973/3/12,日月火水木金土,,,,,,良弁僧正の雨乞いの伝説があり、古くから霊泉として知られる泉である。,,弁財天池（通称「しみず」）は、江戸時代から知られる湧水で、旱魃の時に良弁僧正がこの地を訪れ、雨を祈ると、竜蛇が現れて雨を降らし、水が湧き出たとの伝説があります。江戸時代後期の地誌である『江戸名所図会』では、「霊泉」として紹介され、池の水は槻の樹の根から湧き出て、旱魃の時にも枯れることがなかったといいます。弁財天池は、雨乞いの聖地になり、池を水源とする清水川は、用水として周辺の村々の田に引水されました。,,http://www.senryuji.or.jp/,,,2019/2/19
132195,2,東京都,狛江市,伊豆美神社鳥居,イズミジンジャトリイ,,,狛江市指定文化財,市重宝（建造物）,伊豆美神社,東京都狛江市中伊豆美3-21-8,,35.634736,139.569012,,,1,基,,宗教法人伊豆美神社,1976/6/15,日月火水木金土,,,,,,慶安４年（1651）に石谷貞清が奉納した小振りの石造の鳥居である。,,明神鳥居で、台石は見えず掘建てのようになっています。両柱には銘文が刻まれており、正面右側の柱には、「六合攸曜　華表石新」「施主藤原朝臣石谷十蔵貞清」、正面左側の柱には、「天長地久　惟徳惟神」「慶安四辛卯初夏穀旦　玄活子書」と刻まれています。石谷貞清は、徳川秀忠・家光に仕えた旗本で、和泉村を所領とした石谷清定の三男になります。慶安４年（1651）の初夏に、貞清は天長地久を祈念して鳥居を奉納したと考えられます。,,,,,2019/2/19
132195,3,東京都,狛江市,木造石谷貞清坐像,モクゾウイシガヤサダキヨザゾウ,,,狛江市指定文化財,市重宝（彫刻）,泉龍寺仏教文庫,東京都狛江市元和泉1-6-1,,35.63314,139.576404,03-3480-3251,,1,躯,,宗教法人泉龍寺,1976/6/15,日土,10:00,16:00,図書室の開館日は月・火の10時～16時30分。展示のみの開館日は土・日の10時～16時,,,町奉行などを務めた石谷貞清の隠居姿の坐像である。,,この坐像は、頭巾をかぶり、右手に扇子、左手に巻物を執って趺坐しており、石谷貞清の隠居姿と考えられます。貞清は、和泉村を領した石谷清定の三男で、徳川秀忠・家光に仕えた旗本です。島原の乱での働きぶりが家光の気色に触れ、一時逼塞を命じられましたが、後に、町奉行に任じられました。慶安４年（1651）に伊豆美神社に鳥居を奉納し、また、墓地は泉龍寺に所在しており、市にゆかりのある人物です。,,http://bukkyobunko.com/,,,2019/2/19
132195,4,東京都,狛江市,石川丈山撰文「宗淳居士晩詞并序」の扁額,イシカワジョウザンセンブンソウジュンコジバンシナラビニジョノヘンガク,,,狛江市指定文化財,市郷土資料,泉龍寺仏教文庫,東京都狛江市元和泉1-6-1,,35.63314,139.576404,03-3480-3251,,1,面,,宗教法人泉龍寺,1976/6/15,日土,10:00,16:00,図書室の開館日は月・火の10時～16時30分。展示のみの開館日は土・日の10時～16時,,,石川丈山が石谷清正の死を悼み詠んだ詩文を刻んだ扁額である。,,この扁額は、江戸時代初期の漢詩人・書家の石川丈山が和泉村の領主石谷清正の死を悼み詠んだ詩文を刻んだものです。縦46om、横225cm、厚さ2cmの一枚板で、文字は陰刻してあります。宗淳居士は、明暦２年に没した清正の戒名で、清正と丈山はともに徳川家康に仕え、若い頃から堅い友情で結ばれていました。丈山は清正の逝去の報に接し、清正の人柄や事績を伝える序文と哀悼の詩からなる詩文を作り、一枚の板に刻んで清正の菩提寺の泉龍寺に寄進しました。,,http://bukkyobunko.com/,,,2019/2/19
132195,5,東京都,狛江市,玉泉寺のボダイジュ,ギョクセンジノボダイジュ,,,狛江市指定文化財,市天然記念物,玉泉寺,東京都狛江市東和泉3-10-23,,35.626988,139.573948,,,1,本,,宗教法人玉泉寺,1976/6/15,日月火水木金土,,,,,,樹齢約300年以上のボダイジュで近隣でも稀な大樹である。,,ボダイジュはシイノキ科に属する落葉高木で、玉泉寺のボダイジュは山門脇に植生し、樹齢は約300年以上と見うけられます。近隣では稀な大樹になり、樹高約12mで、四方に枝が伸びています。地上約0.5mで相生となり、北枝は目通り約1.3m、南枝は約１mになります。,,,,,2019/2/19
132195,6,東京都,狛江市,慶長十五年（1610）の雲版,ケイチョウジュウゴネンノウンパン,,,狛江市指定文化財,市重宝（工芸品）,泉龍寺仏教文庫,東京都狛江市元和泉1-6-1,,35.63314,139.576404,03-3480-3251,,1,口,,宗教法人泉龍寺,1979/6/15,日土,10:00,16:00,図書室の開館日は月・火の10時～16時30分。展示のみの開館日は土・日の10時～16時,,,慶長15年（1610）に奉納された雲形をした典型的な雲版である。,,雲版とは、打ち鳴らして起床や座禅などの行動の合図に用いる法具です。梵鐘や木魚など、打ち鳴らして使う法具を梵音具と呼びます。雲版も梵音具の一つになります。表面には銘文が陰刻され、銘文の下部に蓮華座が陰刻されています。銘文から、慶長15年３月上旬に、谷田部太郎右衛門と安田八右衛門が願主となって奉納したことがわかります。雲形をした典型的な雲版で、伝来のわかる貴重な文化財です。,,http://bukkyobunko.com/,,,2019/2/19
132195,7,東京都,狛江市,絹本著色石谷貞清画像,ケンポンチャクショクイシガヤサダキヨガゾウ,,,狛江市指定文化財,市重宝（絵画）,泉龍寺仏教文庫,東京都狛江市元和泉1-6-1,,35.63314,139.576404,03-3480-3251,,1,幅,,宗教法人泉龍寺,1986/1/4,日土,10:00,16:00,図書室の開館日は月・火の10時～16時30分。展示のみの開館日は土・日の10時～16時,,,石谷貞清の寿像で、江戸時代初期の武士の容貌を伝えるものである。,,この画像は、石谷貞清の寿像で、賛は前大徳寺183世の琢玄宗璋が寄せています。宗璋は貞清の面持ちがはっきり描けていると記しており、当時の武士の容貌を伝える貴重な文化財です。貞清は、和泉村を領した石谷清定の三男で、徳川秀忠・家光に仕えた旗本です。慶安４年（1651）に伊豆美神社に鳥居を奉納し、また、墓地は泉龍寺に所在しており、市にゆかりのある人物です。,,http://bukkyobunko.com/,,,2019/2/19
132195,8,東京都,狛江市,石井家文書　附　荒井家・大久保家・谷田部家旧蔵文書,イシイケモンジョ　ツケタリ　アライケ・オオクボケ・ヤタベケキュウゾウモンジョ,,,狛江市指定文化財,市重宝（古文書）,狛江市役所,東京都狛江市和泉本町1-1-5,,35.634967,139.578738,03-3430-1111,,1,括,,狛江市（狛江市教育委員会）,1986/1/4,月火水木金,8:30,17:00,休日と年末年始は閉庁,,,和泉村のうち井伊家世田谷領の名主を務めた石井家に伝わった古文書である。,,石井家は、江戸時代に和泉村の井伊家世田谷領の名主を務め、明治時代以降は、狛江村の議員や村長などを務めました。同家に伝わる古文書は、近世から近代に至る、和泉村及び狛江村の様相を知る上で貴重な史料群であり、また、故人となった所有者が蒐集した古文書である、荒井家、大久保家、谷田部家の旧蔵古文書を含めて、狛江の歴史を知る上で貴重な文化財です。,,http://www.komae.ed.jp/,,,2019/2/19
132195,9,東京都,狛江市,栗山家文書,クリヤマケモンジョ,,,狛江市指定文化財,市重宝（古文書）,狛江市役所,東京都狛江市和泉本町1-1-5,,35.634967,139.578738,03-3430-1111,,1,括,,狛江市（狛江市教育委員会）,1986/1/4,月火水木金,8:30,17:00,休日と年末年始は閉庁,,,小足立村の名主を務めた栗山家に伝わった古文書である。,,栗山家は、江戸時代に小足立村の名主を務め、明治時代以降は、狛江村の村会議員などを務めました。同家に伝わった古文書は、数少ない小足立地域の古文書として貴重であり、近世の古文書は村落関係、近代の文書は農業や養蚕関係が中心になります。また、近代文書のうち、「交潤講益社」の史料は、狛江における自由民権運動の一端を知る上で貴重であり、こうした古文書を含む栗山家文書は、地域の歴史を知る上で貴重な文化財です。,,http://www.komae.ed.jp/,,,2019/2/19
132195,10,東京都,狛江市,猪方ばやし,イノガタバヤシ,,,狛江市指定文化財,市技芸,旧猪方地区,,,,,,,,,,猪方ばやし保存会,1986/1/4,,,,,,,旧猪方地区に伝わる目黒囃子台町流の祭囃子である。,,猪方ばやしは、芝伊皿子町（現港区高輪・三田）の福岡仙松が創始した目黒囃子台町流の流れをくむ祭ばやしです。明治時代の初め頃に、駒井の高橋駒吉が仙松から教えを受け、駒吉と交流のあった猪方の村人に伝えられたと考えられます。現在の保持団体は猪方ばやし保存会で、猪方二丁目の白幡菅原神社を拠点にして活動し、祭ばやしの保存・継承に努めています。毎年、白幡菅原神社の例大祭や11月の狛江市民まつりなどで演奏を披露しています。,,,,,2019/2/19
