1,"東京都生計分析調査　令和 5年","","","","","","","","","","","","","","","","","","","","","",""
2,"","","","","","","第４表　年間収入７分位階層別１世帯当たり年平均１か月間の用途別生計支出　―　全　世　帯　―　","","","","","","","","","","","","","","","",""
3,"","","","","","","注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。","","","","","","","","","","","","","","","",""
4,"","","","","","","項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","",""
5,"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
6,"0","0","0","0","0","世帯数分布",10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
7,"0","0","0","0","0","調査世帯数",615,-,-,91,-,88,-,89,-,86,-,90,-,87,-,84,-
8,"0","0","0","0","0","世帯人員",2.95,-,-,2.33,-,2.47,-,2.90,-,3.09,-,3.22,-,3.29,-,3.32,-
9,"0","0","0","0","0","有業人員",1.40,-,-,0.55,-,0.76,-,1.29,-,1.61,-,1.78,-,1.83,-,1.97,-
10,"0","0","0","0","0","世帯主平均年齢",59.5,-,-,72.9,-,69.7,-,61.1,-,53.4,-,54.1,-,52.1,-,53.2,-
11,"0","0","0","0","0","平均年間収入(万円)",767,-,-,243,-,384,-,514,-,670,-,833,-,1038,-,1683,-
12,"2","2","0","0","0","生計支出",340041,-,3.2,200901,-,257598,-,304523,-,316567,-,374679,-,402072,-,524674,-
13,"2","3","0","0","0","消費支出",335174,100.0,3.2,199631,100.0,257598,100.0,304523,100.0,316567,100.0,352759,100.0,402072,100.0,513245,100.0
14,"2","4","1","0","0","食料",96298,28.7,8.3,71722,35.9,84117,32.7,91374,30.0,92930,29.4,99318,28.2,111211,27.7,123786,24.1
15,"2","5","1","1","0","穀類",7047,2.1,4.9,5820,2.9,6684,2.6,7026,2.3,7071,2.2,7276,2.1,7525,1.9,7935,1.5
16,"2","6","1","1","1","米類",1601,0.5,-2.8,1291,0.6,1638,0.6,1642,0.5,1587,0.5,1681,0.5,1739,0.4,1626,0.3
17,"2","6","1","1","2","パン",3193,1.0,8.9,2707,1.4,2875,1.1,3060,1.0,3148,1.0,3246,0.9,3421,0.9,3897,0.8
18,"2","6","1","1","3","麺類",1710,0.5,6.3,1398,0.7,1644,0.6,1763,0.6,1799,0.6,1821,0.5,1758,0.4,1791,0.3
19,"2","6","1","1","4","他の穀類",543,0.2,2.3,423,0.2,527,0.2,560,0.2,538,0.2,528,0.1,607,0.2,620,0.1
20,"2","5","1","2","0","魚介類",6467,1.9,2.2,6602,3.3,7058,2.7,7006,2.3,5714,1.8,6000,1.7,6334,1.6,6581,1.3
21,"2","6","1","2","1","生鮮魚介",3643,1.1,2.2,3536,1.8,3820,1.5,4032,1.3,3236,1.0,3576,1.0,3519,0.9,3805,0.7
22,"2","6","1","2","2","塩干魚介",1152,0.3,5.9,1280,0.6,1395,0.5,1112,0.4,943,0.3,1007,0.3,1233,0.3,1098,0.2
23,"2","6","1","2","3","魚肉練製品",709,0.2,2.2,800,0.4,825,0.3,826,0.3,642,0.2,623,0.2,597,0.1,652,0.1
24,"2","6","1","2","4","他の魚介加工品",962,0.3,-1.8,986,0.5,1018,0.4,1035,0.3,893,0.3,794,0.2,985,0.2,1025,0.2
25,"2","5","1","3","0","肉類",8909,2.7,6.9,6608,3.3,7522,2.9,9218,3.0,8816,2.8,9581,2.7,9808,2.4,10828,2.1
26,"2","6","1","3","1","生鮮肉",7307,2.2,8.0,5351,2.7,6127,2.4,7563,2.5,7218,2.3,7850,2.2,8007,2.0,9047,1.8
27,"2","6","1","3","2","加工肉",1602,0.5,2.1,1257,0.6,1395,0.5,1655,0.5,1598,0.5,1732,0.5,1801,0.4,1781,0.3
28,"2","5","1","4","0","乳卵類",4881,1.5,10.5,3910,2.0,4668,1.8,5017,1.6,4901,1.5,4864,1.4,5088,1.3,5758,1.1
29,"2","6","1","4","1","牛乳",1470,0.4,8.0,1111,0.6,1385,0.5,1601,0.5,1580,0.5,1420,0.4,1524,0.4,1683,0.3
30,"2","6","1","4","2","乳製品",2354,0.7,6.6,1822,0.9,2253,0.9,2358,0.8,2284,0.7,2378,0.7,2493,0.6,2902,0.6
31,"2","6","1","4","3","卵",1058,0.3,24.5,977,0.5,1029,0.4,1058,0.3,1037,0.3,1067,0.3,1072,0.3,1173,0.2
32,"2","5","1","5","0","野菜・海藻",10596,3.2,3.3,10397,5.2,11242,4.4,10954,3.6,9585,3.0,10527,3.0,10559,2.6,10976,2.1
33,"2","6","1","5","1","生鮮野菜",7395,2.2,2.5,7181,3.6,7789,3.0,7633,2.5,6670,2.1,7337,2.1,7434,1.8,7770,1.5
34,"2","6","1","5","2","乾物・海藻",773,0.2,4.5,778,0.4,853,0.3,819,0.3,656,0.2,760,0.2,781,0.2,768,0.1
