1,"東京都生計分析調査　令和 5年","","","","","","","","","","","","","","","","","","","","","",""
2,"","","","","","","第２表　生計支出７分位階層別１世帯当たり年平均１か月間の用途別生計支出　―　全　世　帯　―","","","","","","","","","","","","","","","",""
3,"","","","","","","注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。","","","","","","","","","","","","","","","",""
4,"","","","","","","項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","",""
5,"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
6,"0","0","0","0","0","世帯数分布",10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
7,"0","0","0","0","0","調査世帯数",615,-,-,89,-,89,-,88,-,89,-,88,-,86,-,86,-
8,"0","0","0","0","0","世帯人員",2.95,-,-,2.68,-,2.83,-,2.84,-,2.95,-,3.03,-,3.08,-,3.22,-
9,"0","0","0","0","0","有業人員",1.40,-,-,1.14,-,1.25,-,1.30,-,1.43,-,1.51,-,1.49,-,1.66,-
10,"0","0","0","0","0","世帯主平均年齢",59.5,-,-,63.7,-,61.3,-,61.0,-,59.4,-,57.8,-,57.1,-,56.2,-
11,"2","2","0","0","0","生計支出",340041,-,3.2,107058,-,171389,-,221999,-,273830,-,335869,-,430550,-,840222,-
12,"2","3","0","0","0","消費支出",335174,100.0,3.2,107058,100.0,171389,100.0,221999,100.0,273830,100.0,335869,100.0,430369,100.0,805792,100.0
13,"2","4","1","0","0","食料",96298,28.7,8.3,55511,51.9,73736,43.0,83918,37.8,93163,34.0,105685,31.5,124040,28.8,138404,17.2
14,"2","5","1","1","0","穀類",7047,2.1,4.9,4944,4.6,5925,3.5,6592,3.0,7093,2.6,7787,2.3,8209,1.9,8786,1.1
15,"2","6","1","1","1","米類",1601,0.5,-2.8,1165,1.1,1359,0.8,1549,0.7,1642,0.6,1844,0.5,1779,0.4,1868,0.2
16,"2","6","1","1","2","パン",3193,1.0,8.9,2175,2.0,2628,1.5,2920,1.3,3140,1.1,3464,1.0,3858,0.9,4169,0.5
17,"2","6","1","1","3","麺類",1710,0.5,6.3,1244,1.2,1477,0.9,1628,0.7,1847,0.7,1889,0.6,1901,0.4,1989,0.2
18,"2","6","1","1","4","他の穀類",543,0.2,2.3,359,0.3,462,0.3,496,0.2,465,0.2,591,0.2,671,0.2,760,0.1
19,"2","5","1","2","0","魚介類",6467,1.9,2.2,4496,4.2,5386,3.1,6047,2.7,6685,2.4,6886,2.1,7987,1.9,7806,1.0
20,"2","6","1","2","1","生鮮魚介",3643,1.1,2.2,2434,2.3,2910,1.7,3432,1.5,3843,1.4,3887,1.2,4548,1.1,4469,0.6
21,"2","6","1","2","2","塩干魚介",1152,0.3,5.9,874,0.8,1028,0.6,1124,0.5,1186,0.4,1202,0.4,1368,0.3,1287,0.2
22,"2","6","1","2","3","魚肉練製品",709,0.2,2.2,530,0.5,632,0.4,636,0.3,710,0.3,799,0.2,852,0.2,807,0.1
23,"2","6","1","2","4","他の魚介加工品",962,0.3,-1.8,658,0.6,817,0.5,855,0.4,946,0.3,999,0.3,1218,0.3,1243,0.2
24,"2","5","1","3","0","肉類",8909,2.7,6.9,5636,5.3,7321,4.3,7837,3.5,9210,3.4,9826,2.9,10653,2.5,11898,1.5
25,"2","6","1","3","1","生鮮肉",7307,2.2,8.0,4626,4.3,5965,3.5,6423,2.9,7586,2.8,8071,2.4,8661,2.0,9829,1.2
26,"2","6","1","3","2","加工肉",1602,0.5,2.1,1010,0.9,1356,0.8,1415,0.6,1624,0.6,1754,0.5,1992,0.5,2068,0.3
27,"2","5","1","4","0","乳卵類",4881,1.5,10.5,3065,2.9,4244,2.5,4424,2.0,4862,1.8,5376,1.6,5952,1.4,6285,0.8
28,"2","6","1","4","1","牛乳",1470,0.4,8.0,913,0.9,1332,0.8,1337,0.6,1406,0.5,1619,0.5,1807,0.4,1889,0.2
29,"2","6","1","4","2","乳製品",2354,0.7,6.6,1361,1.3,1956,1.1,2096,0.9,2411,0.9,2633,0.8,2934,0.7,3100,0.4
30,"2","6","1","4","3","卵",1058,0.3,24.5,791,0.7,956,0.6,990,0.4,1046,0.4,1123,0.3,1210,0.3,1296,0.2
31,"2","5","1","5","0","野菜・海藻",10596,3.2,3.3,7693,7.2,9254,5.4,10009,4.5,10878,4.0,11424,3.4,12289,2.9,12693,1.6
32,"2","6","1","5","1","生鮮野菜",7395,2.2,2.5,5399,5.0,6439,3.8,7014,3.2,7627,2.8,7933,2.4,8568,2.0,8834,1.1
