1,"東京都生計分析調査　令和 5年12月","","","","","","","","","","","","","","","","","","","","","",""
2,"","","","","","","第１表　生計支出７分位階層別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―","","","","","","","","","","","","","","","",""
3,"","","","","","","注）1)は「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。","","","","","","","","","","","","","","","",""
4,"","","","","","","項目（0：世帯数等　2：生計支出）","","","","","","","","","","","","","","","",""
5,"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年同月増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
6,"0","0","0","0","0","世帯数分布",10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
7,"0","0","0","0","0","調査世帯数",614,-,-,89,-,95,-,80,-,93,-,91,-,83,-,83,-
8,"0","0","0","0","0","世帯人員",2.90,-,-,2.85,-,2.73,-,2.89,-,2.83,-,2.86,-,3.13,-,3.00,-
9,"0","0","0","0","0","有業人員",1.33,-,-,1.30,-,1.18,-,1.26,-,1.40,-,1.22,-,1.47,-,1.48,-
10,"0","0","0","0","0","世帯主平均年齢",60.4,-,-,62.9,-,62.5,-,59.5,-,60.0,-,61.2,-,58.7,-,57.9,-
11,"2","2","0","0","0","生計支出",370847,-,-1.9,116124,-,189110,-,248926,-,314869,-,391580,-,488139,-,843477,-
12,"2","3","0","0","0","消費支出",370847,100.0,-1.9,116124,100.0,189110,100.0,248926,100.0,314869,100.0,391580,100.0,488139,100.0,843477,100.0
13,"2","4","1","0","0","食料",114074,30.8,3.9,62762,54.0,83213,44.0,95336,38.3,117537,37.3,130111,33.2,149520,30.6,159574,18.9
14,"2","5","1","1","0","穀類",8360,2.3,5.8,5928,5.1,6923,3.7,7910,3.2,8125,2.6,10068,2.6,9405,1.9,10147,1.2
15,"2","6","1","1","1","米類",1634,0.4,11.2,1169,1.0,1445,0.8,1900,0.8,1657,0.5,1822,0.5,1752,0.4,1693,0.2
16,"2","6","1","1","2","パン",3407,0.9,6.4,2484,2.1,2610,1.4,3074,1.2,3307,1.1,4257,1.1,3876,0.8,4232,0.5
17,"2","6","1","1","3","麺類",2043,0.6,2.0,1378,1.2,1829,1.0,1912,0.8,2062,0.7,2403,0.6,2285,0.5,2431,0.3
