,,,,,,,,,,,,,,,,,,,,,,,（単位：トン、TEU） ,
港　名,総取扱貨物量,前年比,　外　貿　貨　物,,,,,,,,,,,,,,,内　貿　貨　物,,,,,,港　名
,,,計,輸　出,輸　入,コンテナ貨物（内数）,,,コンテナ個数（内数）（TEU),,,実入りコン,テナ個数（内数）（TEU),,空コンテナ個数（内数）（TEU),,,計,移　出,移　入,フェリー貨物（内数）,,,
,,,,,,計,輸　出,輸　入,計,輸　出,輸　入,計,輸　出,輸　入,計,輸　出,輸　入,,,,計,移　出,移　入,
東　京　港,,,,,,,,,,,,,,,,,,,,,,,,東　京　港
平成25年（2013年）,"86,032,354",103.9%,"48,494,300","13,146,512","35,347,788","46,618,650","12,582,224","34,036,426","4,353,394","1,995,264","2,358,130","3,290,696","940,826","2,349,870","1,062,698","1,054,438","8,260","37,538,054","14,247,093","23,290,961","8,549,850","4,396,535","4,153,315",2013年
26年（2014年）,"87,189,132",101.3%,"48,867,479","13,222,318","35,645,161","47,066,116","12,734,744","34,331,372","4,389,854","2,039,462","2,350,392","3,288,407","948,834","2,339,573","1,101,447","1,090,628","10,819","38,321,653","14,216,486","24,105,167","8,042,640","4,216,165","3,826,475",2014年
27年（2015年）,"85,332,872",97.9%,"46,699,117","12,933,120","33,765,997","44,930,200","12,449,847","32,480,353","4,149,507","1,917,199","2,232,308","3,131,158","911,563","2,219,595","1,018,349","1,005,636","12,713","38,633,755","13,904,903","24,728,852","8,294,070","4,295,095","3,998,975",2015年
28年（2016年）,"85,954,195",100.7%,"48,102,417","13,368,468","34,733,949","46,178,485","12,773,235","33,405,250","4,250,647","1,980,785","2,269,862","3,208,206","947,635","2,260,571","1,042,441","1,033,150","9,291","37,851,778","14,295,663","23,556,115","9,125,710","4,775,070","4,350,640",2016年
29年（2017年）,"90,780,146",105.6%,"50,116,156","13,508,587","36,607,569","48,151,899","12,950,374","35,201,525","4,500,302","2,074,794","2,425,508","3,400,739","989,439","2,411,300","1,099,563","1,085,355","14,208","40,663,990","15,791,781","24,872,209","10,085,730","5,396,175","4,689,555",2017年
横　浜　港,,,,,,,,,,,,,,,,,,,,,,,,横　浜　港
平成25年（2013年）,"119,171,168",98.2%,"74,407,937","31,462,625","42,945,312","39,519,431","17,449,739","22,069,692","2,588,073","1,388,456","1,199,618","2,192,925","1,101,405","1,091,521","395,148","287,051","108,097","44,763,231","17,844,119","26,919,112",-,-,-,2013年
26年（2014年）,"117,014,290",98.2%,"73,695,858","31,141,288","42,554,570","38,575,628","16,303,643","22,271,985","2,611,771","1,391,042","1,220,730","2,163,716","1,092,458","1,071,259","448,055","298,584","149,471","43,318,432","17,462,551","25,855,881",-,-,-,2014年
27年（2015年）,"114,742,597",98.1%,"74,488,202","31,591,035","42,897,167","36,833,692","15,031,741","21,801,951","2,513,512","1,330,019","1,183,493","2,078,605","1,038,672","1,039,933","434,907","291,347","143,560","40,252,847","16,307,751","23,945,096",-,-,-,2015年
28年（2016年）,"109,122,677",95.1%,"68,931,995","30,624,258","38,307,737","36,371,117","14,778,814","21,592,303","2,520,947","1,327,277","1,193,670","2,062,541","1,029,513","1,033,028","458,406","297,764","160,642","40,190,682","14,627,836","25,562,846",-,-,-,2016年
29年（2017年）,"114,872,315",105.3%,"75,459,873","32,817,499","42,642,374","38,560,307","16,125,604","22,434,703","2,621,010","1,401,356","1,219,654","2,156,631","1,087,123","1,069,508","464,379","314,233","150,146","39,412,442","15,490,385","23,922,057",-,-,-,2017年
川　崎　港,,,,,,,,,,,,,,,,,,,,,,,,川　崎　港
平成25年（2013年）,"89,611,890",108.0%,"60,606,265","10,984,556","49,621,709","454,255","184,517","269,738","31,557","18,663","12,894","22,810","9,916","12,894","8,747","8,747",0,"29,005,625","16,334,161","12,671,464",-,-,-,2013年
26年（2014年）,"85,813,387",95.8%,"58,245,231","10,616,740","47,628,491","673,017","180,315","492,702","47,400","23,636","23,764","33,795","10,122","23,673","13,605","13,514",91,"27,568,156","15,477,710","12,090,446",-,-,-,2014年
27年（2015年）,"86,676,661",101.0%,"56,795,274","10,753,285","46,041,989","1,091,363","222,510","868,853","76,787","36,434","40,353","57,603","17,384","40,219","19,184","19,050",134,"29,881,387","16,860,293","13,021,094",-,-,-,2015年
28年（2016年）,"81,969,039",94.6%,"53,047,596","9,006,537","44,041,059","1,228,370","267,408","960,962","83,780","39,707","44,073","64,905","21,012","43,893","18,875","18,695",180,"28,921,443","14,993,312","13,928,131",-,-,-,2016年
29年（2017年）,"84,542,497",103.1%,"55,178,764","8,397,514","46,781,250","1,415,712","181,162","1,234,550","98,816","44,473","54,343","68,027","13,878","54,149","30,789","30,595",194,"29,363,733","16,151,409","13,212,324",-,-,-,2017年
千　葉　港,,,,,,,,,,,,,,,,,,,,,,,,千　葉　港
平成25年（2013年）,"150,944,284",99.3%,"91,623,160","9,017,295","82,605,865","452,384","276,865","175,519","37,895","23,852","14,043","32,120","18,084","14,036","5,775","5,768",7,"59,321,124","30,902,637","28,418,487",-,-,-,2013年
26年（2014年）,"162,830,327",107.9%,"100,663,724","10,774,134","89,889,590","445,932","251,590","194,342","38,863","23,276","15,587","31,819","16,348","15,471","7,044","6,928",116,"62,166,603","34,317,220","27,849,383",-,-,-,2014年
27年（2015年）,"156,246,293",96.0%,"95,844,762","11,022,478","84,822,284","484,067","267,169","216,898","42,357","24,710","17,647","35,647","18,009","17,638","6,710","6,701",9,"60,401,531","31,146,301","29,255,230",-,-,-,2015年
