地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,産業分類階層,大分類,中分類,産業分類名称,総数（経営組織）／事業所数／総数（従業者規模）（事業所）,総数（経営組織）／事業所数／従業者規模1～4人（事業所）,総数（経営組織）／事業所数／従業者規模5～9人（事業所）,総数（経営組織）／事業所数／従業者規模10～19人（事業所）,総数（経営組織）／事業所数／従業者規模20～29人（事業所）,総数（経営組織）／事業所数／従業者規模30～49人（事業所）,総数（経営組織）／事業所数／従業者規模50～99人（事業所）,総数（経営組織）／事業所数／従業者規模100～199人（事業所）,総数（経営組織）／事業所数／従業者規模200～299人（事業所）,総数（経営組織）／事業所数／従業者規模300人以上（事業所）,総数（経営組織）／事業所数／出向・派遣従業者のみ（事業所）,総数（経営組織）／従業者数（人）,総数（経営組織）／従業者数／男（人）,総数（経営組織）／従業者数／女（人）,民営／事業所数／総数（従業者規模）（事業所）,民営／事業所数／従業者規模1～4人（事業所）,民営／事業所数／従業者規模5～9人（事業所）,民営／事業所数／従業者規模10～19人（事業所）,民営／事業所数／従業者規模20～29人（事業所）,民営／事業所数／従業者規模30～49人（事業所）,民営／事業所数／従業者規模50～99人（事業所）,民営／事業所数／従業者規模100～199人（事業所）,民営／事業所数／従業者規模200～299人（事業所）,民営／事業所数／従業者規模300人以上（事業所）,民営／事業所数／出向・派遣従業者のみ（事業所）,民営／従業者数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数／総数（従業者規模）（事業所）,国、地方公共団体／事業所数／従業者規模1～4人（事業所）,国、地方公共団体／事業所数／従業者規模5～9人（事業所）,国、地方公共団体／事業所数／従業者規模10～19人（事業所）,国、地方公共団体／事業所数／従業者規模20～29人（事業所）,国、地方公共団体／事業所数／従業者規模30～49人（事業所）,国、地方公共団体／事業所数／従業者規模50～99人（事業所）,国、地方公共団体／事業所数／従業者規模100～199人（事業所）,国、地方公共団体／事業所数／従業者規模200～299人（事業所）,国、地方公共団体／事業所数／従業者規模300人以上（事業所）,国、地方公共団体／事業所数／出向・派遣従業者のみ（事業所）,国、地方公共団体／従業者数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
4,13303,1330300000,瑞穂町,,,瑞穂町,9,C-R,00,非農林漁業（Ｓ公務を除く）,1656,803,390,232,87,71,47,18,4,3,1,21750,13378,8372,1639,801,387,230,85,67,44,17,4,3,1,21245,13161,8084,17,2,3,2,2,4,3,1,-,-,-,505,217,288
4,13303,1330300000,瑞穂町,,,瑞穂町,2,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,D,00,建設業,205,130,46,24,4,1,-,-,-,-,-,1040,835,205,205,130,46,24,4,1,-,-,-,-,-,1040,835,205,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,D,06,総合工事業,72,46,18,6,2,-,-,-,-,-,-,351,273,78,72,46,18,6,2,-,-,-,-,-,-,351,273,78,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,D,07,職別工事業（設備工事業を除く）,99,68,17,13,-,1,-,-,-,-,-,465,383,82,99,68,17,13,-,1,-,-,-,-,-,465,383,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,D,08,設備工事業,34,16,11,5,2,-,-,-,-,-,-,224,179,45,34,16,11,5,2,-,-,-,-,-,-,224,179,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,E,00,製造業,447,191,111,65,29,30,16,3,-,2,-,7610,5577,2033,447,191,111,65,29,30,16,3,-,2,-,7610,5577,2033,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,09,食料品製造業,20,2,4,2,2,4,5,1,-,-,-,682,263,419,20,2,4,2,2,4,5,1,-,-,-,682,263,419,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,10,飲料・たばこ・飼料製造業,13,7,1,2,2,1,-,-,-,-,-,145,57,88,13,7,1,2,2,1,-,-,-,-,-,145,57,88,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,11,繊維工業,1,1,-,-,-,-,-,-,-,-,-,2,1,1,1,1,-,-,-,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,12,木材・木製品製造業（家具を除く）,1,-,-,-,1,-,-,-,-,-,-,20,14,6,1,-,-,-,1,-,-,-,-,-,-,20,14,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,13,家具・装備品製造業,12,11,-,-,-,1,-,-,-,-,-,59,50,9,12,11,-,-,-,1,-,-,-,-,-,59,50,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,14,パルプ・紙・紙加工品製造業,5,-,2,1,1,1,-,-,-,-,-,92,51,41,5,-,2,1,1,1,-,-,-,-,-,92,51,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,15,印刷・同関連業,9,2,2,2,1,1,1,-,-,-,-,203,135,68,9,2,2,2,1,1,1,-,-,-,-,203,135,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,16,化学工業,7,3,2,-,-,1,-,1,-,-,-,214,191,23,7,3,2,-,-,1,-,1,-,-,-,214,191,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,17,石油製品・石炭製品製造業,2,-,1,1,-,-,-,-,-,-,-,25,20,5,2,-,1,1,-,-,-,-,-,-,-,25,20,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,18,プラスチック製品製造業（別掲を除く）,29,12,6,7,1,2,1,-,-,-,-,354,201,153,29,12,6,7,1,2,1,-,-,-,-,354,201,153,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,19,ゴム製品製造業,1,-,-,1,-,-,-,-,-,-,-,13,11,2,1,-,-,1,-,-,-,-,-,-,-,13,11,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,21,窯業・土石製品製造業,4,1,-,1,-,-,2,-,-,-,-,125,111,14,4,1,-,1,-,-,2,-,-,-,-,125,111,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,22,鉄鋼業,7,1,3,2,-,-,1,-,-,-,-,110,93,17,7,1,3,2,-,-,1,-,-,-,-,110,93,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,23,非鉄金属製造業,8,4,2,-,-,1,1,-,-,-,-,117,94,23,8,4,2,-,-,1,1,-,-,-,-,117,94,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,24,金属製品製造業,103,49,33,16,2,2,1,-,-,-,-,725,539,186,103,49,33,16,2,2,1,-,-,-,-,725,539,186,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,25,はん用機械器具製造業,17,4,10,1,1,1,-,-,-,-,-,149,117,32,17,4,10,1,1,1,-,-,-,-,-,149,117,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,26,生産用機械器具製造業,65,35,14,7,5,3,1,-,-,-,-,545,439,106,65,35,14,7,5,3,1,-,-,-,-,545,439,106,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,27,業務用機械器具製造業,22,7,6,4,2,3,-,-,-,-,-,273,201,72,22,7,6,4,2,3,-,-,-,-,-,273,201,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,28,電子部品・デバイス・電子回路製造業,23,8,7,4,2,2,-,-,-,-,-,252,166,86,23,8,7,4,2,2,-,-,-,-,-,252,166,86,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,29,電気機械器具製造業,25,13,6,2,-,3,1,-,-,-,-,313,220,93,25,13,6,2,-,3,1,-,-,-,-,313,220,93,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,30,情報通信機械器具製造業,8,3,2,1,1,-,-,1,-,-,-,232,137,95,8,3,2,1,1,-,-,1,-,-,-,232,137,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,31,輸送用機械器具製造業,45,19,7,6,6,3,2,-,-,2,-,2770,2355,415,45,19,7,6,6,3,2,-,-,2,-,2770,2355,415,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,E,32,その他の製造業,20,9,3,5,2,1,-,-,-,-,-,190,111,79,20,9,3,5,2,1,-,-,-,-,-,190,111,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,F,00,電気・ガス・熱供給・水道業,1,-,1,-,-,-,-,-,-,-,-,5,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,5,4,1
4,13303,1330300000,瑞穂町,,,瑞穂町,3,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,F,36,水道業,1,-,1,-,-,-,-,-,-,-,-,5,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,5,4,1
4,13303,1330300000,瑞穂町,,,瑞穂町,2,G,00,情報通信業,2,-,2,-,-,-,-,-,-,-,-,17,11,6,2,-,2,-,-,-,-,-,-,-,-,17,11,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,G,37,通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,G,38,放送業,1,-,1,-,-,-,-,-,-,-,-,8,4,4,1,-,1,-,-,-,-,-,-,-,-,8,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,G,39,情報サービス業,1,-,1,-,-,-,-,-,-,-,-,9,7,2,1,-,1,-,-,-,-,-,-,-,-,9,7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,G,40,インターネット附随サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,G,41,映像・音声・文字情報制作業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,H,00,運輸業，郵便業,84,17,15,19,10,5,14,3,1,-,-,2541,1823,718,84,17,15,19,10,5,14,3,1,-,-,2541,1823,718,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,H,42,鉄道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,H,43,道路旅客運送業,6,2,1,-,-,-,2,1,-,-,-,242,228,14,6,2,1,-,-,-,2,1,-,-,-,242,228,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,H,44,道路貨物運送業,62,10,12,15,8,5,10,1,1,-,-,1814,1347,467,62,10,12,15,8,5,10,1,1,-,-,1814,1347,467,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,H,47,倉庫業,11,3,1,3,1,-,2,1,-,-,-,428,220,208,11,3,1,3,1,-,2,1,-,-,-,428,220,208,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,H,48,運輸に附帯するサービス業,5,2,1,1,1,-,-,-,-,-,-,57,28,29,5,2,1,1,1,-,-,-,-,-,-,57,28,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,I,00,卸売業，小売業,409,209,103,60,14,13,4,3,2,-,1,3976,2199,1777,409,209,103,60,14,13,4,3,2,-,1,3976,2199,1777,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,50,各種商品卸売業,1,-,-,1,-,-,-,-,-,-,-,12,5,7,1,-,-,1,-,-,-,-,-,-,-,12,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,51,繊維・衣服等卸売業,1,-,-,-,-,1,-,-,-,-,-,30,16,14,1,-,-,-,-,1,-,-,-,-,-,30,16,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,52,飲食料品卸売業,28,13,4,4,2,2,1,1,1,-,-,632,326,306,28,13,4,4,2,2,1,1,1,-,-,632,326,306,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,53,建築材料，鉱物・金属材料等卸売業,53,16,24,9,1,2,-,-,-,-,1,426,355,71,53,16,24,9,1,2,-,-,-,-,1,426,355,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,54,機械器具卸売業,34,10,13,7,3,1,-,-,-,-,-,308,264,44,34,10,13,7,3,1,-,-,-,-,-,308,264,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,55,その他の卸売業,18,10,3,5,-,-,-,-,-,-,-,100,61,39,18,10,3,5,-,-,-,-,-,-,-,100,61,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,56,各種商品小売業,5,-,1,1,1,1,-,1,-,-,-,236,77,159,5,-,1,1,1,1,-,1,-,-,-,236,77,159,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,57,織物・衣服・身の回り品小売業,37,21,15,1,-,-,-,-,-,-,-,160,39,121,37,21,15,1,-,-,-,-,-,-,-,160,39,121,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,58,飲食料品小売業,69,37,9,13,4,3,2,1,-,-,-,766,327,439,69,37,9,13,4,3,2,1,-,-,-,766,327,439,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,59,機械器具小売業,67,48,13,5,-,1,-,-,-,-,-,298,234,64,67,48,13,5,-,1,-,-,-,-,-,298,234,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,60,その他の小売業,88,50,18,13,3,2,1,-,1,-,-,962,480,482,88,50,18,13,3,2,1,-,1,-,-,962,480,482,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,I,61,無店舗小売業,8,4,3,1,-,-,-,-,-,-,-,46,15,31,8,4,3,1,-,-,-,-,-,-,-,46,15,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,J,00,金融業，保険業,10,-,3,3,4,-,-,-,-,-,-,158,76,82,10,-,3,3,4,-,-,-,-,-,-,158,76,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,J,62,銀行業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,J,63,協同組織金融業,7,-,1,3,3,-,-,-,-,-,-,123,71,52,7,-,1,3,3,-,-,-,-,-,-,123,71,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,J,64,貸金業，クレジットカード業等非預金信用機関,1,-,1,-,-,-,-,-,-,-,-,5,-,5,1,-,1,-,-,-,-,-,-,-,-,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,J,67,保険業（保険媒介代理業，保険サービス業を含む）,2,-,1,-,1,-,-,-,-,-,-,30,5,25,2,-,1,-,1,-,-,-,-,-,-,30,5,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,K,00,不動産業，物品賃貸業,62,46,12,1,-,2,1,-,-,-,-,366,256,110,62,46,12,1,-,2,1,-,-,-,-,366,256,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,K,68,不動産取引業,15,15,-,-,-,-,-,-,-,-,-,40,27,13,15,15,-,-,-,-,-,-,-,-,-,40,27,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,K,69,不動産賃貸業・管理業,30,24,4,-,-,1,1,-,-,-,-,205,135,70,30,24,4,-,-,1,1,-,-,-,-,205,135,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,K,70,物品賃貸業,17,7,8,1,-,1,-,-,-,-,-,121,94,27,17,7,8,1,-,1,-,-,-,-,-,121,94,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,L,00,学術研究，専門・技術サービス業,30,20,7,3,-,-,-,-,-,-,-,127,77,50,30,20,7,3,-,-,-,-,-,-,-,127,77,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,L,71,学術・開発研究機関,1,-,-,1,-,-,-,-,-,-,-,15,12,3,1,-,-,1,-,-,-,-,-,-,-,15,12,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,L,72,専門サービス業（他に分類されないもの）,8,6,2,-,-,-,-,-,-,-,-,26,17,9,8,6,2,-,-,-,-,-,-,-,-,26,17,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,L,73,広告業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,3,L,74,技術サービス業（他に分類されないもの）,21,14,5,2,-,-,-,-,-,-,-,86,48,38,21,14,5,2,-,-,-,-,-,-,-,86,48,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,1330300000,瑞穂町,,,瑞穂町,2,M,00,宿泊業，飲食サービス業,111,53,22,20,11,5,-,-,-,-,-,1003,407,596,111,53,22,20,11,5,-,-,-,-,-,1003,407,596,-,-,-,-,-,-,-,-,-,-,-,-,-,-
