地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13219,1321900000,狛江市,,,狛江市,0,00,総数（資本金階級）,821,7821,5,17,5,17,-,-,816,7804,-,-,198,1272,70,871,-,-,29,191,12,116,185,1375,6,13,128,736,52,158,38,1460,31,569,12,175,23,279,-,-,32,589
4,13219,1321900000,狛江市,,,狛江市,1,01,資本金300万円未満,74,452,2,5,2,5,-,-,72,447,-,-,13,57,3,27,-,-,6,33,2,5,10,78,2,3,8,15,7,20,5,19,4,10,-,-,9,154,-,-,3,26
4,13219,1321900000,狛江市,,,狛江市,1,02,資本金300万～500万円未満,352,1748,1,4,1,4,-,-,351,1744,-,-,83,362,22,86,-,-,10,37,2,38,84,487,3,6,66,195,19,51,18,93,15,138,7,106,7,79,-,-,15,66
4,13219,1321900000,狛江市,,,狛江市,1,03,資本金500万～1000万円未満,76,423,1,3,1,3,-,-,75,420,-,-,18,99,5,26,-,-,4,23,3,28,14,79,-,-,12,40,7,29,3,42,2,16,-,-,5,28,-,-,2,10
4,13219,1321900000,狛江市,,,狛江市,1,04,資本金1000万～3000万円未満,265,3865,1,5,1,5,-,-,264,3860,-,-,69,529,33,407,-,-,6,41,5,45,66,480,1,4,37,195,17,51,9,1287,8,394,4,67,-,-,-,-,9,360
4,13219,1321900000,狛江市,,,狛江市,1,05,資本金3000万～5000万円未満,17,413,-,-,-,-,-,-,17,413,-,-,6,164,1,79,-,-,1,54,-,-,4,80,-,-,3,26,1,4,-,-,-,-,-,-,-,-,-,-,1,6
4,13219,1321900000,狛江市,,,狛江市,1,06,資本金5000万～1億円未満,11,344,-,-,-,-,-,-,11,344,-,-,2,41,5,167,-,-,-,-,-,-,2,113,-,-,1,11,-,-,1,12,-,-,-,-,-,-,-,-,-,-
4,13219,1321900000,狛江市,,,狛江市,1,07,資本金1億～3億円未満,2,333,-,-,-,-,-,-,2,333,-,-,-,-,1,79,-,-,-,-,-,-,-,-,-,-,1,254,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,1321900000,狛江市,,,狛江市,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13219,1321900000,狛江市,,,狛江市,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
