地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,2163,2599,19941,15789,920,932,3090,1759,1141,1461,12826,10374,65,73,406,306,490,542,2782,1917,150,155,811,498,318,434,4900,4061,31,86,1435,1365,15,45,666,629,2,20,366,346,-,-,-,-,1,9,841,831,-,-,-,-,965,1114,7171,5292,1061,1304,10584,8374,1070,1336,11032,8791,1071,1355,11366,9122,102,206,4025,3656
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,1652,1694,4609,1789,818,820,1901,705,805,844,2563,1038,53,53,144,61,389,401,1167,482,118,119,377,157,183,189,620,246,12,12,33,11,5,14,16,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,727,746,2236,919,758,777,2355,963,760,788,2357,965,760,788,2357,965,29,30,145,46
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,221,236,1778,1401,76,79,563,469,126,138,1024,798,4,4,32,29,45,48,351,279,18,19,154,114,51,57,423,324,2,2,16,12,1,1,11,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,102,109,817,637,120,130,976,758,121,131,987,767,121,131,987,767,19,19,191,134
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,154,227,2467,2032,17,19,251,222,124,184,2025,1647,3,3,49,44,36,47,527,459,11,13,184,135,52,84,887,714,6,8,94,80,1,1,20,19,1,1,32,15,-,-,-,-,-,-,-,-,-,-,-,-,86,123,1367,1122,108,155,1741,1432,110,157,1793,1466,110,157,1793,1466,13,24,191,163
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,58,93,1532,1382,6,6,148,142,36,60,937,841,2,2,52,47,9,18,219,195,2,2,54,51,13,24,361,316,4,6,103,92,2,3,50,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,43,634,558,32,55,839,746,32,55,839,746,32,55,839,746,16,27,447,399
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,28,48,1109,1057,1,1,32,31,18,35,719,686,2,4,69,67,7,17,277,265,1,2,42,41,4,4,165,156,1,1,46,45,2,5,74,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,25,457,440,15,28,599,574,17,33,673,645,17,33,673,645,9,12,358,340
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,26,84,1992,1907,1,6,88,84,17,61,1234,1186,1,7,60,58,4,11,241,237,-,-,-,-,7,30,619,595,3,8,189,182,2,5,125,114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,40,641,617,16,58,1167,1124,17,61,1234,1186,17,61,1234,1186,8,17,670,637
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,16,100,2656,2490,1,1,107,106,10,83,1809,1692,-,-,-,-,-,-,-,-,-,-,-,-,6,27,993,888,2,40,446,441,2,16,370,363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,15,652,636,9,73,1567,1453,10,83,1809,1692,10,83,1809,1692,5,16,740,692
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,8,117,3798,3731,-,-,-,-,5,56,2515,2486,-,-,-,-,-,-,-,-,-,-,-,-,2,19,832,822,1,9,508,502,-,-,-,-,1,19,334,331,-,-,-,-,1,9,841,831,-,-,-,-,1,13,367,363,3,28,1340,1324,3,28,1340,1324,4,47,1674,1655,3,61,1283,1245
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,1736,1781,5169,2209,848,850,2089,855,855,897,2900,1288,53,53,144,61,408,422,1296,577,127,128,437,202,201,208,744,336,13,13,38,16,5,14,16,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,770,792,2525,1134,805,827,2673,1198,807,838,2675,1200,807,838,2675,1200,33,34,180,66
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,92,（再掲）企業常用雇用者20人以下,2035,2169,9029,5382,912,919,2736,1416,1061,1176,5745,3603,61,61,249,154,472,501,2088,1260,147,151,715,406,287,332,1951,1304,21,23,167,123,7,16,47,36,1,1,32,15,-,-,-,-,-,-,-,-,-,-,-,-,919,986,4508,2758,991,1071,5184,3253,996,1085,5249,3298,996,1085,5249,3298,62,74,548,363
4,13222,東久留米市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,93,（再掲）企業常用雇用者50人以下,2114,2300,11547,7711,918,925,2895,1569,1110,1263,7320,5060,64,66,346,248,486,531,2541,1680,150,155,811,498,303,358,2456,1756,26,31,344,290,11,24,171,152,1,1,32,15,-,-,-,-,-,-,-,-,-,-,-,-,951,1046,5511,3676,1034,1147,6562,4523,1041,1166,6701,4639,1041,1166,6701,4639,86,112,1332,1082
