地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,1183,1444,14811,12653,414,415,1177,611,733,975,11920,10404,21,22,123,93,287,295,1771,1244,109,112,604,406,229,291,4665,4127,32,45,1173,1073,15,123,1978,1918,2,15,865,861,1,2,205,200,-,-,-,-,-,-,-,-,601,655,5650,4458,683,771,8429,7026,694,889,10378,8921,695,903,11179,9722,36,54,1714,1638
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,800,806,2282,990,382,382,829,294,408,414,1422,679,13,13,36,19,217,220,718,353,75,76,274,131,82,83,334,142,2,2,7,3,1,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,382,387,1337,629,390,395,1372,651,390,395,1372,651,390,395,1372,651,10,10,31,17
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,159,169,1369,1038,20,20,149,128,131,140,1139,858,5,5,35,29,36,37,330,239,26,27,204,163,55,60,481,368,4,4,45,27,2,3,22,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111,116,947,724,127,135,1109,835,128,136,1117,841,128,136,1117,841,8,9,81,52
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,114,138,1751,1549,9,10,128,119,101,124,1575,1382,3,4,52,45,24,25,359,322,7,8,104,90,46,57,749,651,8,10,123,104,3,3,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68,77,1068,936,89,105,1402,1225,91,107,1427,1247,91,107,1427,1247,4,4,48,48
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,27,38,700,632,2,2,41,40,23,34,607,540,-,-,-,-,4,5,109,92,1,1,22,22,11,13,299,263,4,5,106,97,2,8,48,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,14,295,258,21,25,561,497,22,32,584,519,22,32,584,519,2,2,52,52
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,39,71,1562,1456,1,1,30,30,34,63,1366,1275,-,-,-,-,5,6,191,178,-,-,-,-,17,26,693,650,7,8,273,252,2,4,76,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,25,713,671,30,41,1193,1115,31,44,1233,1151,31,44,1233,1151,4,7,166,151
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,26,56,1773,1687,-,-,-,-,22,47,1442,1360,-,-,-,-,1,2,64,60,-,-,-,-,12,23,780,748,4,9,259,244,3,10,222,197,1,1,64,60,-,-,-,-,-,-,-,-,-,-,-,-,7,16,481,453,17,34,1103,1052,21,45,1389,1309,21,45,1389,1309,4,9,331,327
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,13,50,2031,1987,-,-,-,-,10,44,1558,1516,-,-,-,-,-,-,-,-,-,-,-,-,5,28,922,900,3,7,360,346,1,2,169,164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,20,809,787,8,35,1282,1246,9,37,1451,1410,9,37,1451,1410,3,6,473,471
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,4,24,1945,1926,-,-,-,-,3,17,1413,1406,-,-,-,-,-,-,-,-,-,-,-,-,1,1,407,405,-,-,-,-,-,-,-,-,1,14,801,801,1,2,205,200,-,-,-,-,-,-,-,-,-,-,-,-,1,1,407,405,1,1,407,405,2,15,1208,1206,1,7,532,520
4,13303,瑞穂町,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,1,92,1398,1388,-,-,-,-,1,92,1398,1388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,92,1398,1388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,92,1398,1388,1,92,1398,1388,-,-,-,-
