地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13207,1320700000,昭島市,,,昭島市,0,00,総数（資本金階級）,1266,29165,6,51,6,51,-,-,1260,29114,1,5,253,1897,199,11292,1,77,32,311,21,2237,299,6907,12,34,148,622,53,332,69,1180,58,1015,17,178,28,620,-,-,69,2407
4,13207,1320700000,昭島市,,,昭島市,1,01,資本金300万円未満,70,536,-,-,-,-,-,-,70,536,-,-,8,31,5,15,-,-,3,9,1,11,15,201,1,1,9,32,2,2,6,42,7,98,3,13,5,48,-,-,5,33
4,13207,1320700000,昭島市,,,昭島市,1,02,資本金300万～500万円未満,516,3152,3,14,3,14,-,-,513,3138,-,-,95,448,63,328,-,-,13,22,4,11,140,758,6,12,70,198,25,133,31,383,22,327,6,88,11,190,-,-,27,240
4,13207,1320700000,昭島市,,,昭島市,1,03,資本金500万～1000万円未満,150,1138,1,7,1,7,-,-,149,1131,-,-,39,240,22,152,-,-,1,2,2,23,35,316,1,11,14,53,5,34,7,59,5,28,4,30,5,110,-,-,9,73
4,13207,1320700000,昭島市,,,昭島市,1,04,資本金1000万～3000万円未満,385,6769,2,30,2,30,-,-,383,6739,1,5,83,797,73,2399,-,-,11,216,7,243,88,918,3,8,44,213,17,70,12,138,15,458,1,21,4,123,-,-,24,1130
4,13207,1320700000,昭島市,,,昭島市,1,05,資本金3000万～5000万円未満,41,1536,-,-,-,-,-,-,41,1536,-,-,11,171,13,719,-,-,1,17,5,419,6,114,-,-,3,10,-,-,1,48,1,38,-,-,-,-,-,-,-,-
4,13207,1320700000,昭島市,,,昭島市,1,06,資本金5000万～1億円未満,27,1174,-,-,-,-,-,-,27,1174,-,-,4,79,11,797,-,-,1,1,-,-,6,100,-,-,4,107,-,-,-,-,-,-,-,-,-,-,-,-,1,90
4,13207,1320700000,昭島市,,,昭島市,1,07,資本金1億～3億円未満,9,3772,-,-,-,-,-,-,9,3772,-,-,1,73,2,1140,1,77,1,42,1,1507,-,-,-,-,-,-,1,67,-,-,1,29,-,-,-,-,-,-,1,837
4,13207,1320700000,昭島市,,,昭島市,1,08,資本金3億～10億円未満,9,1781,-,-,-,-,-,-,9,1781,-,-,-,-,4,1191,-,-,-,-,1,23,1,366,1,2,1,2,-,-,1,197,-,-,-,-,-,-,-,-,-,-
4,13207,1320700000,昭島市,,,昭島市,1,09,資本金10億～50億円未満,3,5051,-,-,-,-,-,-,3,5051,-,-,-,-,2,990,-,-,-,-,-,-,1,4061,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
