地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13209,1320900000,町田市,,,町田市,0,00,総数（資本金階級）,4429,53084,23,160,23,160,-,-,4406,52924,1,4,836,6124,366,8543,1,110,180,1716,52,1486,1032,12949,66,272,605,3159,319,1797,271,4348,248,3378,83,1626,122,3609,-,-,224,3803
4,13209,1320900000,町田市,,,町田市,1,01,資本金300万円未満,307,2134,2,7,2,7,-,-,305,2127,-,-,39,190,14,67,-,-,25,72,1,3,53,652,8,61,40,88,32,93,26,324,19,256,10,132,20,126,-,-,18,63
4,13209,1320900000,町田市,,,町田市,1,02,資本金300万～500万円未満,1901,11346,12,68,12,68,-,-,1889,11278,1,4,395,1760,117,827,-,-,65,211,14,78,450,2849,35,106,255,796,138,475,108,1077,114,1122,37,454,53,943,-,-,107,576
4,13209,1320900000,町田市,,,町田市,1,03,資本金500万～1000万円未満,458,4224,5,51,5,51,-,-,453,4173,-,-,89,450,31,312,-,-,17,139,8,196,120,1091,8,26,60,191,26,262,35,436,23,223,10,376,13,341,-,-,13,130
4,13209,1320900000,町田市,,,町田市,1,04,資本金1000万～3000万円未満,1273,17739,3,29,3,29,-,-,1270,17710,-,-,238,1952,138,1838,-,-,55,858,22,866,290,3994,10,57,204,1515,104,672,53,1574,46,1043,17,479,21,658,-,-,72,2204
4,13209,1320900000,町田市,,,町田市,1,05,資本金3000万～5000万円未満,132,5870,-,-,-,-,-,-,132,5870,-,-,34,1068,26,1299,1,110,2,56,3,295,29,1053,3,16,18,278,4,105,5,275,2,244,1,25,1,830,-,-,3,216
4,13209,1320900000,町田市,,,町田市,1,06,資本金5000万～1億円未満,60,3514,-,-,-,-,-,-,60,3514,-,-,11,304,14,762,-,-,1,117,-,-,10,1480,-,-,13,106,3,61,2,32,3,66,1,100,-,-,-,-,2,486
4,13209,1320900000,町田市,,,町田市,1,07,資本金1億～3億円未満,28,2728,-,-,-,-,-,-,28,2728,-,-,2,18,8,1494,-,-,1,177,-,-,9,881,1,4,4,50,-,-,-,-,2,12,-,-,1,92,-,-,-,-
4,13209,1320900000,町田市,,,町田市,1,08,資本金3億～10億円未満,9,1245,-,-,-,-,-,-,9,1245,-,-,-,-,2,474,-,-,-,-,1,2,3,302,-,-,1,1,1,16,-,-,-,-,-,-,1,450,-,-,-,-
4,13209,1320900000,町田市,,,町田市,1,09,資本金10億～50億円未満,4,1338,-,-,-,-,-,-,4,1338,-,-,-,-,3,1272,-,-,-,-,-,-,-,-,-,-,1,66,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,1320900000,町田市,,,町田市,1,10,資本金50億円以上,1,53,-,-,-,-,-,-,1,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,53,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,1320900000,町田市,,,町田市,9,91,（再掲）資本金1000万円以下,3697,30076,22,155,22,155,-,-,3675,29921,1,4,702,3805,270,2486,-,-,153,1011,34,681,861,7559,58,243,534,2225,288,1276,211,2773,194,2504,70,1358,102,1863,-,-,197,2133
4,13209,1320900000,町田市,,,町田市,9,92,（再掲）資本金5000万円以下,4087,42758,22,155,22,155,-,-,4065,42603,1,4,797,5435,328,4458,1,110,164,1336,48,1438,946,10437,64,266,582,2920,305,1614,228,3695,204,2888,75,1466,108,2898,-,-,214,3638
4,13209,1320900000,町田市,,,町田市,9,93,（再掲）資本金1億円以下,4143,46542,22,155,22,155,-,-,4121,46387,1,4,807,5736,344,6300,1,110,165,1453,48,1438,954,11569,64,266,593,3020,307,1668,229,3718,209,2966,76,1566,108,2898,-,-,215,3675
4,13209,1320900000,町田市,,,町田市,9,94,（再掲）資本金3億円以下,4159,47555,22,155,22,155,-,-,4137,47400,1,4,808,5742,348,6599,1,110,166,1630,48,1438,961,12000,65,270,594,3024,307,1668,229,3718,209,2966,76,1566,109,2990,-,-,215,3675
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,0,00,総数（資本金階級）,131,1030,3,14,3,14,-,-,128,1016,-,-,38,242,13,192,-,-,1,3,-,-,34,376,2,3,16,47,7,12,3,20,5,20,2,16,3,66,-,-,4,19
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,01,資本金300万円未満,8,80,-,-,-,-,-,-,8,80,-,-,2,6,-,-,-,-,-,-,-,-,4,71,-,-,-,-,1,1,-,-,1,2,-,-,-,-,-,-,-,-
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,02,資本金300万～500万円未満,72,280,3,14,3,14,-,-,69,266,-,-,19,57,5,13,-,-,1,3,-,-,21,128,1,1,8,21,6,11,1,2,3,12,2,16,-,-,-,-,2,2
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,03,資本金500万～1000万円未満,11,157,-,-,-,-,-,-,11,157,-,-,2,6,3,109,-,-,-,-,-,-,2,20,1,2,1,2,-,-,1,4,-,-,-,-,-,-,-,-,1,14
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,04,資本金1000万～3000万円未満,29,339,-,-,-,-,-,-,29,339,-,-,8,70,4,17,-,-,-,-,-,-,6,155,-,-,7,24,-,-,-,-,1,6,-,-,2,64,-,-,1,3
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,05,資本金3000万～5000万円未満,5,55,-,-,-,-,-,-,5,55,-,-,5,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,06,資本金5000万～1億円未満,1,53,-,-,-,-,-,-,1,53,-,-,-,-,1,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,9,91,（再掲）資本金1000万円以下,117,751,3,14,3,14,-,-,114,737,-,-,31,139,12,139,-,-,1,3,-,-,31,329,2,3,16,47,7,12,2,6,5,20,2,16,1,4,-,-,4,19
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,9,92,（再掲）資本金5000万円以下,125,911,3,14,3,14,-,-,122,897,-,-,36,194,12,139,-,-,1,3,-,-,33,374,2,3,16,47,7,12,2,6,5,20,2,16,2,64,-,-,4,19
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,9,93,（再掲）資本金1億円以下,126,964,3,14,3,14,-,-,123,950,-,-,36,194,13,192,-,-,1,3,-,-,33,374,2,3,16,47,7,12,2,6,5,20,2,16,2,64,-,-,4,19
5,13209,1320900100,町田市,町田市相原町,,町田市相原町,9,94,（再掲）資本金3億円以下,126,964,3,14,3,14,-,-,123,950,-,-,36,194,13,192,-,-,1,3,-,-,33,374,2,3,16,47,7,12,2,6,5,20,2,16,2,64,-,-,4,19
5,13209,1320900200,町田市,町田市旭町,,町田市旭町,0,00,総数（資本金階級）,69,1030,-,-,-,-,-,-,69,1030,-,-,10,115,11,485,-,-,6,58,2,72,16,96,1,1,6,75,5,32,5,43,3,31,2,8,1,6,-,-,1,8
5,13209,1320900200,町田市,町田市旭町,,町田市旭町,1,01,資本金300万円未満,5,36,-,-,-,-,-,-,5,36,-,-,1,25,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,3,-,-,-,-,1,1,1,6,-,-,-,-
