地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,2173,2596,21658,17446,969,980,2926,1498,1057,1352,11839,9501,94,104,585,440,423,459,2098,1298,111,136,897,632,330,430,3815,2985,20,22,1132,1077,13,49,1444,1370,4,12,363,352,3,33,619,600,-,-,-,-,-,-,-,-,902,1047,6202,4333,982,1159,8880,6768,993,1208,10140,7963,995,1212,10334,8154,147,264,6893,6447
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,1654,1685,4376,1554,866,871,1911,612,726,751,2186,848,68,68,156,72,338,349,996,355,72,73,217,93,209,217,676,281,9,9,27,11,6,6,22,8,2,2,10,2,-,-,-,-,-,-,-,-,-,-,-,-,659,678,1936,744,698,718,2079,812,703,723,2102,822,704,724,2104,822,62,63,279,94
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,257,300,2217,1692,79,83,610,503,155,191,1399,1032,12,13,119,83,54,61,462,353,17,22,145,105,57,71,532,387,2,2,17,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133,158,1200,879,142,169,1275,940,142,169,1275,940,142,169,1275,940,23,26,208,157
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,138,177,2124,1857,18,19,230,216,93,128,1476,1277,8,12,136,118,23,27,359,319,12,16,195,174,28,40,424,359,5,5,81,61,2,4,39,34,-,-,-,-,1,1,14,11,-,-,-,-,-,-,-,-,65,87,1036,903,76,100,1195,1031,78,104,1234,1065,78,104,1234,1065,27,30,418,364
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,53,88,1368,1231,4,4,98,92,38,62,947,874,5,8,125,120,5,11,121,112,7,12,171,154,14,19,358,327,1,1,23,21,-,-,-,-,-,-,-,-,1,2,33,29,-,-,-,-,-,-,-,-,26,43,645,594,32,51,798,734,32,51,798,734,32,51,798,734,11,22,323,265
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,27,67,1136,998,2,3,77,75,18,55,772,661,1,3,49,47,-,-,-,-,3,13,169,106,11,31,425,393,1,1,34,33,1,2,46,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,37,482,393,16,48,677,579,17,50,723,622,17,50,723,622,7,9,287,262
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,23,80,1634,1556,-,-,-,-,14,46,984,947,-,-,-,-,3,11,160,159,-,-,-,-,6,13,460,438,1,1,77,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,14,316,306,10,25,697,669,10,25,697,669,10,25,697,669,9,34,650,609
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,13,62,2395,2232,-,-,-,-,9,55,1639,1486,-,-,-,-,-,-,-,-,-,-,-,-,5,39,940,800,-,-,-,-,2,6,346,336,2,10,353,350,-,-,-,-,-,-,-,-,-,-,-,-,3,30,587,514,7,45,1286,1136,8,52,1447,1295,9,55,1639,1486,4,7,756,746
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,7,124,4759,4684,-,-,-,-,4,64,2436,2376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,873,867,2,31,991,949,-,-,-,-,1,30,572,560,-,-,-,-,-,-,-,-,-,-,-,-,1,3,873,867,3,34,1864,1816,3,34,1864,1816,3,60,2323,2308
4,13210,小金井市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,1,13,1649,1642,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13,1649,1642
