地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,13903,23993,351363,303307,4818,4872,15032,8345,8372,17373,301463,263823,457,583,3433,2666,2161,2355,12912,9021,718,878,7443,5959,3387,5068,64374,55011,401,1143,22567,17784,345,1786,36768,33321,143,1082,28037,26513,49,995,27000,23224,31,653,28897,22250,19,1621,53642,53175,6024,7579,65570,52537,7268,10751,126697,104839,7551,12435,166454,142404,7620,12923,176852,151558,713,1748,34868,31139
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,9500,9779,26676,11414,4330,4353,9894,3917,4822,5011,15631,6925,324,326,916,401,1653,1690,4852,2118,483,490,1548,705,1829,1870,6569,2888,125,132,473,204,71,73,249,129,20,23,55,31,4,4,17,6,2,2,5,4,1,1,4,2,4025,4102,12836,5671,4437,4531,14439,6355,4497,4596,14635,6462,4506,4605,14672,6476,348,415,1151,572
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,1724,1989,14738,11349,352,365,2664,2196,1243,1472,10933,8289,63,71,517,424,274,312,2284,1781,106,125,864,689,594,675,5516,3974,57,62,488,391,35,46,321,251,14,19,125,85,1,1,9,7,1,1,8,5,-,-,-,-,915,1041,7931,6027,1110,1271,9819,7376,1139,1304,10079,7572,1143,1310,10115,7595,129,152,1141,864
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,1138,1617,18659,15326,112,123,1640,1452,941,1384,15101,12747,43,56,660,582,149,194,2319,2003,76,96,1239,1028,425,599,6967,5719,61,93,1053,830,44,70,729,616,17,25,256,227,1,1,17,17,-,-,-,-,-,-,-,-,570,760,9150,7661,773,1067,12558,10436,809,1126,13128,10924,815,1133,13223,11005,85,110,1918,1127
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,422,759,11906,9980,17,23,438,399,372,681,10505,8796,12,22,284,267,44,69,1283,1022,21,31,515,482,184,313,5071,4377,31,64,1018,736,23,54,671,552,5,5,128,124,4,5,289,102,1,2,34,27,-,-,-,-,197,322,5283,4643,301,531,8460,7087,317,555,8896,7488,321,559,8997,7584,33,55,963,785
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,362,839,15659,13808,4,4,152,141,321,762,13822,12256,9,16,389,349,27,53,1013,975,17,45,726,672,155,354,6668,5962,38,104,1763,1477,42,106,1778,1591,10,19,416,380,1,2,32,31,3,6,273,106,-,-,-,-,164,348,6911,6255,269,626,11492,10303,292,688,12517,11192,298,697,12753,11406,37,73,1685,1411
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,339,1172,26589,23581,2,3,110,107,303,1098,23721,21005,4,13,258,246,12,35,825,804,8,25,536,515,112,336,8520,7938,41,171,3076,2655,52,223,4557,3701,24,124,1935,1655,12,38,923,827,-,-,-,-,-,-,-,-,91,279,6716,6349,205,694,15398,14228,243,869,18890,16854,255,930,19827,17624,34,71,2758,2469
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,270,2032,54474,44892,1,1,134,133,242,1834,48938,40136,2,79,409,397,2,2,336,318,5,24,783,768,70,543,11802,11007,38,198,5759,5592,56,543,10047,9238,34,207,7037,6158,10,81,4971,1915,4,87,3709,801,4,8,813,779,51,441,8579,7926,132,1019,21660,20520,189,1476,31883,30005,210,1612,36846,34139,27,197,5402,4623
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,113,2506,66158,60564,-,-,-,-,98,2066,57429,52129,-,-,-,-,-,-,-,-,2,42,1232,1100,13,179,6018,5930,9,279,6995,4571,16,268,8340,7569,17,424,9269,9049,12,356,7941,7815,18,438,11437,9959,5,52,3206,3161,8,122,3511,3355,32,615,18736,15347,51,943,28349,24885,58,1199,32342,28707,15,440,8729,8435
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,20,1000,30383,28799,-,-,-,-,18,943,27124,25721,-,-,-,-,-,-,-,-,-,-,-,-,4,132,4896,4869,1,40,1942,1328,6,403,10076,9674,1,138,1752,1749,2,152,2866,2580,1,10,1163,1154,2,65,2974,2934,2,97,2306,2303,8,330,11788,10840,12,713,18666,17620,12,713,18666,17620,2,57,3259,3078
4,13116,豊島区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,9,878,30391,30096,-,-,-,-,6,700,22529,22321,-,-,-,-,-,-,-,-,-,-,-,-,1,67,2347,2347,-,-,-,-,-,-,-,-,-,-,-,-,1,148,4110,4099,-,-,-,-,4,485,16072,15875,1,67,2347,2347,1,67,2347,2347,1,67,2347,2347,1,67,2347,2347,3,178,7862,7775
