地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,3904,4379,32040,24890,2122,2135,5620,2440,1553,1931,20101,16678,72,81,533,412,595,624,3576,2416,236,247,1482,994,489,590,7752,6531,61,92,1774,1590,32,165,2974,2861,6,28,1038,1013,2,4,279,265,1,1,15,15,-,-,-,-,1268,1388,10659,8024,1467,1661,15804,12590,1487,1802,18170,14878,1492,1829,19203,15882,229,313,6319,5772
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,2997,3030,8059,3186,2018,2028,4547,1528,871,894,3144,1473,44,44,141,67,436,444,1514,718,156,157,556,241,192,200,792,377,8,9,32,15,4,4,13,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,800,814,2865,1333,838,856,3042,1425,840,858,3048,1426,840,858,3048,1426,108,108,368,185
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,444,483,3895,2907,78,80,614,492,330,362,2954,2175,17,20,148,116,105,113,929,684,52,58,436,330,125,135,1134,827,15,16,161,112,5,6,59,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,267,291,2343,1739,316,345,2834,2087,319,348,2867,2109,319,348,2867,2109,36,41,327,240
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,249,304,3856,3339,19,20,275,248,199,248,3076,2652,9,13,138,125,37,41,537,477,23,25,347,291,98,120,1572,1338,13,21,201,171,6,7,84,76,2,3,34,24,-,-,-,-,1,1,15,15,-,-,-,-,134,158,2047,1776,184,225,2854,2456,187,229,2894,2492,188,230,2913,2502,31,36,505,439
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,59,83,1599,1402,5,5,123,112,47,67,1280,1108,-,-,-,-,8,9,213,180,4,5,95,87,26,35,737,628,5,7,136,122,3,9,76,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,34,668,577,44,57,1206,1040,46,65,1257,1087,46,65,1257,1087,7,11,196,182
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,69,123,2815,2594,2,2,61,60,55,104,2266,2089,1,1,50,49,8,15,319,297,1,2,48,45,25,37,1028,951,11,18,449,413,5,10,208,179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,44,1127,1055,50,80,2062,1898,51,83,2102,1934,51,83,2102,1934,12,17,488,445
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,56,136,3954,3720,-,-,-,-,34,80,2328,2191,1,3,56,55,1,2,64,60,-,-,-,-,17,34,1160,1105,5,11,322,298,5,15,396,369,3,11,203,188,1,2,74,65,-,-,-,-,-,-,-,-,11,27,800,757,24,50,1602,1518,30,66,2062,1947,33,78,2275,2140,22,56,1626,1529
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,22,88,3441,3359,-,-,-,-,12,58,1840,1794,-,-,-,-,-,-,-,-,-,-,-,-,5,28,922,900,4,10,473,459,2,13,338,329,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,20,809,787,9,38,1395,1359,11,51,1733,1688,11,51,1733,1688,10,30,1601,1565
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,7,40,3023,2995,-,-,-,-,4,26,1815,1808,-,-,-,-,-,-,-,-,-,-,-,-,1,1,407,405,-,-,-,-,1,9,402,402,1,14,801,801,1,2,205,200,-,-,-,-,-,-,-,-,-,-,-,-,2,10,809,807,2,10,809,807,3,24,1610,1608,3,14,1208,1187
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,1,92,1398,1388,-,-,-,-,1,92,1398,1388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,92,1398,1388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,92,1398,1388,1,92,1398,1388,-,-,-,-
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,3137,3172,9014,3886,2049,2059,4760,1683,972,997,3832,1978,50,52,179,97,467,475,1715,873,170,171,648,311,233,241,1086,582,11,12,56,30,4,4,13,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,884,900,3435,1753,933,953,3691,1900,935,955,3697,1901,935,955,3697,1901,116,116,422,225
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,92,（再掲）企業常用雇用者20人以下,3699,3826,16017,9612,2118,2131,5505,2328,1406,1510,9312,6420,70,77,427,308,581,601,3051,1939,231,240,1339,862,418,458,3565,2602,36,46,394,298,15,17,156,124,2,3,34,24,-,-,-,-,1,1,15,15,-,-,-,-,1206,1268,7370,4948,1344,1432,8868,6088,1352,1441,8947,6147,1353,1442,8966,6157,175,185,1200,864
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,93,（再掲）企業常用雇用者50人以下,3820,4026,20346,13528,2122,2135,5620,2440,1503,1677,12775,9547,71,78,477,357,594,622,3512,2356,236,247,1482,994,467,529,5318,4171,52,71,979,833,23,36,440,373,2,3,34,24,-,-,-,-,1,1,15,15,-,-,-,-,1253,1341,9050,6480,1433,1565,12053,8956,1444,1585,12223,9098,1445,1586,12242,9108,195,214,1951,1541
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,94,（再掲）企業常用雇用者100人以下,3875,4162,24280,17248,2122,2135,5620,2440,1537,1758,15150,11788,72,81,533,412,595,624,3576,2416,236,247,1482,994,483,561,6423,5226,58,85,1403,1231,28,51,836,742,5,14,237,212,1,2,74,65,1,1,15,15,-,-,-,-,1264,1368,9850,7237,1457,1616,13702,10524,1474,1652,14332,11095,1478,1665,14564,11298,216,269,3510,3020
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,95,（再掲）企業常用雇用者200人以下,3891,4235,26479,19383,2122,2135,5620,2440,1546,1806,16410,13017,72,81,533,412,595,624,3576,2416,236,247,1482,994,486,582,6867,5661,61,92,1774,1590,30,64,1174,1071,5,14,237,212,1,2,74,65,1,1,15,15,-,-,-,-,1266,1381,10181,7559,1463,1644,14517,11318,1482,1693,15485,12218,1486,1706,15717,12421,223,294,4449,3926
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,96,（再掲）企業常用雇用者300人以下,3896,4247,27619,20507,2122,2135,5620,2440,1548,1813,16888,13482,72,81,533,412,595,624,3576,2416,236,247,1482,994,488,589,7345,6126,61,92,1774,1590,30,64,1174,1071,5,14,237,212,1,2,74,65,1,1,15,15,-,-,-,-,1268,1388,10659,8024,1465,1651,14995,11783,1484,1700,15963,12683,1488,1713,16195,12886,226,299,5111,4585
1,13250,町村部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,97,（再掲）企業常用雇用者900人以下,3903,4287,30642,23502,2122,2135,5620,2440,1552,1839,18703,15290,72,81,533,412,595,624,3576,2416,236,247,1482,994,489,590,7752,6531,61,92,1774,1590,31,73,1576,1473,6,28,1038,1013,2,4,279,265,1,1,15,15,-,-,-,-,1268,1388,10659,8024,1467,1661,15804,12590,1486,1710,16772,13490,1491,1737,17805,14494,229,313,6319,5772
