地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,4058,4772,45163,37346,1935,1953,5305,2637,1923,2499,28198,24010,133,146,662,447,802,845,4244,2764,164,211,1458,1117,614,822,9373,7728,48,70,1553,1429,39,91,2512,2416,16,58,1972,1941,3,7,183,178,1,1,1,-,3,90,4846,4779,1612,1855,12348,9081,1772,2113,17772,13939,1808,2231,21175,17255,1816,2243,21774,17842,200,320,11660,10699
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,3171,3229,8129,3109,1782,1793,3707,1271,1317,1361,4150,1697,106,107,293,109,651,658,1880,715,113,119,367,159,364,375,1331,569,18,18,75,42,6,6,20,12,5,5,14,7,-,-,-,-,1,1,1,-,-,-,-,-,1193,1218,3665,1471,1254,1279,3956,1601,1262,1287,3979,1612,1263,1288,3980,1613,72,75,272,141
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,429,483,3707,2823,111,113,858,696,268,315,2358,1777,17,20,133,114,81,90,695,529,27,35,252,175,104,113,931,699,7,9,69,49,8,9,72,54,1,1,8,6,-,-,-,-,-,-,-,-,-,-,-,-,215,242,1889,1430,239,271,2103,1584,244,276,2152,1620,245,277,2160,1626,50,55,491,350
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,205,272,3196,2740,32,33,474,419,147,208,2331,1981,6,11,86,79,46,56,687,596,11,14,176,149,56,79,933,776,7,10,126,104,8,14,139,112,1,1,13,12,1,2,10,10,-,-,-,-,-,-,-,-,104,145,1642,1409,127,171,2021,1715,134,184,2147,1816,135,185,2160,1828,26,31,391,340
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,92,161,2405,2176,9,13,231,217,69,120,1818,1632,1,1,25,23,15,22,391,349,4,6,96,89,35,63,949,843,3,3,79,70,3,10,67,63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,80,1168,1043,59,102,1564,1395,61,105,1607,1437,61,105,1607,1437,14,28,356,327
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,59,133,2407,2241,1,1,35,34,44,104,1811,1692,3,7,125,122,8,18,335,320,4,14,153,145,19,40,806,738,3,6,115,110,3,9,120,112,1,2,35,33,1,4,45,44,-,-,-,-,-,-,-,-,28,71,1181,1104,38,86,1578,1477,40,94,1654,1547,41,96,1689,1580,14,28,561,515
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,46,167,3899,3306,-,-,-,-,41,153,3164,2962,-,-,-,-,-,-,-,-,4,21,288,275,22,86,1729,1583,6,18,499,479,4,6,299,283,4,20,267,266,-,-,-,-,-,-,-,-,-,-,-,-,20,87,1594,1452,34,128,2645,2457,37,146,2873,2678,40,151,3082,2886,5,14,735,344
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,41,189,7161,7030,-,-,-,-,29,117,5129,5031,-,-,-,-,1,1,256,255,1,2,126,125,13,63,2257,2198,4,6,590,575,6,32,1122,1111,2,10,472,465,1,1,128,124,-,-,-,-,-,-,-,-,8,12,1209,1172,20,73,3468,3388,27,114,4823,4729,27,114,4823,4729,12,72,2032,1999
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,11,43,5802,5549,-,-,-,-,5,31,2591,2459,-,-,-,-,-,-,-,-,-,-,-,-,1,3,437,322,-,-,-,-,1,5,673,669,2,19,1163,1152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,437,322,3,25,1940,1816,4,27,2273,2143,6,12,3211,3090
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,2,49,2603,2560,-,-,-,-,2,49,2603,2560,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,49,2603,2560,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,2,46,5854,5812,-,-,-,-,1,41,2243,2219,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,41,2243,2219,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,3611,3593
4,13204,三鷹市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
